Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,467381,-,-,-,39.73,-105.14,-7,1746,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DNI,Temperature,Wind Speed
2015,6,15,23,30,0,12.196740722656273,4.501242637634277
2015,6,16,0,0,0,12.017266845703148,4.685863018035889
2015,6,16,0,30,0,11.879785156250023,4.752697944641113
2015,6,16,1,0,0,11.742333984375023,4.819533348083496
2015,6,16,1,30,0,11.564752197265648,4.74278450012207
2015,6,16,2,0,0,11.387200927734398,4.666035175323486
2015,6,16,2,30,0,11.159692382812523,4.535351753234863
2015,6,16,3,0,0,10.932183837890648,4.404668807983398
2015,6,16,3,30,0,10.752770996093773,4.307211875915527
2015,6,16,4,0,0,10.573327636718773,4.2097554206848145
2015,6,16,4,30,0,10.990563964843773,4.108706474304199
2015,6,16,5,0,0,11.407800292968773,4.007657527923584
2015,6,16,5,30,0,12.504541015625023,3.879960536956787
2015,6,16,6,0,0,13.601281738281273,3.7522635459899902
2015,6,16,6,30,0,15.121606445312523,3.7762842178344727
2015,6,16,7,0,0,16.641931152343773,3.800305128097534
2015,6,16,7,30,699,18.023217773437523,3.8937506675720215
2015,6,16,8,0,295,19.404504394531273,3.9871959686279297
2015,6,16,8,30,126,20.593774414062523,3.8184008598327637
2015,6,16,9,0,37,21.783044433593773,3.6496059894561768
2015,6,16,9,30,54,22.200891113281273,3.3965253829956055
2015,6,16,10,0,66,22.618737792968773,3.143444776535034
2015,6,16,10,30,88,22.575097656250023,2.901038646697998
2015,6,16,11,0,201,22.531488037109398,2.658632278442383
2015,6,16,11,30,232,22.418969726562523,2.5472328662872314
2015,6,16,12,0,475,22.306420898437523,2.43583345413208
2015,6,16,12,30,200,22.076318359375023,2.399763584136963
2015,6,16,13,0,23,21.846215820312523,2.3636934757232666
2015,6,16,13,30,9,21.718469238281273,2.457080125808716
2015,6,16,14,0,18,21.590753173828148,2.550466775894165
2015,6,16,14,30,934,21.661004638671898,2.6420164108276367
2015,6,16,15,0,918,21.731225585937523,2.7335658073425293
2015,6,16,15,30,898,21.725274658203148,2.7702691555023193
2015,6,16,16,0,0,21.719323730468773,2.8069725036621094
2015,6,16,16,30,285,21.287316894531273,2.634061813354492
2015,6,16,17,0,0,20.855279541015648,2.461150884628296
2015,6,16,17,30,6,20.064721679687523,2.208146572113037
2015,6,16,18,0,72,19.274133300781273,1.9551423788070679
2015,6,16,18,30,137,18.253472900390648,1.8594238758087158
2015,6,16,19,0,73,17.232812500000023,1.7637053728103638
2015,6,16,19,30,0,16.465356445312523,1.8203892707824707
2015,6,16,20,0,0,15.697930908203148,1.8770732879638672
2015,6,16,20,30,0,14.909997558593773,2.0855493545532227
2015,6,16,21,0,0,14.122094726562523,2.2940256595611572
2015,6,16,21,30,0,13.450799560546898,2.4711313247680664
2015,6,16,22,0,0,12.779534912109398,2.6482372283935547
2015,6,16,22,30,0,12.195123291015648,2.72114896774292
2015,6,16,23,0,0,11.610711669921898,2.7940609455108643
2015,6,16,23,30,0,11.040826416015648,2.8124759197235107
2015,6,17,0,0,0,10.470910644531273,2.8308908939361572
2015,6,17,0,30,0,9.983880615234398,2.8287837505340576
2015,6,17,1,0,0,9.496820068359398,2.826676607131958
2015,6,17,1,30,0,9.365045166015648,2.8199877738952637
2015,6,17,2,0,0,9.233239746093773,2.8132989406585693
2015,6,17,2,30,0,9.217919921875023,2.834226608276367
2015,6,17,3,0,0,9.202600097656273,2.855154037475586
2015,6,17,3,30,0,9.234124755859398,2.90158748626709
2015,6,17,4,0,0,9.265649414062523,2.948021173477173
2015,6,17,4,30,0,10.342431640625023,2.9740490913391113
2015,6,17,5,0,279,11.419244384765648,3.00007700920105
2015,6,17,5,30,516,13.003076171875023,2.772559404373169
2015,6,17,6,0,625,14.586907958984398,2.545041799545288
2015,6,17,6,30,730,16.782128906250023,2.385794162750244
2015,6,17,7,0,794,18.977349853515648,2.2265467643737793
2015,6,17,7,30,842,20.786096191406273,2.1959939002990723
2015,6,17,8,0,878,22.594873046875023,2.165440797805786
2015,6,17,8,30,905,23.790460205078148,2.074436664581299
2015,6,17,9,0,926,24.986047363281273,1.9834325313568115
2015,6,17,9,30,941,25.836053466796898,1.8843399286270142
2015,6,17,10,0,953,26.686090087890648,1.7852473258972168
2015,6,17,10,30,961,27.169030761718773,1.656137466430664
2015,6,17,11,0,966,27.651971435546898,1.5270274877548218
2015,6,17,11,30,968,27.824029541015648,1.3417280912399292
2015,6,17,12,0,968,27.996118164062523,1.1564286947250366
2015,6,17,12,30,965,27.675653076171898,1.016503095626831
2015,6,17,13,0,959,27.355157470703148,0.8765774369239807
2015,6,17,13,30,951,26.780206298828148,0.8629072308540344
2015,6,17,14,0,939,26.205224609375023,0.8492370247840881
2015,6,17,14,30,29,25.539147949218773,0.9057251214981079
2015,6,17,15,0,287,24.873071289062523,0.9622132182121277
2015,6,17,15,30,42,24.087579345703148,1.086503267288208
2015,6,17,16,0,262,23.302056884765648,1.2107932567596436
2015,6,17,16,30,37,22.404046630859398,1.496219277381897
2015,6,17,17,0,0,21.506036376953148,1.7816452980041504
2015,6,17,17,30,127,20.419702148437523,1.922820806503296
2015,6,17,18,0,96,19.333367919921898,2.0639963150024414
2015,6,17,18,30,72,18.387628173828148,2.0113751888275146
2015,6,17,19,0,29,17.441857910156273,1.9587541818618774
2015,6,17,19,30,0,17.063745117187523,1.823647379875183
2015,6,17,20,0,0,16.685632324218773,1.6885405778884888
2015,6,17,20,30,0,16.563775634765648,1.782358169555664
2015,6,17,21,0,0,16.441949462890648,1.8761757612228394
2015,6,17,21,30,0,16.392358398437523,2.0635836124420166
2015,6,17,22,0,0,16.342767333984398,2.2509915828704834
2015,6,17,22,30,0,16.231225585937523,2.4454832077026367
2015,6,17,23,0,0,16.119653320312523,2.639974594116211
2015,6,17,23,30,0,15.887902832031273,2.880303144454956
2015,6,18,0,0,0,15.656152343750023,3.120631694793701
2015,6,18,0,30,0,15.319879150390648,3.350503444671631
2015,6,18,1,0,0,14.983605957031273,3.5803751945495605
2015,6,18,1,30,0,14.454614257812523,3.6352667808532715
2015,6,18,2,0,0,13.925622558593773,3.6901581287384033
2015,6,18,2,30,0,13.390313720703148,3.7136473655700684
2015,6,18,3,0,0,12.855004882812523,3.7371368408203125
2015,6,18,3,30,0,12.473352050781273,3.7490711212158203
2015,6,18,4,0,0,12.091699218750023,3.761005163192749
2015,6,18,4,30,0,12.656579589843773,3.696439266204834
2015,6,18,5,0,294,13.221429443359398,3.631873369216919
2015,6,18,5,30,514,14.358758544921898,3.382267951965332
2015,6,18,6,0,649,15.496087646484398,3.132662534713745
2015,6,18,6,30,739,16.918756103515648,2.774778366088867
2015,6,18,7,0,18,18.341424560546898,2.4168944358825684
2015,6,18,7,30,9,19.727563476562523,2.3305301666259766
2015,6,18,8,0,9,21.113732910156273,2.2441656589508057
2015,6,18,8,30,51,22.171014404296898,2.04449725151062
2015,6,18,9,0,408,23.228295898437523,1.8448289632797241
2015,6,18,9,30,357,23.959619140625023,1.642820119857788
2015,6,18,10,0,312,24.690942382812523,1.4408113956451416
2015,6,18,10,30,326,25.050256347656273,1.2551829814910889
2015,6,18,11,0,347,25.409539794921898,1.0695545673370361
2015,6,18,11,30,971,25.446099853515648,0.9318296909332275
2015,6,18,12,0,971,25.482629394531273,0.794104814529419
2015,6,18,12,30,968,25.136468505859398,0.8012707829475403
2015,6,18,13,0,963,24.790277099609398,0.8084367513656616
2015,6,18,13,30,954,24.279809570312523,1.0841108560562134
2015,6,18,14,0,943,23.769342041015648,1.3597849607467651
2015,6,18,14,30,929,23.046166992187523,1.650609016418457
2015,6,18,15,0,911,22.322991943359398,1.941433072090149
2015,6,18,15,30,888,21.390008544921898,2.187098264694214
2015,6,18,16,0,859,20.457025146484398,2.4327633380889893
2015,6,18,16,30,142,19.640527343750023,2.6153998374938965
2015,6,18,17,0,148,18.824060058593773,2.7980360984802246
2015,6,18,17,30,582,18.034478759765648,2.8628625869750977
2015,6,18,18,0,200,17.244866943359398,2.92768931388855
2015,6,18,18,30,225,16.579766845703148,3.0544252395629883
2015,6,18,19,0,131,15.914666748046898,3.181161403656006
2015,6,18,19,30,0,15.688928222656273,3.3008055686950684
2015,6,18,20,0,0,15.463189697265648,3.4204494953155518
2015,6,18,20,30,0,15.391809082031273,3.4932217597961426
2015,6,18,21,0,0,15.320458984375023,3.5659942626953125
2015,6,18,21,30,0,15.301995849609398,3.5912680625915527
2015,6,18,22,0,0,15.283563232421898,3.616542100906372
2015,6,18,22,30,0,15.242059326171898,3.658884048461914
2015,6,18,23,0,0,15.200555419921898,3.701225757598877
2015,6,18,23,30,0,15.098260498046898,3.7728939056396484
2015,6,19,0,0,0,14.995965576171898,3.84456205368042
2015,6,19,0,30,0,14.750390625000023,3.879514694213867
2015,6,19,1,0,0,14.504785156250023,3.9144670963287354
2015,6,19,1,30,0,14.099847412109398,3.940701484680176
2015,6,19,2,0,0,13.694909667968773,3.966935634613037
2015,6,19,2,30,0,13.248437500000023,3.99214506149292
2015,6,19,3,0,0,12.801965332031273,4.017354488372803
2015,6,19,3,30,0,12.452050781250023,4.058162689208984
2015,6,19,4,0,0,12.102136230468773,4.098971366882324
2015,6,19,4,30,0,12.579187011718773,4.112603187561035
2015,6,19,5,0,302,13.056237792968773,4.126235008239746
2015,6,19,5,30,528,14.378015136718773,3.961212635040283
2015,6,19,6,0,668,15.699792480468773,3.796190023422241
2015,6,19,6,30,760,17.509393310546898,3.4377918243408203
2015,6,19,7,0,826,19.318994140625023,3.0793933868408203
2015,6,19,7,30,872,21.394219970703148,3.0227558612823486
2015,6,19,8,0,908,23.469476318359398,2.966118335723877
2015,6,19,8,30,933,25.085748291015648,2.897533893585205
2015,6,19,9,0,952,26.702050781250023,2.8289496898651123
2015,6,19,9,30,966,27.612329101562523,2.673410415649414
2015,6,19,10,0,977,28.522576904296898,2.517871141433716
2015,6,19,10,30,984,29.098809814453148,2.418459892272949
2015,6,19,11,0,988,29.675012207031273,2.3190488815307617
2015,6,19,11,30,990,30.054559326171898,2.255545139312744
2015,6,19,12,0,989,30.434106445312523,2.1920413970947266
2015,6,19,12,30,986,30.613732910156273,2.115999937057495
2015,6,19,13,0,980,30.793389892578148,2.0399584770202637
2015,6,19,13,30,972,30.691430664062523,1.979799509048462
2015,6,19,14,0,961,30.589440917968773,1.9196404218673706
2015,6,19,14,30,948,30.223535156250023,1.904632806777954
2015,6,19,15,0,931,29.857598876953148,1.889625072479248
2015,6,19,15,30,909,29.197930908203148,1.9559074640274048
2015,6,19,16,0,882,28.538262939453148,2.0221898555755615
2015,6,19,16,30,847,27.792077636718773,2.0673911571502686
2015,6,19,17,0,800,27.045922851562523,2.1125924587249756
2015,6,19,17,30,739,25.537011718750023,2.1562118530273438
2015,6,19,18,0,653,24.028100585937523,2.199831008911133
2015,6,19,18,30,525,22.494439697265648,2.535338878631592
2015,6,19,19,0,321,20.960778808593773,2.87084698677063
2015,6,19,19,30,0,20.244470214843773,3.2017598152160645
2015,6,19,20,0,0,19.528192138671898,3.53267240524292
2015,6,19,20,30,0,18.944024658203148,3.7634873390197754
2015,6,19,21,0,0,18.359826660156273,3.9943020343780518
2015,6,19,21,30,0,17.751763916015648,4.159656047821045
2015,6,19,22,0,0,17.143670654296898,4.325010299682617
2015,6,19,22,30,0,16.574090576171898,4.410294532775879
2015,6,19,23,0,0,16.004479980468773,4.495578289031982
2015,6,19,23,30,0,15.523309326171898,4.521976470947266
2015,6,20,0,0,0,15.042138671875023,4.548374652862549
2015,6,20,0,30,0,14.718530273437523,4.523200035095215
2015,6,20,1,0,0,14.394952392578148,4.498025894165039
2015,6,20,1,30,0,13.971704101562523,4.395219326019287
2015,6,20,2,0,0,13.548425292968773,4.292412757873535
2015,6,20,2,30,0,13.079583740234398,4.177597999572754
2015,6,20,3,0,0,12.610742187500023,4.062783718109131
2015,6,20,3,30,0,12.263391113281273,3.928351879119873
2015,6,20,4,0,0,11.916009521484398,3.7939202785491943
2015,6,20,4,30,0,12.508843994140648,3.6240615844726562
2015,6,20,5,0,298,13.101647949218773,3.4542031288146973
2015,6,20,5,30,522,14.413354492187523,3.114230155944824
2015,6,20,6,0,659,15.725030517578148,2.7742574214935303
2015,6,20,6,30,750,17.599053955078148,2.37544322013855
2015,6,20,7,0,813,19.473046875000023,1.9766290187835693
2015,6,20,7,30,832,21.234704589843773,1.94429612159729
2015,6,20,8,0,685,22.996362304687523,1.9119631052017212
2015,6,20,8,30,712,24.318872070312523,1.9730634689331055
2015,6,20,9,0,782,25.641351318359398,2.0341637134552
2015,6,20,9,30,566,26.600885009765648,2.069364547729492
2015,6,20,10,0,966,27.560418701171898,2.104565143585205
2015,6,20,10,30,975,28.183007812500023,2.139993667602539
2015,6,20,11,0,980,28.805566406250023,2.175422430038452
2015,6,20,11,30,983,29.181054687500023,2.220109462738037
2015,6,20,12,0,983,29.556512451171898,2.264796733856201
2015,6,20,12,30,981,29.697167968750023,2.2883028984069824
2015,6,20,13,0,976,29.837792968750023,2.3118090629577637
2015,6,20,13,30,968,29.737115478515648,2.288933277130127
2015,6,20,14,0,957,29.636468505859398,2.2660574913024902
2015,6,20,14,30,943,29.222589111328148,2.2870352268218994
2015,6,20,15,0,925,28.808709716796898,2.3080129623413086
2015,6,20,15,30,576,28.163171386718773,2.3216662406921387
2015,6,20,16,0,586,27.517663574218773,2.3353192806243896
2015,6,20,16,30,562,26.607629394531273,2.338679790496826
2015,6,20,17,0,426,25.697595214843773,2.3420403003692627
2015,6,20,17,30,314,24.104150390625023,2.2517385482788086
2015,6,20,18,0,328,22.510675048828148,2.1614367961883545
2015,6,20,18,30,525,21.184899902343773,2.387998104095459
2015,6,20,19,0,322,19.859124755859398,2.6145594120025635
2015,6,20,19,30,0,19.114495849609398,2.809964656829834
2015,6,20,20,0,0,18.369836425781273,3.0053701400756836
2015,6,20,20,30,0,17.800286865234398,3.1442065238952637
2015,6,20,21,0,0,17.230706787109398,3.283043146133423
2015,6,20,21,30,0,16.721154785156273,3.392566204071045
2015,6,20,22,0,0,16.211572265625023,3.502089500427246
2015,6,20,22,30,0,15.749291992187523,3.583813190460205
2015,6,20,23,0,0,15.287011718750023,3.665536880493164
2015,6,20,23,30,0,14.851983642578148,3.7118563652038574
2015,6,21,0,0,0,14.416955566406273,3.7581756114959717
2015,6,21,0,30,0,14.035607910156273,3.7587013244628906
2015,6,21,1,0,0,13.654229736328148,3.7592267990112305
2015,6,21,1,30,0,13.391961669921898,3.749378204345703
2015,6,21,2,0,0,13.129663085937523,3.7395293712615967
2015,6,21,2,30,0,12.970605468750023,3.677356719970703
2015,6,21,3,0,0,12.811547851562523,3.6151843070983887
2015,6,21,3,30,0,12.801263427734398,3.4902167320251465
2015,6,21,4,0,0,12.790979003906273,3.3652491569519043
2015,6,21,4,30,0,13.885247802734398,3.1981756687164307
2015,6,21,5,0,200,14.979486083984398,3.031102180480957
2015,6,21,5,30,345,16.715447998046898,2.7497334480285645
2015,6,21,6,0,466,18.451379394531273,2.468364715576172
2015,6,21,6,30,307,20.164697265625023,2.053555488586426
2015,6,21,7,0,321,21.878015136718773,1.6387460231781006
2015,6,21,7,30,140,23.884423828125023,1.5005806684494019
2015,6,21,8,0,259,25.890802001953148,1.3624153137207031
2015,6,21,8,30,296,26.914788818359398,1.6074992418289185
2015,6,21,9,0,282,27.938806152343773,1.8525831699371338
2015,6,21,9,30,393,28.709741210937523,2.196342706680298
2015,6,21,10,0,341,29.480706787109398,2.540102243423462
2015,6,21,10,30,356,30.090905761718773,2.872873306274414
2015,6,21,11,0,315,30.701135253906273,3.205644369125366
2015,6,21,11,30,252,31.082971191406273,3.4865732192993164
2015,6,21,12,0,354,31.464807128906273,3.7675018310546875
2015,6,21,12,30,329,31.602288818359398,4.0084147453308105
2015,6,21,13,0,491,31.739770507812523,4.249327659606934
2015,6,21,13,30,347,31.574212646484398,4.369978427886963
2015,6,21,14,0,522,31.408654785156273,4.490629196166992
2015,6,21,14,30,951,30.993554687500023,4.5012407302856445
2015,6,21,15,0,936,30.578454589843773,4.511851787567139
2015,6,21,15,30,916,29.958123779296898,4.425897121429443
2015,6,21,16,0,891,29.337823486328148,4.339942455291748
2015,6,21,16,30,858,28.309167480468773,3.9999403953552246
2015,6,21,17,0,814,27.280541992187523,3.6599385738372803
2015,6,21,17,30,754,25.739953613281273,3.5142760276794434
2015,6,21,18,0,670,24.199395751953148,3.3686137199401855
2015,6,21,18,30,543,22.623010253906273,3.4837300777435303
2015,6,21,19,0,338,21.046655273437523,3.598846435546875
2015,6,21,19,30,0,20.326623535156273,3.7312397956848145
2015,6,21,20,0,0,19.606591796875023,3.863633155822754
2015,6,21,20,30,0,19.063989257812523,3.9654181003570557
2015,6,21,21,0,0,18.521386718750023,4.067203044891357
2015,6,21,21,30,0,17.971734619140648,4.1668195724487305
2015,6,21,22,0,0,17.422113037109398,4.266435623168945
2015,6,21,22,30,0,16.908197021484398,4.362440586090088
2015,6,21,23,0,0,16.394311523437523,4.4584455490112305
2015,6,21,23,30,0,15.961236572265648,4.535244941711426
2015,6,22,0,0,0,15.528192138671898,4.612044811248779
2015,6,22,0,30,0,15.183312988281273,4.662083148956299
2015,6,22,1,0,0,14.838433837890648,4.712121486663818
2015,6,22,1,30,0,14.225640869140648,4.674256324768066
2015,6,22,2,0,0,13.612817382812523,4.636391639709473
2015,6,22,2,30,0,12.962976074218773,4.618569374084473
2015,6,22,3,0,0,12.313104248046898,4.600747108459473
2015,6,22,3,30,0,11.859460449218773,4.587747573852539
2015,6,22,4,0,0,11.405816650390648,4.574748516082764
2015,6,22,4,30,0,11.808190917968773,4.471140384674072
2015,6,22,5,0,220,12.210565185546898,4.367532253265381
2015,6,22,5,30,429,13.629022216796898,4.066409111022949
2015,6,22,6,0,576,15.047448730468773,3.7652857303619385
2015,6,22,6,30,620,17.124841308593773,3.4636430740356445
2015,6,22,7,0,704,19.202203369140648,3.1620004177093506
2015,6,22,7,30,648,20.906884765625023,3.148817539215088
2015,6,22,8,0,673,22.611566162109398,3.135634422302246
2015,6,22,8,30,664,23.604180908203148,2.903118133544922
2015,6,22,9,0,622,24.596765136718773,2.6706016063690186
2015,6,22,9,30,645,25.352746582031273,2.4360768795013428
2015,6,22,10,0,613,26.108697509765648,2.201552152633667
2015,6,22,10,30,610,26.617578125000023,2.127187728881836
2015,6,22,11,0,709,27.126458740234398,2.052823066711426
2015,6,22,11,30,402,27.394403076171898,2.0872669219970703
2015,6,22,12,0,590,27.662377929687523,2.121711015701294
2015,6,22,12,30,991,27.696588134765648,2.2150819301605225
2015,6,22,13,0,986,27.730767822265648,2.308452844619751
2015,6,22,13,30,979,27.753137207031273,2.3141677379608154
2015,6,22,14,0,969,27.775506591796898,2.31988263130188
2015,6,22,14,30,956,27.565484619140648,2.2992403507232666
2015,6,22,15,0,939,27.355462646484398,2.2785980701446533
2015,6,22,15,30,918,26.806115722656273,2.194136619567871
2015,6,22,16,0,891,26.256768798828148,2.109675407409668
2015,6,22,16,30,856,25.328149414062523,2.0338001251220703
2015,6,22,17,0,810,24.399530029296898,1.9579248428344727
2015,6,22,17,30,748,22.956201171875023,2.111091136932373
2015,6,22,18,0,662,21.512872314453148,2.2642574310302734
2015,6,22,18,30,534,19.909844970703148,2.59417986869812
2015,6,22,19,0,329,18.306787109375023,2.924102306365967
2015,6,22,19,30,0,17.539208984375023,3.198902130126953
2015,6,22,20,0,0,16.771600341796898,3.4737021923065186
2015,6,22,20,30,0,16.275170898437523,3.653639316558838
2015,6,22,21,0,0,15.778741455078148,3.833576202392578
2015,6,22,21,30,0,15.409906005859398,3.9628047943115234
2015,6,22,22,0,0,15.041070556640648,4.092033386230469
2015,6,22,22,30,0,14.723992919921898,4.180402755737305
2015,6,22,23,0,0,14.406915283203148,4.268772125244141
2015,6,22,23,30,0,14.116876220703148,4.319953441619873
2015,6,23,0,0,0,13.826837158203148,4.3711347579956055
2015,6,23,0,30,0,13.538293457031273,4.374040603637695
2015,6,23,1,0,0,13.249749755859398,4.376946926116943
2015,6,23,1,30,0,12.881188964843773,4.2967987060546875
2015,6,23,2,0,0,12.512658691406273,4.216650485992432
2015,6,23,2,30,0,12.160089111328148,4.161868095397949
2015,6,23,3,0,0,11.807519531250023,4.107085704803467
2015,6,23,3,30,0,11.568505859375023,4.094859600067139
2015,6,23,4,0,0,11.329492187500023,4.0826334953308105
2015,6,23,4,30,0,11.984155273437523,4.015995979309082
2015,6,23,5,0,290,12.638848876953148,3.9493587017059326
2015,6,23,5,30,516,14.227471923828148,3.676241874694824
2015,6,23,6,0,655,15.816125488281273,3.403125047683716
2015,6,23,6,30,747,18.125634765625023,3.222593069076538
2015,6,23,7,0,811,20.435144042968773,3.0420610904693604
2015,6,23,7,30,857,22.440637207031273,3.0535552501678467
2015,6,23,8,0,892,24.446160888671898,3.065049409866333
2015,6,23,8,30,917,25.779321289062523,3.0043439865112305
2015,6,23,9,0,936,27.112481689453148,2.943638324737549
2015,6,23,9,30,951,28.111291503906273,2.853376865386963
2015,6,23,10,0,961,29.110131835937523,2.763115406036377
2015,6,23,10,30,969,29.762078857421898,2.6667470932006836
2015,6,23,11,0,974,30.414025878906273,2.5703790187835693
2015,6,23,11,30,977,30.779840087890648,2.5170392990112305
2015,6,23,12,0,977,31.145684814453148,2.4636995792388916
2015,6,23,12,30,975,31.251977539062523,2.5235629081726074
2015,6,23,13,0,586,31.358270263671898,2.5834262371063232
2015,6,23,13,30,747,31.247644042968773,2.6697463989257812
2015,6,23,14,0,423,31.136987304687523,2.75606632232666
2015,6,23,14,30,534,30.757745361328148,2.846501111984253
2015,6,23,15,0,644,30.378472900390648,2.9369359016418457
2015,6,23,15,30,473,29.720391845703148,2.976918935775757
2015,6,23,16,0,428,29.062341308593773,3.016901969909668
2015,6,23,16,30,28,28.192376708984398,2.953017234802246
2015,6,23,17,0,51,27.322412109375023,2.889132261276245
2015,6,23,17,30,0,25.872949218750023,2.69502329826355
2015,6,23,18,0,10,24.423516845703148,2.5009143352508545
2015,6,23,18,30,0,22.879876708984398,2.63277268409729
2015,6,23,19,0,0,21.336206054687523,2.7646310329437256
2015,6,23,19,30,0,20.587701416015648,2.860729217529297
2015,6,23,20,0,0,19.839196777343773,2.956827163696289
2015,6,23,20,30,0,19.330468750000023,2.9827120304107666
2015,6,23,21,0,0,18.821771240234398,3.008596897125244
2015,6,23,21,30,0,18.396813964843773,3.0240604877471924
2015,6,23,22,0,0,17.971856689453148,3.0395240783691406
2015,6,23,22,30,0,17.561364746093773,3.0569655895233154
2015,6,23,23,0,0,17.150903320312523,3.0744071006774902
2015,6,23,23,30,0,16.773492431640648,3.103957176208496
2015,6,24,0,0,0,16.396112060546898,3.133507490158081
2015,6,24,0,30,0,16.099176025390648,3.174027681350708
2015,6,24,1,0,0,15.802239990234398,3.214547872543335
2015,6,24,1,30,0,15.597528076171898,3.267484188079834
2015,6,24,2,0,0,15.392816162109398,3.320420503616333
2015,6,24,2,30,0,15.235009765625023,3.4265451431274414
2015,6,24,3,0,0,15.077203369140648,3.5326695442199707
2015,6,24,3,30,0,14.945611572265648,3.684534788131714
2015,6,24,4,0,0,14.814050292968773,3.836400032043457
2015,6,24,4,30,0,15.365197753906273,3.9384586811065674
2015,6,24,5,0,47,15.916375732421898,4.040517330169678
2015,6,24,5,30,108,17.168389892578148,3.924320697784424
2015,6,24,6,0,597,18.420373535156273,3.808123826980591
2015,6,24,6,30,340,20.225152587890648,3.645927906036377
2015,6,24,7,0,132,22.029901123046898,3.483731985092163
2015,6,24,7,30,585,23.696771240234398,3.841731548309326
2015,6,24,8,0,659,25.363610839843773,4.19973087310791
2015,6,24,8,30,411,26.354211425781273,3.9734015464782715
2015,6,24,9,0,269,27.344812011718773,3.7470719814300537
2015,6,24,9,30,401,28.125817871093773,3.403122901916504
2015,6,24,10,0,590,28.906823730468773,3.059174060821533
2015,6,24,10,30,356,29.544335937500023,2.643178939819336
2015,6,24,11,0,325,30.181848144531273,2.2271838188171387
2015,6,24,11,30,389,30.658380126953148,1.7271809577941895
2015,6,24,12,0,960,31.134881591796898,1.2271782159805298
2015,6,24,12,30,416,30.807458496093773,0.8162065148353577
2015,6,24,13,0,572,30.480004882812523,0.40523481369018555
2015,6,24,13,30,944,29.588769531250023,0.7104644775390625
2015,6,24,14,0,17,28.697534179687523,1.0156941413879395
2015,6,24,14,30,0,27.763696289062523,1.092808723449707
2015,6,24,15,0,5,26.829827880859398,1.1699233055114746
2015,6,24,15,30,0,26.063653564453148,1.064458966255188
2015,6,24,16,0,0,25.297479248046898,0.9589946269989014
2015,6,24,16,30,0,24.495080566406273,0.8092935085296631
2015,6,24,17,0,0,23.692681884765648,0.6595924496650696
2015,6,24,17,30,0,22.631860351562523,0.7389986515045166
2015,6,24,18,0,0,21.571038818359398,0.8184049129486084
2015,6,24,18,30,13,20.467980957031273,1.1783523559570312
2015,6,24,19,0,0,19.364892578125023,1.5382996797561646
2015,6,24,19,30,0,18.854943847656273,1.8827431201934814
2015,6,24,20,0,0,18.344964599609398,2.227186679840088
2015,6,24,20,30,0,17.936395263671898,2.538583278656006
2015,6,24,21,0,0,17.527825927734398,2.849979877471924
2015,6,24,21,30,0,17.151452636718773,3.113454818725586
2015,6,24,22,0,0,16.775079345703148,3.376929521560669
2015,6,24,22,30,0,16.403192138671898,3.552358627319336
2015,6,24,23,0,0,16.031304931640648,3.727787733078003
2015,6,24,23,30,0,15.658074951171898,3.8272621631622314
2015,6,25,0,0,0,15.284875488281273,3.92673659324646
2015,6,25,0,30,0,14.884729003906273,3.977163791656494
2015,6,25,1,0,0,14.484613037109398,4.027591228485107
2015,6,25,1,30,0,14.131829833984398,3.9406118392944336
2015,6,25,2,0,0,13.779016113281273,3.853632688522339
2015,6,25,2,30,0,13.507836914062523,3.8130247592926025
2015,6,25,3,0,0,13.236657714843773,3.772416830062866
2015,6,25,3,30,0,13.142510986328148,3.704657554626465
2015,6,25,4,0,0,13.048394775390648,3.6368985176086426
2015,6,25,4,30,0,13.777886962890648,3.500615119934082
2015,6,25,5,0,236,14.507409667968773,3.3643314838409424
2015,6,25,5,30,456,15.661218261718773,3.0867059230804443
2015,6,25,6,0,88,16.814996337890648,2.8090803623199463
2015,6,25,6,30,338,18.182183837890648,2.419966697692871
2015,6,25,7,0,113,19.549340820312523,2.030853271484375
2015,6,25,7,30,397,21.104669189453148,1.9774484634399414
2015,6,25,8,0,864,22.659997558593773,1.9240437746047974
2015,6,25,8,30,195,23.838983154296898,1.828378438949585
2015,6,25,9,0,509,25.017999267578148,1.7327131032943726
2015,6,25,9,30,417,25.984033203125023,1.604750156402588
2015,6,25,10,0,939,26.950067138671898,1.4767872095108032
