time,power_RightAway_kW,power_Midnight_kW,power_TCIN_kW
42935,266359,24628.1,29868.1
42936,266359,24628.1,29868.1
42937,266359,24628.1,29868.1
42938,266359,24628.1,29868.1
42939,266359,24628.1,29868.1
42940,266359,24628.1,29868.1
42941,266359,24628.1,29868.1
42942,266359,24628.1,29868.1
42943,266359,24628.1,29868.1
42944,266359,24628.1,29868.1
42945,266359,24628.1,29868.1
42946,266359,24628.1,29868.1
42947,266359,24628.1,29868.1
42948,266359,24628.1,29868.1
42949,266359,24628.1,29868.1
42950,266359,24628.1,29868.1
42951,266359,24628.1,29868.1
42952,266359,24628.1,29868.1
42953,266359,24628.1,29868.1
42954,266359,24628.1,29868.1
42955,266359,24628.1,29868.1
42956,266359,24628.1,29868.1
42957,266359,24628.1,29868.1
42958,266359,24628.1,29868.1
42959,266359,24628.1,29868.1
42960,266359,24628.1,29868.1
42961,266359,24628.1,29868.1
42962,266359,24628.1,29868.1
42963,266359,24628.1,29868.1
42964,266359,24628.1,29868.1
42965,266359,24628.1,29868.1
42966,266359,24628.1,29868.1
42967,266359,24628.1,29868.1
42968,266359,24628.1,29868.1
42969,266359,24628.1,29868.1
42970,266359,24628.1,29868.1
42971,266359,24628.1,29868.1
42972,266359,24628.1,29868.1
42973,266359,24628.1,29868.1
42974,266359,24628.1,29868.1
42975,266359,24628.1,29868.1
42976,266359,24628.1,29868.1
42977,266359,24628.1,29868.1
42978,266359,24628.1,29868.1
42979,266359,24628.1,29868.1
42980,266359,24628.1,29868.1
42981,266359,24628.1,29868.1
42982,266359,24628.1,29868.1
42983,266359,24628.1,29868.1
42984,266359,24628.1,29868.1
42985,266359,24628.1,29868.1
42986,266359,24628.1,29868.1
42987,266359,24628.1,29868.1
42988,266359,24628.1,29868.1
42989,266359,24628.1,29868.1
42990,266359,24628.1,29868.1
42991,266359,24628.1,29868.1
42992,266359,24628.1,29868.1
42993,266359,24628.1,29868.1
42994,266359,24628.1,29868.1
42995,266359,24628.1,29868.1
42996,266359,24628.1,29868.1
42997,266359,24628.1,29868.1
42998,266359,24628.1,29868.1
42999,266359,24628.1,29868.1
43000,266359,24628.1,29868.1
43001,266359,24628.1,29868.1
43002,266359,24628.1,29868.1
43003,266359,24628.1,29868.1
43004,266359,24628.1,29868.1
43005,266359,24628.1,29868.1
43006,266359,24628.1,29868.1
43007,266359,24628.1,29868.1
43008,266359,24628.1,29868.1
43009,266359,24628.1,29868.1
43010,266359,24628.1,29868.1
43011,266359,24628.1,29868.1
43012,266359,24628.1,29868.1
43013,266359,24628.1,29868.1
43014,266359,24628.1,29868.1
43015,266359,24628.1,29868.1
43016,266359,24628.1,29868.1
43017,266359,24628.1,29868.1
43018,266359,24628.1,29868.1
43019,266359,24628.1,29868.1
43020,266359,24628.1,29868.1
43021,266359,24628.1,29868.1
43022,266359,24628.1,29868.1
43023,266359,24628.1,29868.1
43024,266359,24628.1,29868.1
43025,266359,24628.1,29868.1
43026,266359,24628.1,29868.1
43027,266359,24628.1,29868.1
43028,266359,24628.1,29868.1
43029,266359,24628.1,29868.1
43030,266359,24628.1,29868.1
43031,266359,24628.1,29868.1
43032,266359,24628.1,29868.1
43033,266359,24628.1,29868.1
43034,266359,24628.1,29868.1
43035,266359,24628.1,29868.1
43036,266359,24628.1,29868.1
43037,266359,24628.1,29868.1
43038,266359,24628.1,29868.1
43039,266359,24628.1,29868.1
43040,266359,24628.1,29868.1
43041,266359,24628.1,29868.1
43042,266359,24628.1,29868.1
43043,266359,24628.1,29868.1
43044,266359,24628.1,29868.1
43045,266359,24628.1,29868.1
43046,266359,24628.1,29868.1
43047,266359,24628.1,29868.1
43048,266359,24628.1,29868.1
43049,266359,24628.1,29868.1
43050,266359,24628.1,29868.1
43051,266359,24628.1,29868.1
43052,266359,24628.1,29868.1
43053,266359,24628.1,29868.1
43054,266359,24628.1,29868.1
43055,266359,24628.1,29868.1
43056,266359,24628.1,29868.1
43057,266359,24628.1,29868.1
43058,266359,24628.1,29868.1
43059,266359,24628.1,29868.1
43060,266359,24628.1,29868.1
43061,266359,24628.1,29868.1
43062,266359,24628.1,29868.1
43063,266359,24628.1,29868.1
43064,266359,24628.1,29868.1
43065,266359,24628.1,29868.1
43066,266359,24628.1,29868.1
43067,266359,24628.1,29868.1
43068,266359,24628.1,29868.1
43069,266359,24628.1,29868.1
43070,266359,24628.1,29868.1
43071,266359,24628.1,29868.1
43072,266359,24628.1,29868.1
43073,266359,24628.1,29868.1
43074,266359,24628.1,29868.1
43075,266359,24628.1,29868.1
43076,266359,24628.1,29868.1
43077,266359,24628.1,29868.1
43078,266359,24628.1,29868.1
43079,266359,24628.1,29868.1
43080,266359,24628.1,29868.1
43081,266359,24628.1,29868.1
43082,266359,24628.1,29868.1
43083,266359,24628.1,29868.1
43084,266359,24628.1,29868.1
43085,266359,24628.1,29868.1
43086,266359,24628.1,29868.1
43087,266359,24628.1,29868.1
43088,266359,24628.1,29868.1
43089,266359,24628.1,29868.1
43090,266359,24628.1,29868.1
43091,266359,24628.1,29868.1
43092,266359,24628.1,29868.1
43093,266359,24628.1,29868.1
43094,266359,24628.1,29868.1
43095,266359,24628.1,29868.1
43096,266359,24628.1,29868.1
43097,266359,24628.1,29868.1
43098,266359,24628.1,29868.1
43099,266359,24628.1,29868.1
43100,266359,24628.1,29868.1
43101,266359,24628.1,29868.1
43102,266359,24628.1,29868.1
43103,266359,24628.1,29868.1
43104,266359,24628.1,29868.1
43105,266359,24628.1,29868.1
43106,266359,24628.1,29868.1
43107,266359,24628.1,29868.1
43108,266359,24628.1,29868.1
43109,266359,24628.1,29868.1
43110,266359,24628.1,29868.1
43111,266359,24628.1,29868.1
43112,266359,24628.1,29868.1
43113,266359,24628.1,29868.1
43114,266359,24628.1,29868.1
43115,266359,24628.1,29868.1
43116,266359,24628.1,29868.1
43117,266359,24628.1,29868.1
43118,266359,24628.1,29868.1
43119,266359,24628.1,29868.1
43120,266359,24628.1,29868.1
43121,266359,24628.1,29868.1
43122,266359,24628.1,29868.1
43123,266359,24628.1,29868.1
43124,266359,24628.1,29868.1
43125,266359,24628.1,29868.1
43126,266359,24628.1,29868.1
43127,266359,24628.1,29868.1
43128,266359,24628.1,29868.1
43129,266359,24628.1,29868.1
43130,266359,24628.1,29868.1
43131,266359,24628.1,29868.1
43132,266359,24628.1,29868.1
43133,266359,24628.1,29868.1
43134,266359,24628.1,29868.1
43135,266359,24628.1,29868.1
43136,266359,24628.1,29868.1
43137,266359,24628.1,29868.1
43138,266359,24628.1,29868.1
43139,266359,24628.1,29868.1
43140,266359,24628.1,29868.1
43141,266359,24628.1,29868.1
43142,266359,24628.1,29868.1
43143,266359,24628.1,29868.1
43144,266359,24628.1,29868.1
43145,266359,24628.1,29868.1
43146,266359,24628.1,29868.1
43147,266359,24628.1,29868.1
43148,266359,24628.1,29868.1
43149,266359,24628.1,29868.1
43150,266359,24628.1,29868.1
43151,266359,24628.1,29868.1
43152,266359,24628.1,29868.1
43153,266359,24628.1,29868.1
43154,266359,24628.1,29868.1
43155,266359,24628.1,29868.1
43156,266359,24628.1,29868.1
43157,266359,24628.1,29868.1
43158,266359,24628.1,29868.1
43159,266359,24628.1,29868.1
43160,266359,24628.1,29868.1
43161,266359,24628.1,29868.1
43162,266359,24628.1,29868.1
43163,266359,24628.1,29868.1
43164,266359,24628.1,29868.1
43165,266359,24628.1,29868.1
43166,266359,24628.1,29868.1
43167,266359,24628.1,29868.1
43168,266359,24628.1,29868.1
43169,266359,24628.1,29868.1
43170,266359,24628.1,29868.1
43171,266359,24628.1,29868.1
43172,266359,24628.1,29868.1
43173,266359,24628.1,29868.1
43174,266359,24628.1,29868.1
43175,266359,24628.1,29868.1
43176,266359,24628.1,29868.1
43177,266359,24628.1,29868.1
43178,266359,24628.1,29868.1
43179,266359,24628.1,29868.1
43180,266359,24628.1,29868.1
43181,266359,24628.1,29868.1
43182,266359,24628.1,29868.1
43183,266359,24628.1,29868.1
43184,266359,24628.1,29868.1
43185,266359,24628.1,29868.1
43186,266359,24628.1,29868.1
43187,266359,24628.1,29868.1
43188,266359,24628.1,29868.1
43189,266359,24628.1,29868.1
43190,266359,24628.1,29868.1
43191,266359,24628.1,29868.1
43192,266359,24628.1,29868.1
43193,266359,24628.1,29868.1
43194,266359,24628.1,29868.1
43195,266359,24628.1,29868.1
43196,266359,24628.1,29868.1
43197,266359,24628.1,29868.1
43198,266359,24628.1,29868.1
43199,266359,24628.1,29868.1
43200,265118,23387.8,29465.5
43201,265118,23387.8,29465.5
43202,265118,23387.8,29465.5
43203,265118,23387.8,29465.5
43204,265118,23387.8,29465.5
43205,265118,23387.8,29465.5
43206,265118,23387.8,29465.5
43207,265118,23387.8,29465.5
43208,265118,23387.8,29465.5
43209,265118,23387.8,29465.5
43210,265118,23387.8,29465.5
43211,265118,23387.8,29465.5
43212,265118,23387.8,29465.5
43213,265118,23387.8,29465.5
43214,265118,23387.8,29465.5
43215,265118,23387.8,29465.5
43216,265118,23387.8,29465.5
43217,265118,23387.8,29465.5
43218,265118,23387.8,29465.5
43219,265118,23387.8,29465.5
43220,265118,23387.8,29465.5
43221,265118,23387.8,29465.5
43222,265118,23387.8,29465.5
43223,265118,23387.8,29465.5
43224,265118,23387.8,29465.5
43225,265118,23387.8,29465.5
43226,265118,23387.8,29465.5
43227,265118,23387.8,29465.5
43228,265118,23387.8,29465.5
43229,265118,23387.8,29465.5
43230,265118,23387.8,29465.5
43231,265118,23387.8,29465.5
43232,265118,23387.8,29465.5
43233,265118,23387.8,29465.5
43234,265118,23387.8,29465.5
43235,265118,23387.8,29465.5
43236,265118,23387.8,29465.5
43237,265118,23387.8,29465.5
43238,265118,23387.8,29465.5
43239,265118,23387.8,29465.5
43240,265118,23387.8,29465.5
43241,265118,23387.8,29465.5
43242,265118,23387.8,29465.5
43243,265118,23387.8,29465.5
43244,265118,23387.8,29465.5
43245,265118,23387.8,29465.5
43246,265118,23387.8,29465.5
43247,265118,23387.8,29465.5
43248,265118,23387.8,29465.5
43249,265118,23387.8,29465.5
43250,265118,23387.8,29465.5
43251,265118,23387.8,29465.5
43252,265118,23387.8,29465.5
43253,265118,23387.8,29465.5
43254,265118,23387.8,29465.5
43255,265118,23387.8,29465.5
43256,265118,23387.8,29465.5
43257,265118,23387.8,29465.5
43258,265118,23387.8,29465.5
43259,265118,23387.8,29465.5
43260,265118,23387.8,29465.5
43261,265118,23387.8,29465.5
43262,265118,23387.8,29465.5
43263,265118,23387.8,29465.5
43264,265118,23387.8,29465.5
43265,265118,23387.8,29465.5
43266,265118,23387.8,29465.5
43267,265118,23387.8,29465.5
43268,265118,23387.8,29465.5
43269,265118,23387.8,29465.5
43270,265118,23387.8,29465.5
43271,265118,23387.8,29465.5
43272,265118,23387.8,29465.5
43273,265118,23387.8,29465.5
43274,265118,23387.8,29465.5
43275,265118,23387.8,29465.5
43276,265118,23387.8,29465.5
43277,265118,23387.8,29465.5
43278,265118,23387.8,29465.5
43279,265118,23387.8,29465.5
43280,265118,23387.8,29465.5
43281,265118,23387.8,29465.5
43282,265118,23387.8,29465.5
43283,265118,23387.8,29465.5
43284,265118,23387.8,29465.5
43285,265118,23387.8,29465.5
43286,265118,23387.8,29465.5
43287,265118,23387.8,29465.5
43288,265118,23387.8,29465.5
43289,265118,23387.8,29465.5
43290,265118,23387.8,29465.5
43291,265118,23387.8,29465.5
43292,265118,23387.8,29465.5
43293,265118,23387.8,29465.5
43294,265118,23387.8,29465.5
43295,265118,23387.8,29465.5
43296,265118,23387.8,29465.5
43297,265118,23387.8,29465.5
43298,265118,23387.8,29465.5
43299,265118,23387.8,29465.5
43300,265118,23387.8,29465.5
43301,265118,23387.8,29465.5
43302,265118,23387.8,29465.5
43303,265118,23387.8,29465.5
43304,265118,23387.8,29465.5
43305,265118,23387.8,29465.5
43306,265118,23387.8,29465.5
43307,265118,23387.8,29465.5
43308,265118,23387.8,29465.5
43309,265118,23387.8,29465.5
43310,265118,23387.8,29465.5
43311,265118,23387.8,29465.5
43312,265118,23387.8,29465.5
43313,265118,23387.8,29465.5
43314,265118,23387.8,29465.5
43315,265118,23387.8,29465.5
43316,265118,23387.8,29465.5
43317,265118,23387.8,29465.5
43318,265118,23387.8,29465.5
43319,265118,23387.8,29465.5
43320,265118,23387.8,29465.5
43321,265118,23387.8,29465.5
43322,265118,23387.8,29465.5
43323,265118,23387.8,29465.5
43324,265118,23387.8,29465.5
43325,265118,23387.8,29465.5
43326,265118,23387.8,29465.5
43327,265118,23387.8,29465.5
43328,265118,23387.8,29465.5
43329,265118,23387.8,29465.5
43330,265118,23387.8,29465.5
43331,265118,23387.8,29465.5
43332,265118,23387.8,29465.5
43333,265118,23387.8,29465.5
43334,265118,23387.8,29465.5
43335,265118,23387.8,29465.5
43336,265118,23387.8,29465.5
43337,265118,23387.8,29465.5
43338,265118,23387.8,29465.5
43339,265118,23387.8,29465.5
43340,265118,23387.8,29465.5
43341,265118,23387.8,29465.5
43342,265118,23387.8,29465.5
43343,265118,23387.8,29465.5
43344,265118,23387.8,29465.5
43345,265118,23387.8,29465.5
43346,265118,23387.8,29465.5
43347,265118,23387.8,29465.5
43348,265118,23387.8,29465.5
43349,265118,23387.8,29465.5
43350,265118,23387.8,29465.5
43351,265118,23387.8,29465.5
43352,265118,23387.8,29465.5
43353,265118,23387.8,29465.5
43354,265118,23387.8,29465.5
43355,265118,23387.8,29465.5
43356,265118,23387.8,29465.5
43357,265118,23387.8,29465.5
43358,265118,23387.8,29465.5
43359,265118,23387.8,29465.5
43360,265118,23387.8,29465.5
43361,265118,23387.8,29465.5
43362,265118,23387.8,29465.5
43363,265118,23387.8,29465.5
43364,265118,23387.8,29465.5
43365,265118,23387.8,29465.5
43366,265118,23387.8,29465.5
43367,265118,23387.8,29465.5
43368,265118,23387.8,29465.5
43369,265118,23387.8,29465.5
43370,265118,23387.8,29465.5
43371,265118,23387.8,29465.5
43372,265118,23387.8,29465.5
43373,265118,23387.8,29465.5
43374,265118,23387.8,29465.5
43375,265118,23387.8,29465.5
43376,265118,23387.8,29465.5
43377,265118,23387.8,29465.5
43378,265118,23387.8,29465.5
43379,265118,23387.8,29465.5
43380,265521,23790.4,29465.5
43381,265521,23790.4,29465.5
43382,265521,23790.4,29465.5
43383,265521,23790.4,29465.5
43384,265521,23790.4,29465.5
43385,265521,23790.4,29465.5
43386,265521,23790.4,29465.5
43387,265521,23790.4,29465.5
43388,265521,23790.4,29465.5
43389,265521,23790.4,29465.5
43390,265521,23790.4,29465.5
43391,265521,23790.4,29465.5
43392,265521,23790.4,29465.5
43393,265521,23790.4,29465.5
43394,265521,23790.4,29465.5
43395,265521,23790.4,29465.5
43396,265521,23790.4,29465.5
43397,265521,23790.4,29465.5
43398,265521,23790.4,29465.5
43399,265521,23790.4,29465.5
43400,265521,23790.4,29465.5
43401,265521,23790.4,29465.5
43402,265521,23790.4,29465.5
43403,265521,23790.4,29465.5
43404,265521,23790.4,29465.5
43405,265521,23790.4,29465.5
43406,265521,23790.4,29465.5
43407,265521,23790.4,29465.5
43408,265521,23790.4,29465.5
43409,265521,23790.4,29465.5
43410,265521,23790.4,29465.5
43411,265521,23790.4,29465.5
43412,265521,23790.4,29465.5
43413,265521,23790.4,29465.5
43414,265521,23790.4,29465.5
43415,265521,23790.4,29465.5
43416,265244,23513.2,29340.1
43417,265244,23513.2,29340.1
43418,265244,23513.2,29340.1
43419,265244,23513.2,29340.1
43420,265244,23513.2,29340.1
43421,265244,23513.2,29340.1
43422,265244,23513.2,29340.1
43423,265244,23513.2,29340.1
43424,265244,23513.2,29340.1
43425,265244,23513.2,29340.1
43426,265244,23513.2,29340.1
43427,265244,23513.2,29340.1
43428,265244,23513.2,29340.1
43429,265244,23513.2,29340.1
43430,265244,23513.2,29340.1
43431,265244,23513.2,29340.1
43432,265244,23513.2,29340.1
43433,265244,23513.2,29340.1
43434,265244,23513.2,29340.1
43435,265244,23513.2,29340.1
43436,265244,23513.2,29340.1
43437,265244,23513.2,29340.1
43438,265244,23513.2,29340.1
43439,265244,23513.2,29340.1
43440,265244,23513.2,29340.1
43441,265244,23513.2,29340.1
43442,265244,23513.2,29340.1
43443,265244,23513.2,29340.1
43444,265244,23513.2,29340.1
43445,265244,23513.2,29340.1
43446,265244,23513.2,29340.1
43447,265244,23513.2,29340.1
43448,265244,23513.2,29340.1
43449,265244,23513.2,29340.1
43450,265244,23513.2,29340.1
43451,265244,23513.2,29340.1
43452,265244,23513.2,29340.1
43453,265244,23513.2,29340.1
43454,265244,23513.2,29340.1
43455,265244,23513.2,29340.1
43456,265244,23513.2,29340.1
43457,265244,23513.2,29340.1
43458,265244,23513.2,29340.1
43459,265244,23513.2,29340.1
43460,265244,23513.2,29340.1
43461,265244,23513.2,29340.1
43462,265244,23513.2,29340.1
43463,265244,23513.2,29340.1
43464,265244,23513.2,29340.1
43465,265244,23513.2,29340.1
43466,265244,23513.2,29340.1
43467,265244,23513.2,29340.1
43468,265244,23513.2,29340.1
43469,265244,23513.2,29340.1
43470,265244,23513.2,29340.1
43471,265244,23513.2,29340.1
43472,265244,23513.2,29340.1
43473,265244,23513.2,29340.1
43474,265244,23513.2,29340.1
43475,265244,23513.2,29340.1
43476,265244,23513.2,29340.1
43477,265244,23513.2,29340.1
43478,265244,23513.2,29340.1
43479,265244,23513.2,29340.1
43480,265244,23513.2,29340.1
43481,265244,23513.2,29340.1
43482,265244,23513.2,29340.1
43483,265244,23513.2,29340.1
43484,265244,23513.2,29340.1
43485,265244,23513.2,29340.1
43486,265244,23513.2,29340.1
43487,265244,23513.2,29340.1
43488,265244,23513.2,29062.9
43489,265244,23513.2,29062.9
43490,265244,23513.2,29062.9
43491,265244,23513.2,29062.9
43492,265244,23513.2,29062.9
43493,265244,23513.2,29062.9
43494,265244,23513.2,29062.9
43495,265244,23513.2,29062.9
43496,265244,23513.2,29062.9
43497,265244,23513.2,29062.9
43498,265244,23513.2,29062.9
43499,265244,23513.2,29062.9
43500,265244,23513.2,29062.9
43501,265244,23513.2,29062.9
43502,265244,23513.2,29062.9
43503,265244,23513.2,29062.9
43504,265244,23513.2,29062.9
43505,265244,23513.2,29062.9
43506,265244,23513.2,29062.9
43507,265244,23513.2,29062.9
43508,265244,23513.2,29062.9
43509,265244,23513.2,29062.9
43510,265244,23513.2,29062.9
43511,265244,23513.2,29062.9
43512,265244,23513.2,29062.9
43513,265244,23513.2,29062.9
43514,265244,23513.2,29062.9
43515,265244,23513.2,29062.9
43516,265244,23513.2,29062.9
43517,265244,23513.2,29062.9
43518,265244,23513.2,29062.9
43519,265244,23513.2,29062.9
43520,265244,23513.2,29062.9
43521,265244,23513.2,29062.9
43522,265244,23513.2,29062.9
43523,265244,23513.2,29062.9
43524,279104,23513.2,29062.9
43525,279104,23513.2,29062.9
43526,279104,23513.2,29062.9
43527,279104,23513.2,29062.9
43528,279104,23513.2,29062.9
43529,279104,23513.2,29062.9
43530,279104,23513.2,29062.9
43531,279104,23513.2,29062.9
43532,279104,23513.2,29062.9
43533,279104,23513.2,29062.9
43534,279104,23513.2,29062.9
43535,279104,23513.2,29062.9
43536,279104,23513.2,29062.9
43537,279104,23513.2,29062.9
43538,279104,23513.2,29062.9
43539,279104,23513.2,29062.9
43540,279104,23513.2,29062.9
43541,279104,23513.2,29062.9
43542,279104,23513.2,29062.9
43543,279104,23513.2,29062.9
43544,279104,23513.2,29062.9
43545,279104,23513.2,29062.9
43546,279104,23513.2,29062.9
43547,279104,23513.2,29062.9
43548,279104,23513.2,29062.9
43549,279104,23513.2,29062.9
43550,279104,23513.2,29062.9
43551,279104,23513.2,29062.9
43552,279104,23513.2,29062.9
43553,279104,23513.2,29062.9
43554,279104,23513.2,29062.9
43555,279104,23513.2,29062.9
43556,279104,23513.2,29062.9
43557,279104,23513.2,29062.9
43558,279104,23513.2,29062.9
43559,264936,23513.2,29062.9
43560,264685,23262.4,28937.5
43561,264685,23262.4,28937.5
43562,264685,23262.4,28937.5
43563,264685,23262.4,28937.5
43564,264685,23262.4,28937.5
43565,264685,23262.4,28937.5
43566,264685,23262.4,28937.5
43567,264685,23262.4,28937.5
43568,264685,23262.4,28937.5
43569,264685,23262.4,28937.5
43570,264685,23262.4,28937.5
43571,264685,23262.4,28937.5
43572,264685,23262.4,28937.5
43573,264685,23262.4,28937.5
43574,264685,23262.4,28937.5
43575,264685,23262.4,28937.5
43576,264685,23262.4,28937.5
43577,264685,23262.4,28937.5
43578,264685,23262.4,28937.5
43579,264685,23262.4,28937.5
43580,264685,23262.4,28937.5
43581,264685,23262.4,28937.5
43582,264685,23262.4,28937.5
43583,264685,23262.4,28937.5
43584,264685,23262.4,28937.5
43585,264685,23262.4,28937.5
43586,264685,23262.4,28937.5
43587,264685,23262.4,28937.5
43588,264685,23262.4,28937.5
43589,264685,23262.4,28937.5
43590,264685,23262.4,28937.5
43591,264685,23262.4,28937.5
43592,264685,23262.4,28937.5
43593,264685,23262.4,28937.5
43594,264685,23262.4,28937.5
43595,264685,23262.4,28937.5
43596,264685,23262.4,29062.9
43597,264685,23262.4,29062.9
43598,264685,23262.4,29062.9
43599,264685,23262.4,29062.9
43600,264685,23262.4,29062.9
43601,264685,23262.4,29062.9
43602,264685,23262.4,29062.9
43603,264685,23262.4,29062.9
43604,264685,23262.4,29062.9
43605,264685,23262.4,29062.9
43606,264685,23262.4,29062.9
43607,264685,23262.4,29062.9
43608,264685,23262.4,29062.9
43609,264685,23262.4,29062.9
43610,264685,23262.4,29062.9
43611,264685,23262.4,29062.9
43612,264685,23262.4,29062.9
43613,264685,23262.4,29062.9
43614,264685,23262.4,29062.9
43615,264685,23262.4,29062.9
43616,264685,23262.4,29062.9
43617,264685,23262.4,29062.9
43618,264685,23262.4,29062.9
43619,264685,23262.4,29062.9
43620,264685,23262.4,29062.9
43621,264685,23262.4,29062.9
43622,264685,23262.4,29062.9
43623,264685,23262.4,29062.9
43624,264685,23262.4,29062.9
43625,264685,23262.4,29062.9
43626,264685,23262.4,29062.9
43627,264685,23262.4,29062.9
43628,264685,23262.4,29062.9
43629,264685,23262.4,29062.9
43630,264685,23262.4,29062.9
43631,264685,23262.4,29062.9
43632,264685,23262.4,29062.9
43633,264685,23262.4,29062.9
43634,264685,23262.4,29062.9
43635,264685,23262.4,29062.9
43636,264685,23262.4,29062.9
43637,264685,23262.4,29062.9
43638,264685,23262.4,29062.9
43639,264685,23262.4,29062.9
43640,264685,23262.4,29062.9
43641,264685,23262.4,29062.9
43642,264685,23262.4,29062.9
43643,264685,23262.4,29062.9
43644,264685,23262.4,29062.9
43645,264685,23262.4,29062.9
43646,264685,23262.4,29062.9
43647,264685,23262.4,29062.9
43648,264685,23262.4,29062.9
43649,264685,23262.4,29062.9
43650,264685,23262.4,29062.9
43651,264685,23262.4,29062.9
43652,264685,23262.4,29062.9
43653,264685,23262.4,29062.9
43654,264685,23262.4,29062.9
43655,264685,23262.4,29062.9
43656,264685,23262.4,29062.9
43657,264685,23262.4,29062.9
43658,264685,23262.4,29062.9
43659,264685,23262.4,29062.9
43660,264685,23262.4,29062.9
43661,264685,23262.4,29062.9
43662,264685,23262.4,29062.9
43663,264685,23262.4,29062.9
43664,264685,23262.4,29062.9
43665,264685,23262.4,29062.9
43666,264685,23262.4,29062.9
43667,264685,23262.4,29062.9
43668,264685,23262.4,29062.9
43669,264685,23262.4,29062.9
43670,264685,23262.4,29062.9
43671,264685,23262.4,29062.9
43672,264685,23262.4,29062.9
43673,264685,23262.4,29062.9
43674,264685,23262.4,29062.9
43675,264685,23262.4,29062.9
43676,264685,23262.4,29062.9
43677,264685,23262.4,29062.9
43678,264685,23262.4,29062.9
43679,264685,23262.4,29062.9
43680,264685,23262.4,29062.9
43681,264685,23262.4,29062.9
43682,264685,23262.4,29062.9
43683,264685,23262.4,29062.9
43684,264685,23262.4,29062.9
43685,264685,23262.4,29062.9
43686,264685,23262.4,29062.9
43687,264685,23262.4,29062.9
43688,264685,23262.4,29062.9
43689,264685,23262.4,29062.9
43690,264685,23262.4,29062.9
43691,264685,23262.4,29062.9
43692,264685,23262.4,29062.9
43693,264685,23262.4,29062.9
43694,264685,23262.4,29062.9
43695,264685,23262.4,29062.9
43696,264685,23262.4,29062.9
43697,264685,23262.4,29062.9
43698,264685,23262.4,29062.9
43699,264685,23262.4,29062.9
43700,264685,23262.4,29062.9
43701,264685,23262.4,29062.9
43702,264685,23262.4,29062.9
43703,264685,23262.4,29062.9
43704,262276,20853.8,29062.9
43705,262276,20853.8,29062.9
43706,262276,20853.8,29062.9
43707,262276,20853.8,29062.9
43708,262276,20853.8,29062.9
43709,262276,20853.8,29062.9
43710,262276,20853.8,29062.9
43711,262276,20853.8,29062.9
43712,262276,20853.8,29062.9
43713,262276,20853.8,29062.9
43714,262276,20853.8,29062.9
43715,262276,20853.8,29062.9
43716,262276,20853.8,29062.9
43717,262276,20853.8,29062.9
43718,262276,20853.8,29062.9
43719,262276,20853.8,29062.9
43720,262276,20853.8,29062.9
43721,262276,20853.8,29062.9
43722,262276,20853.8,29062.9
43723,262276,20853.8,29062.9
43724,262276,20853.8,29062.9
43725,262276,20853.8,29062.9
43726,262276,20853.8,29062.9
43727,262276,20853.8,29062.9
43728,262276,20853.8,29062.9
43729,262276,20853.8,29062.9
43730,262276,20853.8,29062.9
43731,262276,20853.8,29062.9
43732,262276,20853.8,29062.9
43733,262276,20853.8,29062.9
43734,262276,20853.8,29062.9
43735,262276,20853.8,29062.9
43736,262276,20853.8,29062.9
43737,262276,20853.8,29062.9
43738,262276,20853.8,29062.9
43739,262276,20853.8,29062.9
43740,262566,21143.3,28785.7
43741,262566,21143.3,28785.7
43742,262566,21143.3,28785.7
43743,262566,21143.3,28785.7
43744,262566,21143.3,28785.7
43745,262566,21143.3,28785.7
43746,262566,21143.3,28785.7
43747,262566,21143.3,28785.7
43748,262566,21143.3,28785.7
43749,262566,21143.3,28785.7
43750,262566,21143.3,28785.7
43751,262566,21143.3,28785.7
43752,262566,21143.3,28785.7
43753,262566,21143.3,28785.7
43754,262566,21143.3,28785.7
43755,262566,21143.3,28785.7
43756,262566,21143.3,28785.7
43757,262566,21143.3,28785.7
43758,262566,21143.3,28785.7
43759,262566,21143.3,28785.7
43760,262566,21143.3,28785.7
43761,262566,21143.3,28785.7
43762,262566,21143.3,28785.7
43763,262566,21143.3,28785.7
43764,262566,21143.3,28785.7
43765,262566,21143.3,28785.7
43766,262566,21143.3,28785.7
43767,262566,21143.3,28785.7
43768,262566,21143.3,28785.7
43769,262566,21143.3,28785.7
43770,262566,21143.3,28785.7
43771,262566,21143.3,28785.7
43772,262566,21143.3,28785.7
43773,262566,21143.3,28785.7
43774,262566,21143.3,28785.7
43775,262566,21143.3,28785.7
43776,296556,21143.3,28785.7
43777,296556,21143.3,28785.7
43778,296556,21143.3,28785.7
43779,296556,21143.3,28785.7
43780,296556,21143.3,28785.7
43781,296556,21143.3,28785.7
43782,296556,21143.3,28785.7
43783,296556,21143.3,28785.7
43784,296556,21143.3,28785.7
43785,296556,21143.3,28785.7
43786,296556,21143.3,28785.7
43787,296556,21143.3,28785.7
43788,296556,21143.3,28785.7
43789,296556,21143.3,28785.7
43790,296556,21143.3,28785.7
43791,296556,21143.3,28785.7
43792,296556,21143.3,28785.7
43793,296556,21143.3,28785.7
43794,296556,21143.3,28785.7
43795,296556,21143.3,28785.7
43796,296556,21143.3,28785.7
43797,296556,21143.3,28785.7
43798,296556,21143.3,28785.7
43799,296556,21143.3,28785.7
43800,296556,21143.3,28785.7
43801,296556,21143.3,28785.7
43802,296556,21143.3,28785.7
43803,296556,21143.3,28785.7
43804,296556,21143.3,28785.7
43805,296556,21143.3,28785.7
43806,296556,21143.3,28785.7
43807,296556,21143.3,28785.7
