ts,V_ideal,V_age,ne_ideal,ne_age,Soc_ideal,Soc_age,Lka_H2,nch,P_togrid,P_service,f
2019-04-29 02:37:42.447258,1.6925831119035737,1.692586534125796,0.8756382061419176,0.8756364356985947,21.2,21.2,6.036483817004305e-05,65.14611546774037,-105.8964804845275,-100.26314715119437,59.834
2019-04-29 02:37:43.447258,1.6925793419079067,1.6925828030190178,0.875640156509715,0.8756383659397827,21.2,21.2,6.10520071846215e-05,65.14601580628586,-105.89276147902018,-100.43276147902027,59.838
2019-04-29 02:37:44.447258,1.6925755772266684,1.6925790772266684,0.8756421041368184,0.8756402934401096,21.2,21.2,6.173920321393529e-05,65.14591606596626,-105.88904816298722,-100.60238149632056,59.842
2019-04-29 02:37:45.447258,1.6925718178500486,1.6925753567389374,0.8756440490282663,0.8756422182046145,21.2,21.2,6.242642625593413e-05,65.14581624695273,-105.88534052563384,-100.42534052563393,59.838
2019-04-29 02:37:46.447258,1.6925680637785094,1.6925716415562873,0.8756459911837833,0.8756441402330221,21.2,21.2,6.311367630856937e-05,65.1457163492402,-105.88163856702624,-100.50830523369311,59.84
2019-04-29 02:37:47.447258,1.6925643149919656,1.6925679316586322,0.8756479306137239,0.8756460595356874,21.2,21.2,6.380095336979403e-05,65.14561637317617,-105.87794226550832,-100.67794226550843,59.844
2019-04-29 02:37:48.447258,1.6925605714908754,1.692564227046431,0.8756498673178148,0.8756479761123374,21.2,21.2,6.44882574375628e-05,65.14551631875554,-105.87425162114594,-100.54425162114606,59.841
2019-04-29 02:37:49.447258,1.6925568332756966,1.692560527720141,0.8756518012957829,0.8756498899626994,21.2,21.2,6.517558850983198e-05,65.14541618597316,-105.87056663400496,-100.75723330067154,59.846
2019-04-29 02:37:50.447258,1.692553100326339,1.6925568336596724,0.8756537325579858,0.8756518010971314,21.2,21.2,6.586294658455958e-05,65.14531597517657,-105.86688728242889,-100.796887282429,59.847
2019-04-29 02:37:51.447258,1.6925493726432574,1.6925531448654796,0.8756556611041524,0.8756537095153625,21.2,21.2,6.655033165970522e-05,65.14521568636061,-105.86321356648328,-100.92321356648341,59.85
2019-04-29 02:37:52.447258,1.6925456502269063,1.6925494613380174,0.8756575869340113,0.8756556152171219,21.2,21.2,6.723774373323017e-05,65.14511531952017,-105.85954548623376,-100.87621215290034,59.849
2019-04-29 02:37:53.447258,1.6925419330674643,1.6925457830674642,0.875659510052608,0.8756575182074554,21.2,21.2,6.792518280309738e-05,65.14501487482642,-105.85588303088456,-100.87254969755114,59.849
2019-04-29 02:37:54.447258,1.6925382211551088,1.6925421100439977,0.8756614304649887,0.8756594184914093,21.2,21.2,6.86126488672714e-05,65.14491435245053,-105.85222618963985,-100.8255595229732,59.848
2019-04-29 02:37:55.447258,1.6925345144800148,1.6925384422577925,0.8756633481762006,0.8756613160740315,21.2,21.2,6.930014192371844e-05,65.14481375256376,-105.84857495170353,-100.90857495170366,59.85
