Time,Bus1.V,Bus1.A,Bus1.F,Line1.P,Line1.Q,Line2.P,Line2.Q,Bus2.V,Bus2.A,Bus2.F
122.9,543.93,2.0111,60.05267334,726.02,43.804,740.54,42.457,553.63,-50.96,60.05267334
122.93,543.99,0.84413,60.05265808,725.84,43.945,740.59,42.891,553.61,-52.157,60.05265808
122.97,543.95,-0.31362,60.05264282,725.49,44.125,740.78,43.336,553.59,-53.346,60.05264282
123,543.92,-1.4703,60.05262375,725.76,44.316,740.94,43.784,553.48,-54.541,60.05262375
123.03,543.86,-2.6241,60.05260849,726.37,44.58,741.41,44.383,553.46,-55.742,60.05260849
123.07,543.86,-3.769,60.05259323,727.19,44.872,742.34,45.127,553.46,-56.94,60.05259323
123.1,543.8,-4.9163,60.05235672,728.29,45.032,742.94,45.713,553.46,-58.133,60.05235672
123.13,543.74,-6.0689,60.05212021,729.31,45.291,743.27,45.868,553.42,-59.326,60.05212021
123.17,543.64,-7.2209,60.0518837,730.32,45.764,743.55,45.711,553.41,-60.529,60.0518837
123.2,543.51,-8.373,60.05164719,731.36,46.109,743.8,45.794,553.36,-61.732,60.05164719
123.23,543.44,-9.5291,60.05141068,732.09,46.37,744.56,46.222,553.37,-62.93,60.05141068
123.27,543.37,-10.693,60.05117416,732.5,46.561,745.66,46.717,553.37,-64.126,60.05117416
123.3,543.32,-11.854,60.05098724,732.79,46.612,746.5,46.993,553.42,-65.317,60.05098724
123.33,543.29,-13.024,60.05079651,732.66,46.683,746.88,47.16,553.43,-66.512,60.05079651
123.37,543.23,-14.197,60.05064392,732.33,46.943,747.27,47.381,553.41,-67.71,60.05064392
123.4,543.17,-15.383,60.05048752,732.32,47.39,747.35,47.248,553.38,-68.908,60.05048752
123.43,543.11,-16.583,60.05033493,732.35,47.929,746.92,46.562,553.37,-70.113,60.05033493
123.47,543.05,-17.788,60.05017853,732.09,48.203,746.56,46.059,553.41,-71.316,60.05017853
123.5,543.04,-18.993,60.05002594,731.69,48.22,746.68,45.932,553.4,-72.514,60.05002594
123.53,543.07,-20.2,60.04987335,731.21,48.093,746.75,45.897,553.39,-73.714,60.04987335
123.57,543.14,-21.417,60.04972076,730.53,47.779,746.94,45.861,553.41,-74.918,60.04972076
123.6,543.17,-22.639,60.04974747,730.11,47.444,746.99,45.793,553.37,-76.124,60.04974747
123.63,543.2,-23.864,60.04977417,730.32,47.488,747.02,46.013,553.34,-77.333,60.04977417
123.67,543.2,-25.094,60.04980469,730.71,47.775,746.41,45.66,553.35,-78.543,60.04980469
123.7,543.21,-26.328,60.04983139,730.99,47.746,745.18,44.751,553.38,-79.748,60.04983139
123.73,543.24,-27.564,60.04985809,731.22,47.663,744.19,44.032,553.4,-80.959,60.04985809
123.77,543.24,-28.805,60.04996109,731.1,47.442,743.48,43.57,553.39,-82.164,60.04996109
123.8,543.31,-30.039,60.0500679,730.48,47.152,743.36,43.727,553.39,-83.372,60.0500679
123.83,543.35,-31.274,60.05015564,729.73,46.67,743.89,44.315,553.33,-84.59,60.05015564
123.87,543.41,-32.509,60.05024338,729.02,46.579,744.3,44.582,553.34,-85.812,60.05024338
123.9,543.49,-33.744,60.05039978,728.41,46.545,744.34,44.64,553.36,-87.031,60.05039978
123.93,543.54,-34.977,60.05069351,727.84,46.37,743.9,44.405,553.35,-88.245,60.05069351
123.97,543.56,-36.207,60.05088425,727.28,46.127,743.07,44.06,553.35,-89.457,60.05088425
124,543.59,-37.439,60.05101776,727.18,46.047,742.34,43.765,553.32,-90.675,60.05101776
124.03,543.6,-38.67,60.05115128,727.47,46.068,741.73,43.472,553.3,-91.902,60.05115128
124.07,543.57,-39.901,60.0512886,727.69,45.987,741.63,43.602,553.39,-93.12,60.0512886
124.1,543.63,-41.12,60.05142212,727.82,45.922,741.9,43.844,553.35,-94.33,60.05142212
124.13,543.65,-42.34,60.05129242,727.96,45.828,741.86,43.698,553.32,-95.552,60.05129242
124.17,543.62,-43.556,60.05116653,728.04,45.86,741.61,43.381,553.32,-96.777,60.05116653
124.2,543.6,-44.773,60.05103683,728,45.752,741.78,43.394,553.32,-97.995,60.05103683
124.23,543.58,-45.987,60.05090714,728.19,45.72,742.34,43.691,553.29,-99.216,60.05090714
124.27,543.58,-47.193,60.05084229,728.42,45.904,742.91,43.767,553.33,-100.44,60.05084229
124.3,543.58,-48.401,60.05077744,728.7,45.98,743.27,43.719,553.38,-101.67,60.05077744
124.33,543.53,-49.609,60.0507164,728.97,46.059,743.39,43.753,553.44,-102.89,60.0507164
124.37,543.52,-50.814,60.05065155,729.16,46.348,743.47,43.896,553.35,-104.11,60.05065155
124.4,543.45,-52.021,60.0505867,729.37,46.712,743.57,43.856,553.3,-105.34,60.0505867
124.43,543.42,-53.227,60.05033875,729.64,46.968,743.91,43.984,553.35,-106.57,60.05033875
124.47,543.37,-54.433,60.05009079,729.97,47.241,744.36,44.015,553.33,-107.79,60.05009079
124.5,543.34,-55.646,60.04984283,730.29,47.431,744.64,43.84,553.38,-109.01,60.04984283
124.53,543.32,-56.853,60.04967499,730.44,47.572,744.67,43.655,553.45,-110.24,60.04967499
124.57,543.29,-58.063,60.0495491,730.31,47.444,744.91,43.785,553.5,-111.46,60.0495491
124.6,543.25,-59.276,60.04942322,730.23,47.344,745.42,44.101,553.5,-112.68,60.04942322
124.63,543.29,-60.488,60.04928589,730.56,47.398,745.82,44.468,553.5,-113.91,60.04928589
124.67,543.28,-61.706,60.04911804,730.87,47.542,745.87,44.655,553.48,-115.13,60.04911804
124.7,543.28,-62.929,60.04895401,731.11,47.599,745.33,44.411,553.55,-116.34,60.04895401
124.73,543.26,-64.146,60.04878998,731.14,47.692,744.2,43.984,553.54,-117.56,60.04878998
124.77,543.2,-65.371,60.04862595,730.93,47.653,743.35,43.504,553.51,-118.78,60.04862595
124.8,543.23,-66.597,60.04843903,730.59,47.549,743.22,43.468,553.5,-120,60.04843903
124.83,543.23,-67.826,60.04817581,730.2,47.395,743.49,43.662,553.53,-121.21,60.04817581
124.87,543.26,-69.049,60.04787445,729.64,47.362,743.81,43.792,553.51,-122.42,60.04787445
124.9,543.3,-70.272,60.04764938,729.14,47.278,744.07,43.937,553.48,-123.63,60.04764938
124.93,543.33,-71.499,60.04747009,728.78,46.988,744.32,43.771,553.57,-124.84,60.04747009
124.97,543.4,-72.725,60.04728699,728.53,46.565,744.5,43.614,553.61,-126.05,60.04728699
125,543.46,-73.95,60.0471077,728.4,46.36,744.23,43.41,553.66,-127.25,60.0471077
125.03,543.47,-75.17,60.04694748,728.58,46.404,743.46,43.11,553.66,-128.44,60.04694748
125.07,543.46,-76.398,60.04678726,729.02,46.423,743,42.764,553.65,-129.65,60.04678726
125.1,543.48,-77.622,60.04674911,729.17,46.447,742.71,42.439,553.62,-130.86,60.04674911
125.13,543.53,-78.841,60.04676819,729.23,46.359,742.59,42.472,553.63,-132.06,60.04676819
125.17,543.54,-80.058,60.04678726,729.01,46.289,742.55,42.499,553.66,-133.26,60.04678726
125.2,543.62,-81.273,60.04681015,728.63,46.224,742.57,42.378,553.66,-134.46,60.04681015
125.23,543.65,-82.487,60.04682922,728.31,46.157,742.75,42.404,553.71,-135.66,60.04682922
125.27,543.62,-83.702,60.04684067,728.01,46.026,743.09,42.558,553.7,-136.86,60.04684067
125.3,543.61,-84.918,60.04683304,727.6,45.815,743.47,42.582,553.69,-138.06,60.04683304
125.33,543.66,-86.126,60.04682159,727.6,45.733,743.51,42.491,553.66,-139.26,60.04682159
125.37,543.7,-87.328,60.04681396,727.76,45.651,743.44,42.518,553.67,-140.45,60.04681396
125.4,543.73,-88.536,60.04680252,727.74,45.498,743.56,42.699,553.69,-141.65,60.04680252
125.43,543.7,-89.749,60.04700089,728.23,45.361,743.37,42.498,553.68,-142.85,60.04700089
125.47,543.67,-90.957,60.0470314,728.91,45.294,742.7,41.92,553.71,-144.04,60.0470314
125.5,543.63,-92.162,60.04697418,729.12,45.307,742.28,41.495,553.64,-145.24,60.04697418
125.53,543.64,-93.362,60.04691696,729.24,45.054,742.2,41.423,553.61,-146.44,60.04691696
125.57,543.69,-94.563,60.04685974,729.3,44.71,742.68,41.738,553.61,-147.63,60.04685974
125.6,543.72,-95.761,60.04680252,729.25,44.678,743.25,41.782,553.6,-148.83,60.04680252
125.63,543.71,-96.963,60.04677582,729.22,44.596,743.45,41.401,553.59,-150.02,60.04677582
125.67,543.7,-98.164,60.04676437,729.31,44.55,743.4,40.813,553.56,-151.21,60.04676437
125.7,543.69,-99.361,60.04675674,729.13,44.705,743.28,40.335,553.55,-152.41,60.04675674
125.73,543.73,-100.55,60.0467453,728.87,44.748,743.63,40.382,553.59,-153.59,60.0467453
125.77,543.76,-101.75,60.04666519,728.8,44.734,743.78,40.477,553.59,-154.78,60.04666519
125.8,543.78,-102.94,60.04654694,728.34,44.681,743.79,40.595,553.58,-155.97,60.04654694
125.83,543.8,-104.13,60.04642868,727.92,44.706,743.67,40.804,553.55,-157.17,60.04642868
125.87,543.76,-105.32,60.04632187,727.69,44.637,743.34,41.142,553.5,-158.37,60.04632187
125.9,543.77,-106.5,60.04622269,727.57,44.678,742.91,41.535,553.45,-159.56,60.04622269
125.93,543.73,-107.69,60.04612732,727.34,44.85,741.98,41.56,553.41,-160.76,60.04612732
125.97,543.7,-108.87,60.04618073,727.36,45.01,741.08,41.471,553.4,-161.95,60.04618073
126,543.66,-110.05,60.04623032,727.54,45.066,740.54,41.602,553.37,-163.15,60.04623032
126.03,543.61,-111.22,60.04628372,727.75,45.302,740.48,41.76,553.38,-164.35,60.04628372
126.07,543.57,-112.39,60.04633331,728.26,45.667,740.83,41.985,553.4,-165.55,60.04633331
126.1,543.57,-113.56,60.04637527,728.76,45.845,741.6,42.498,553.41,-166.75,60.04637527
126.13,543.6,-114.73,60.04641342,728.81,45.807,742.89,43.285,553.44,-167.95,60.04641342
126.17,543.58,-115.9,60.04644775,728.92,45.655,743.87,43.959,553.4,-169.15,60.04644775
126.2,543.51,-117.07,60.04640198,729.49,45.729,744.31,44.02,553.41,-170.35,60.04640198
126.23,543.42,-118.25,60.04635239,730.2,45.998,744.9,43.866,553.42,-171.56,60.04635239
126.27,543.33,-119.43,60.04630661,731.13,46.417,745.29,44.027,553.39,-172.76,60.04630661
126.3,543.29,-120.61,60.04611969,732.04,46.812,745.56,44.021,553.36,-173.97,60.04611969
126.33,543.25,-121.8,60.04586411,732.54,47.155,745.65,43.646,553.35,-175.17,60.04586411
126.37,543.21,-123,60.04566193,732.81,47.215,745.39,43.007,553.34,-176.38,60.04566193
126.4,543.14,-124.21,60.04557037,732.83,47.04,745.24,42.623,553.39,-177.59,60.04557037
126.43,543.16,-125.41,60.04547882,732.58,47.101,745.85,42.883,553.4,-178.8,60.04547882
126.47,543.15,-126.62,60.04545975,732.37,47.116,746.53,43.223,553.42,180,60.04545975
126.5,543.16,-127.84,60.04544067,732.1,47.03,746.7,43.065,553.4,178.79,60.04544067
126.53,543.14,-129.07,60.0454216,731.38,46.953,746.46,42.717,553.39,177.58,60.0454216
126.57,543.18,-130.29,60.04540253,730.83,47.073,746.27,42.737,553.4,176.37,60.04540253
126.6,543.2,-131.52,60.04535294,730.5,47.039,745.98,42.65,553.37,175.15,60.04535294
126.63,543.18,-132.75,60.04523849,730.19,47.252,745.19,42.071,553.4,173.94,60.04523849
126.67,543.15,-133.99,60.04520035,730.04,47.447,744.15,41.329,553.39,172.72,60.04520035
126.7,543.21,-135.23,60.04515839,729.83,47.376,743.9,41.325,553.44,171.51,60.04515839
126.73,543.27,-136.46,60.04523468,729.19,47.085,744.12,41.526,553.5,170.3,60.04523468
126.77,543.3,-137.69,60.04531097,728.7,46.924,744.09,41.6,553.53,169.08,60.04531097
126.8,543.29,-138.92,60.04538727,728.56,47.037,743.78,41.539,553.49,167.85,60.04538727
126.83,543.34,-140.16,60.04553223,728.63,47.055,743.85,41.592,553.51,166.63,60.04553223
126.87,543.37,-141.4,60.04567719,728.7,46.877,743.85,41.737,553.45,165.4,60.04567719
126.9,543.33,-142.64,60.04576492,729.02,46.744,743.41,41.508,553.49,164.17,60.04576492
126.93,543.3,-143.88,60.04572296,729.15,46.653,742.83,41.056,553.5,162.94,60.04572296
126.97,543.32,-145.11,60.04568481,729.25,46.427,742.35,40.796,553.54,161.72,60.04568481
127,543.35,-146.35,60.04554749,729.4,46.241,742.49,41.159,553.54,160.5,60.04554749
127.03,543.37,-147.57,60.04536057,729.45,46.212,742.99,41.633,553.52,159.27,60.04536057
127.07,543.39,-148.81,60.04517746,729.59,46.396,743.26,41.828,553.54,158.04,60.04517746
127.1,543.39,-150.04,60.04499054,729.64,46.552,743.02,41.754,553.53,156.81,60.04499054
127.13,543.41,-151.27,60.04473495,729.38,46.777,742.39,41.318,553.57,155.58,60.04473495
127.17,543.4,-152.49,60.04433823,728.82,46.828,741.76,40.912,553.55,154.35,60.04433823
127.2,543.41,-153.72,60.04422379,728.33,46.644,741.64,40.962,553.53,153.11,60.04422379
127.23,543.41,-154.94,60.04425049,727.77,46.618,741.96,41.419,553.57,151.89,60.04425049
127.27,543.42,-156.16,60.04428101,727.32,46.722,742.21,41.698,553.62,150.67,60.04428101
127.3,543.39,-157.37,60.04432678,727.01,46.946,742.13,41.821,553.58,149.44,60.04432678
127.33,543.4,-158.59,60.044384,726.87,47.119,742.09,41.866,553.56,148.21,60.044384
127.37,543.39,-159.8,60.04444122,726.87,47.159,742.25,41.837,553.62,146.99,60.04444122
127.4,543.44,-161.01,60.04449463,727.28,47.214,742.45,42.025,553.6,145.76,60.04449463
127.43,543.42,-162.21,60.04453278,727.53,46.935,742.95,42.493,553.65,144.54,60.04453278
127.47,543.41,-163.41,60.04457474,727.75,46.708,743.69,43.125,553.7,143.32,60.04457474
127.5,543.38,-164.62,60.0446167,728.49,46.757,743.7,43.295,553.65,142.1,60.0446167
127.53,543.36,-165.82,60.04466629,729.5,47.125,743.23,43.063,553.65,140.89,60.04466629
127.57,543.31,-167.03,60.04471207,730.36,47.266,742.69,42.541,553.64,139.67,60.04471207
127.6,543.25,-168.24,60.04476166,730.93,47.281,742.37,42.097,553.75,138.46,60.04476166
127.63,543.26,-169.45,60.04471207,731.27,47.398,742.79,42.186,553.8,137.25,60.04471207
127.67,543.24,-170.65,60.04465866,731.2,47.439,743.65,42.463,553.8,136.05,60.04465866
127.7,543.26,-171.86,60.04460907,730.71,47.157,744.39,42.812,553.77,134.85,60.04460907
127.73,543.3,-173.06,60.044487,729.98,47.12,744.88,43.002,553.76,133.64,60.044487
127.77,543.28,-174.27,60.0442276,729.22,47.217,745,43.033,553.76,132.43,60.0442276
127.8,543.3,-175.48,60.04414749,728.6,47.248,744.93,43.02,553.81,131.22,60.04414749
127.83,543.33,-176.69,60.04415894,728.19,47.219,744.88,42.9,553.76,130.02,60.04415894
127.87,543.31,-177.91,60.04416656,728.02,47.182,744.64,42.675,553.72,128.82,60.04416656
127.9,543.33,-179.12,60.04417801,728.51,47.55,743.8,42.203,553.72,127.62,60.04417801
127.93,543.29,-180.34,60.04398727,728.96,47.873,742.88,41.443,553.73,126.42,60.04398727
127.97,543.29,-181.55,60.04384995,729.2,47.78,742.72,41.059,553.68,125.22,60.04384995
128,543.33,-182.77,60.04361725,729.37,47.292,743.13,41.377,553.65,124.03,60.04361725
128.03,543.4,-183.98,60.04339218,729.41,46.864,743.98,41.812,553.64,122.83,60.04339218
128.07,543.4,-185.19,60.04300308,729.49,46.821,744.59,41.713,553.63,121.63,60.04300308
128.1,543.44,-186.41,60.04295349,729.73,46.87,744.53,41.502,553.59,120.42,60.04295349
128.13,543.42,-187.62,60.0429039,729.79,46.952,744.07,40.979,553.59,119.23,60.0429039
128.17,543.43,-188.84,60.04285431,729.53,46.884,743.72,40.318,553.6,118.03,60.04285431
128.2,543.49,-190.06,60.04285812,729.12,46.682,743.42,40.135,553.59,116.83,60.04285812
128.23,543.52,-191.26,60.04297638,728.56,46.53,743.45,40.417,553.64,115.64,60.04297638
128.27,543.59,-192.47,60.04302597,728.07,46.345,743.95,40.842,553.67,114.45,60.04302597
128.3,543.6,-193.69,60.04294205,727.63,46.162,743.35,40.795,553.64,113.26,60.04294205
128.33,543.58,-194.89,60.04270935,727.19,46.21,742.26,40.252,553.63,112.06,60.04270935
128.37,543.61,-196.09,60.04254913,726.89,46.24,741.41,39.653,553.63,110.86,60.04254913
128.4,543.61,-197.29,60.04246521,726.6,46.07,740.84,39.796,553.66,109.67,60.04246521
128.43,543.66,-198.48,60.04238129,726.36,45.92,741,40.525,553.61,108.47,60.04238129
128.47,543.67,-199.68,60.04229355,726.42,45.986,741.38,40.752,553.58,107.27,60.04229355
128.5,543.67,-200.87,60.04220963,726.85,46.234,741.33,40.85,553.63,106.07,60.04220963
128.53,543.68,-202.05,60.0422821,727.06,46.264,741.2,41.101,553.63,104.88,60.0422821
128.57,543.69,-203.23,60.04235077,727.05,46.027,741.65,41.442,553.61,103.69,60.04235077
128.6,543.65,-204.41,60.04242325,727.31,46.12,741.69,41.606,553.59,102.49,60.04242325
128.63,543.56,-205.6,60.04238892,727.64,46.332,741.6,41.463,553.61,101.29,60.04238892
128.67,543.51,-206.78,60.04229736,728.27,46.387,742.13,41.28,553.64,100.1,60.04229736
128.7,543.51,-207.95,60.04229736,728.95,46.411,742.85,41.573,553.63,98.909,60.04229736
128.73,543.51,-209.13,60.04246521,729.43,46.507,743.63,42.186,553.57,97.72,60.04246521
128.77,543.5,-210.3,60.04263687,729.47,46.502,744.57,42.515,553.56,96.523,60.04263687
128.8,543.44,-211.47,60.04268646,729.66,46.583,744.68,42.504,553.64,95.333,60.04268646
128.83,543.42,-212.65,60.04267883,729.99,46.714,744.31,41.987,553.69,94.151,60.04267883
128.87,543.4,-213.83,60.0426712,730.14,46.943,744.07,41.408,553.69,92.967,60.0426712
128.9,543.38,-215.01,60.04253769,730.09,47.098,743.82,41.333,553.59,91.774,60.04253769
128.93,543.4,-216.19,60.04240036,729.81,47.064,743.9,41.598,553.59,90.581,60.04240036
128.97,543.41,-217.37,60.04219437,729.32,47.128,744.34,41.789,553.59,89.399,60.04219437
129,543.46,-218.54,60.04199219,729.04,47.224,744.67,42.019,553.55,88.211,60.04199219
129.03,543.47,-219.73,60.04178619,728.83,47.093,744.65,41.899,553.55,87.023,60.04178619
129.07,543.44,-220.91,60.0415802,728.81,47.157,744.7,41.736,553.55,85.843,60.0415802
129.1,543.44,-222.1,60.04137802,728.8,47.157,744.52,41.637,553.55,84.661,60.04137802
129.13,543.42,-223.28,60.04117203,728.68,46.981,744.05,41.666,553.56,83.477,60.04117203
129.17,543.43,-224.45,60.04107285,728.39,46.933,743.85,41.813,553.51,82.294,60.04107285
129.2,543.45,-225.63,60.04091263,728.33,46.856,743.41,41.716,553.5,81.114,60.04091263
129.23,543.46,-226.82,60.0405159,728.37,46.661,743.04,41.696,553.49,79.934,60.0405159
129.27,543.48,-227.99,60.04012299,728.3,46.637,742.94,41.92,553.47,78.755,60.04012299
129.3,543.48,-229.16,60.03972626,728.22,46.577,742.89,42.263,553.4,77.575,60.03972626
129.33,543.5,-230.33,60.03940582,728.26,46.735,742.61,42.52,553.41,76.396,60.03940582
129.37,543.55,-231.5,60.0391655,728.32,46.927,742.41,42.266,553.41,75.222,60.0391655
129.4,543.52,-232.67,60.03907776,728.29,46.922,742.01,42.227,553.4,74.045,60.03907776
129.43,543.5,-233.85,60.03899384,728.3,46.757,742.07,42.394,553.39,72.862,60.03899384
129.47,543.44,-235.03,60.0389061,728.33,46.749,742.66,42.579,553.39,71.676,60.0389061
129.5,543.45,-236.2,60.03862,728.56,46.786,743.39,43.007,553.36,70.492,60.03862
129.53,543.4,-237.37,60.03833008,728.78,46.894,743.8,43.377,553.28,69.307,60.03833008
129.57,543.4,-238.54,60.03818512,728.96,47.072,744.2,43.322,553.28,68.121,60.03818512
129.6,543.32,-239.72,60.03810883,729.27,47.272,744.39,43.188,553.24,66.929,60.03810883
129.63,543.3,-240.9,60.03786087,729.86,47.432,744.48,43.227,553.2,65.732,60.03786087
129.67,543.25,-242.09,60.03761673,730.04,47.603,744.82,43.382,553.18,64.539,60.03761673
129.7,543.26,-243.28,60.03750992,730.25,47.647,745.14,43.333,553.16,63.341,60.03750992
129.73,543.27,-244.46,60.03747559,730.42,47.653,744.83,43.246,553.15,62.147,60.03747559
129.77,543.26,-245.65,60.03743744,730.21,47.775,744.4,42.801,553.17,60.952,60.03743744
129.8,543.22,-246.84,60.03739929,730.16,47.869,744.04,42.385,553.18,59.754,60.03739929
129.83,543.22,-248.04,60.03736115,730.35,48.031,743.8,42.33,553.14,58.55,60.03736115
129.87,543.18,-249.24,60.03741455,730.22,48.206,743.9,42.31,553.1,57.341,60.03741455
129.9,543.14,-250.44,60.03742599,730.03,48.294,744.44,42.524,553.13,56.132,60.03742599
129.93,543.14,-251.65,60.03735352,730.06,48.035,744.88,42.866,553.14,54.929,60.03735352
129.97,543.15,-252.86,60.03738403,729.83,47.976,745.27,43.101,553.13,53.724,60.03738403
130,543.14,-254.07,60.03763199,730,47.984,745.45,42.952,553.19,52.518,60.03763199
130.03,543.08,-255.29,60.03787613,730.74,48.244,744.84,42.297,553.18,51.306,60.03787613
130.07,543.03,-256.52,60.03812408,731.25,48.363,744.39,41.719,553.19,50.093,60.03812408
130.1,543.07,-257.74,60.03836823,731.57,48.257,744.81,41.723,553.24,48.882,60.03836823
130.13,543.15,-258.97,60.03879166,731.8,47.948,745.19,41.983,553.24,47.67,60.03879166
130.17,543.2,-260.2,60.03921509,731.71,47.63,745.12,41.768,553.25,46.456,60.03921509
130.2,543.16,-261.44,60.0394249,731.61,47.727,744.32,40.865,553.31,45.235,60.0394249
130.23,543.16,-262.68,60.0396347,731.82,47.713,743.54,40.09,553.35,44.022,60.0396347
130.27,543.15,-263.92,60.03984451,731.51,47.435,743.56,40.184,553.31,42.801,60.03984451
130.3,543.22,-265.17,60.04017639,730.95,47.214,743.99,40.558,553.29,41.575,60.04017639
130.33,543.31,-266.4,60.04045486,730.54,47.095,744.08,40.737,553.32,40.356,60.04045486
130.37,543.33,-267.65,60.04063034,730.03,47.001,743.45,40.215,553.36,39.138,60.04063034
130.4,543.33,-268.89,60.0408287,729.51,47.036,742.7,39.485,553.39,37.917,60.0408287
130.43,543.33,-270.14,60.04114532,729.24,46.87,742.08,38.887,553.4,36.693,60.04114532
130.47,543.34,-271.39,60.04163361,728.76,46.759,741.94,38.642,553.39,35.472,60.04163361
130.5,543.36,-272.63,60.04198837,728.15,46.572,742.36,38.757,553.4,34.25,60.04198837
130.53,543.41,-273.87,60.0420723,727.87,46.408,742.84,38.888,553.39,33.03,60.0420723
130.57,543.41,-275.1,60.04216003,727.65,46.589,742.9,38.824,553.36,31.804,60.04216003
130.6,543.44,-276.33,60.04217148,727.58,46.634,743.09,38.42,553.4,30.584,60.04217148
130.63,543.43,-277.57,60.04204178,727.81,46.469,743.2,38.267,553.44,29.368,60.04204178
130.67,543.46,-278.8,60.04190826,728.12,46.433,743.34,38.136,553.48,28.156,60.04190826
130.7,543.51,-280.03,60.04177856,728.02,46.361,743.56,37.88,553.49,26.943,60.04177856
130.73,543.49,-281.26,60.04164505,728,46.342,743.19,37.527,553.5,25.721,60.04164505
130.77,543.49,-282.49,60.04157257,727.95,46.116,742.66,37.11,553.46,24.503,60.04157257
130.8,543.52,-283.71,60.04162598,727.69,45.922,742.74,37.157,553.46,23.285,60.04162598
130.83,543.55,-284.94,60.04167557,727.81,45.484,743.14,37.603,553.51,22.069,60.04167557
130.87,543.56,-286.16,60.04164124,728.17,45.313,743.29,38.004,553.52,20.856,60.04164124
130.9,543.52,-287.38,60.04138947,728.45,45.535,743.08,37.884,553.55,19.636,60.04138947
130.93,543.54,-288.6,60.04090881,729.22,45.833,742.38,37.66,553.59,18.419,60.04090881
130.97,543.49,-289.81,60.04048538,729.66,46.089,741.64,37.678,553.53,17.2,60.04048538
131,543.43,-291.02,60.04029083,729.55,46.042,741.47,37.701,553.49,15.972,60.04029083
131.03,543.39,-292.24,60.0401001,729.45,46.095,741.57,37.775,553.48,14.751,60.0401001
131.07,543.36,-293.44,60.03990555,729.36,46.167,741.83,38.039,553.47,13.527,60.03990555
131.1,543.39,-294.65,60.039711,728.93,46.137,742.77,38.274,553.49,12.308,60.039711
131.13,543.43,-295.85,60.03952026,728.44,46.038,743.47,38.617,553.51,11.089,60.03952026
131.17,543.42,-297.05,60.03932571,728.28,46.025,743.64,38.697,553.54,9.8712,60.03932571
131.2,543.42,-298.25,60.0390892,728.2,46.371,743.73,38.451,553.59,8.6574,60.0390892
131.23,543.38,-299.45,60.03876495,728.47,46.805,743.67,38.528,553.55,7.439,60.03876495
131.27,543.34,59.356,60.0384407,728.92,47.075,743.44,38.788,553.51,6.2188,60.0384407
131.3,543.31,58.16,60.03835678,728.87,47.443,743.21,38.822,553.5,5.0059,60.03835678
131.33,543.23,56.963,60.03839493,729.01,47.561,742.58,38.724,553.5,3.7903,60.03839493
131.37,543.2,55.77,60.03842926,729.26,47.505,742.18,38.97,553.51,2.5764,60.03842926
131.4,543.22,54.581,60.03846741,729.22,47.561,742.26,39.28,553.48,1.3637,60.03846741
131.43,543.19,53.388,60.03850174,729.29,47.613,742.46,39.659,553.47,0.16129,60.03850174
131.47,543.17,52.193,60.03853989,729.61,47.73,742.58,39.975,553.46,-1.046,60.03853989
131.5,543.13,51.004,60.03834534,729.65,47.935,742.82,40.156,553.47,-2.2537,60.03834534
131.53,543.14,49.816,60.03803635,729.61,48.005,742.91,40.204,553.48,-3.4574,60.03803635
131.57,543.19,48.63,60.03795624,729.63,48.179,742.97,40.364,553.45,-4.6581,60.03795624
131.6,543.16,47.438,60.03799438,729.28,48.402,743.03,40.235,553.47,-5.8555,60.03799438
131.63,543.12,46.244,60.03803253,729.07,48.521,743.05,40.1,553.5,-7.0553,60.03803253
131.67,543.13,45.051,60.03818893,729.11,48.526,743.24,40.121,553.53,-8.2483,60.03818893
131.7,543.12,43.861,60.03834534,728.71,48.45,743.53,40.414,553.55,-9.4398,60.03834534
131.73,543.17,42.681,60.0386734,728.41,48.455,743.74,40.648,553.57,-10.63,60.0386734
131.77,543.17,41.497,60.0389328,728.29,48.46,743.47,40.728,553.56,-11.826,60.0389328
131.8,543.17,40.309,60.0390625,728.26,48.605,743.44,40.816,553.54,-13.023,60.0390625
131.83,543.16,39.119,60.0391922,728.56,48.72,743.39,40.909,553.52,-14.22,60.0391922
131.87,543.1,37.926,60.03932953,728.98,48.766,743.17,41.07,553.47,-15.42,60.03932953
131.9,543.11,36.737,60.03947449,729.52,48.986,743.31,41.145,553.5,-16.619,60.03947449
131.93,543.09,35.548,60.03957748,729.87,49.134,743.38,41.202,553.51,-17.811,60.03957748
131.97,543.09,34.364,60.03966141,730.22,49.048,743.34,41.364,553.47,-19.007,60.03966141
132,543.04,33.171,60.03974533,730.28,49.037,743.45,41.39,553.42,-20.202,60.03974533
132.03,543.05,31.974,60.0398674,730.47,49.025,743.93,41.476,553.42,-21.399,60.0398674
132.07,543.02,30.778,60.04008102,730.85,49.076,744.09,41.523,553.43,-22.601,60.04008102
132.1,542.97,29.578,60.04027557,730.99,49.115,743.94,41.121,553.42,-23.803,60.04027557
132.13,542.96,28.377,60.04043579,730.94,49.191,743.73,40.678,553.43,-25,60.04043579
132.17,542.96,27.178,60.04029083,731.04,49.332,743.62,40.419,553.38,-26.189,60.04029083
132.2,542.98,25.977,60.04014587,730.89,49.276,744.09,40.605,553.37,-27.389,60.04014587
132.23,543.04,24.773,60.04000092,730.41,49.092,745.01,41.003,553.4,-28.594,60.04000092
132.27,543.05,23.56,60.03990555,730.28,49.079,745.43,41.02,553.45,-29.795,60.03990555
