,performance_score,hourly_integrated_MW,mileage_ratio,Regulation_Market_Clearing_Price(RMCP),Reg_Clearing_Price_Credit
2017-01-06 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.05126325744223849,2.923665214571217,"(0.01, 0.01, 0.0)","(0.0005126325744223848, 0.0005126325744223848, 0.0)"
2017-01-06 19:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.05810435036041828,3.104648482531798,"(0.25, 0.25, 0.0)","(0.014526087590104568, 0.014526087590104568, 0.0)"
2017-01-06 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.05560266696432261,1.9064726242267143,"(0.96, 0.96, 0.0)","(0.0533785602857497, 0.0533785602857497, 0.0)"
2017-01-06 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04661694245721759,2.235721849727938,"(2.86, 2.86, 0.0)","(0.1333244554276423, 0.1333244554276423, 0.0)"
2017-01-06 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.03860981747428896,3.0925557547009745,"(10.51, 10.51, 0.0)","(0.4057891816547769, 0.4057891816547769, 0.0)"
2017-01-06 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.05028732377434491,2.718392282436059,"(11.32, 11.32, 0.0)","(0.5692525051255843, 0.5692525051255843, 0.0)"
2017-01-07 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.06377320263587898,1.6525453301707773,"(16.44, 11.49, 4.95)","(1.2544252339057338, 0.7327540982862493, 0.5216711356194846)"
2017-01-07 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.05685077126016452,1.380074320648397,"(15.79, 12.5, 3.29)","(0.9687624132899939, 0.7106346407520564, 0.2581277725379375)"
2017-01-07 02:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.03840840512368112,1.3336810855108225,"(10.230000000000002, 10.230000000000002, 0.0)","(0.39291798441525794, 0.39291798441525794, 0.0)"
2017-01-07 03:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04019831616241347,2.3793954140193803,"(10.28, 8.13, 2.15)","(0.5324548420259391, 0.32681231040042147, 0.2056425316255176)"
2017-01-07 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04039941980043373,1.5299424136882365,"(9.61, 9.61, 0.0)","(0.3882384242821681, 0.3882384242821681, 0.0)"
2017-01-07 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04260254270609821,2.0558649586383217,"(11.14, 11.14, 0.0)","(0.47459232574593396, 0.47459232574593396, 0.0)"
2017-01-07 06:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04141491042691696,3.010009420792838,"(17.58, 16.59, 0.99)","(0.8104860418234007, 0.6870733639825523, 0.12341267784084844)"
2017-01-07 07:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04183695463770083,2.5219020201233837,"(22.58, 22.58, 0.0)","(0.9446784357192846, 0.9446784357192846, 0.0)"
2017-01-07 08:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04168235693128123,2.251369427745247,"(29.7, 28.34, 1.36)","(1.3089036377696843, 1.1812779954325099, 0.12762564233717438)"
2017-01-07 09:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.04707643093115048,1.9100028478819395,"(24.400000000000006, 24.400000000000006, 0.0)","(1.1486649147200718, 1.1486649147200718, 0.0)"
2017-01-07 10:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.041590570086552696,1.9806203924809551,"(35.0, 35.0, 0.0)","(1.4556699530293442, 1.4556699530293442, 0.0)"
2017-01-07 11:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.041453634257388156,1.862963789326401,"(31.15, 30.49000000000001, 0.66)","(1.3148908774157113, 1.263921308507765, 0.05096956890794639)"
2017-01-07 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.06576142525676075,5.412851595663799,"(73.45, 73.45, 0.0)","(4.830176685109076, 4.830176685109076, 0.0)"
2017-01-07 13:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.06356091109502282,1.772058727736233,"(8.15, 8.15, 0.0)","(0.5180214254244359, 0.5180214254244359, 0.0)"
2017-01-07 14:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.0631230451055008,2.3322391758786494,"(23.35, 22.3, 1.05)","(1.562222846483262, 1.4076439058526677, 0.15457894063059416)"
2017-01-07 15:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.03524843137044808,2.9264435132368076,"(13.620000000000003, 13.55, 0.07000000000000002)","(0.48483692310307897, 0.4776162450695715, 0.007220678033507443)"
2017-01-07 16:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.06224364174469084,1.6177636786503484,"(21.09, 19.39, 1.7)","(1.3780865682600805, 1.2069042134295553, 0.1711823548305252)"
2017-01-07 17:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.08322555841088315,2.668809627656826,"(24.77, 24.77, 0.0)","(2.061497081837575, 2.061497081837575, 0.0)"
2017-01-07 18:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.055068935136848136,7.8725125428844445,"(7.22, 7.22, 0.0)","(0.39759771168804353, 0.39759771168804353, 0.0)"
2017-01-07 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.05397812908062864,2.7038657400553157,"(4.41, 4.41, 0.0)","(0.23804354924557228, 0.23804354924557228, 0.0)"
2017-01-07 20:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.05403341883547185,4.540127145128992,"(38.06, 35.50999999999999, 2.5500000000000003)","(2.5442891114251824, 1.918726702847605, 0.6255624085775774)"
2017-01-07 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.03896734354171848,1.9045657226311459,"(25.57, 23.35, 2.22)","(1.0746466960207655, 0.9098874716991263, 0.16475922432163914)"
2017-01-07 22:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.03946283868187793,2.184254117052945,"(19.990000000000006, 18.45, 1.54)","(0.8608325501873394, 0.7280893736806477, 0.13274317650669162)"
2017-01-07 23:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.0472989718682555,1.8804158900107104,"(15.34, 13.64, 1.7)","(0.7963589313628082, 0.645157976283005, 0.15120095507980325)"
2017-01-08 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.0678208708536532,2.0512557855522364,"(10.22, 10.22, 0.0)","(0.6931293001243356, 0.6931293001243356, 0.0)"
2017-01-08 01:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.04151813907032732,1.491319869010847,"(29.33, 27.01, 2.32)","(1.2650519719597895, 1.121404936289541, 0.14364703567024842)"
2017-01-08 02:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.03051063980867542,1.4507652960810835,"(25.35, 22.72, 2.63)","(0.8096154710036815, 0.6932017364531055, 0.11641373455057602)"
2017-01-08 03:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.08846964584602997,1.6381218561035669,"(27.36, 27.21, 0.15)","(2.4289976725397935, 2.407259063470475, 0.02173860906931857)"
2017-01-08 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.05409279416374124,1.492327978489486,"(57.41, 57.37, 0.04)","(3.1065325687804437, 3.1033036011738346, 0.003228967606608953)"
2017-01-08 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.0443994164715266,2.060693952378983,"(319.13999999999993, 317.04, 2.1)","(14.268527577058057, 14.076390998132792, 0.19213657892526437)"
2017-01-08 06:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.04301517946519438,7.064559599690254,"(253.55, 251.76000000000005, 1.79)","(11.373452687408932, 10.829501582157336, 0.543951105251596)"
2017-01-08 07:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.05344973124949711,2.4177654812305733,"(96.02, 93.48, 2.54)","(5.324722321801047, 4.99648087720299, 0.32824144459805643)"
2017-01-08 08:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.07525300801917202,3.4040966179360854,"(65.76, 64.38, 1.38)","(5.198301200195155, 4.844788656274294, 0.3535125439208612)"
2017-01-08 09:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.04315403315305776,1.7986542229569578,"(47.67, 45.38, 2.29)","(2.136077955773333, 1.9583300244857613, 0.17774793128757166)"
2017-01-08 10:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04400867210924972,2.0283128145561635,"(55.51, 55.51, 0.0)","(2.4429213887844514, 2.4429213887844514, 0.0)"
2017-01-08 11:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.10297308122095346,3.35868650534466,"(43.43, 42.09, 1.34)","(4.7975817483261025, 4.334136988589931, 0.46344475973617183)"
2017-01-08 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.052708490223082965,3.5679198867717288,"(28.22, 27.04, 1.1799999999999997)","(1.6471479867851713, 1.4252375756321631, 0.22191041115300805)"
2017-01-08 13:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.07142028900047394,2.499422097555366,"(27.71, 25.990000000000006, 1.72)","(2.163249562613827, 1.856213311122318, 0.307036251491509)"
2017-01-08 14:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.046951203355095485,1.9444989026238957,"(45.77, 44.34, 1.43)","(2.212370442428156, 2.081816356764934, 0.130554085663222)"
2017-01-08 15:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.049030250500464695,1.7999219076049338,"(39.18, 34.89, 4.29)","(2.0892606083890213, 1.710665439961213, 0.37859516842780844)"
2017-01-08 16:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.06065589457620937,1.6488273627476708,"(25.08, 23.13, 1.95)","(1.5979924839916468, 1.4029708415477224, 0.19502164244392445)"
2017-01-08 17:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.05787090799794034,2.2412223169261423,"(59.51, 59.51, 0.0)","(3.4438977349574293, 3.4438977349574293, 0.0)"
2017-01-08 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09785703658322509,7.344775144778537,"(42.69, 42.69, 0.0)","(4.177516891737878, 4.177516891737878, 0.0)"
2017-01-08 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04073306473338008,2.0957511709999794,"(46.29, 46.29, 0.0)","(1.8855335665081634, 1.8855335665081634, 0.0)"
2017-01-08 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.06483844001172717,2.7681758598122324,"(51.08, 51.08, 0.0)","(3.311947515799023, 3.311947515799023, 0.0)"
2017-01-08 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.07263366796702542,1.9480044209069205,"(79.76, 79.76, 0.0)","(5.793261357049946, 5.793261357049946, 0.0)"
2017-01-08 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.06766937214449742,3.0162577760654097,"(34.97, 33.5, 1.47)","(2.56696312364115, 2.266923966840663, 0.30003915680048737)"
2017-01-08 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.06585752403662218,5.8725185975710055,"(19.97, 19.900000000000006, 0.07000000000000002)","(1.3376371957574344, 1.3105647283287813, 0.027072467428653033)"
2017-01-09 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.05804000033828341,2.446853132951771,"(70.98000000000002, 70.98000000000002, 0.0)","(4.119679224011357, 4.119679224011357, 0.0)"
2017-01-09 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.047169073820973864,2.638927483921276,"(63.75, 63.75, 0.0)","(3.0070284560870832, 3.0070284560870832, 0.0)"
2017-01-09 02:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.04089678052964491,1.7683944724260283,"(46.55000000000001, 44.03, 2.52)","(1.9829357811044495, 1.8006852467202654, 0.1822505343841841)"
2017-01-09 03:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.055660518479038405,1.5928858546952447,"(38.87, 35.86, 3.01)","(2.26285535883461, 1.995986192658317, 0.26686916617629325)"
2017-01-09 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.04970326546436084,2.971621498450586,"(307.49, 305.71, 1.78)","(15.457690025220572, 15.194785285109749, 0.2629047401108223)"
2017-01-09 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.05731932189695707,6.446495919366303,"(106.3, 105.36, 0.94)","(6.386502003290398, 6.039163755063396, 0.3473382482270026)"
2017-01-09 06:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.08536374403781012,2.71593219149491,"(26.75, 26.75, 0.0)","(2.2834801530114204, 2.2834801530114204, 0.0)"
2017-01-09 07:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.042704855773717826,3.598908997117733,"(42.35, 42.35, 0.0)","(1.8085506420169497, 1.8085506420169497, 0.0)"
2017-01-09 08:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.06271912028637434,2.7585958297589053,"(17.789999999999996, 17.740000000000006, 0.05)","(1.121288029063688, 1.112637193880281, 0.00865083518340697)"
2017-01-09 09:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.16631831089444796,7.917361259932955,"(26.56, 26.56, 0.0)","(4.417414337356536, 4.417414337356536, 0.0)"
2017-01-09 10:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.16775288892429266,3.0109285350847874,"(9.07, 9.07, 0.0)","(1.5215187025433343, 1.5215187025433343, 0.0)"
2017-01-09 11:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.1754425128708053,1.6426019295984589,"(43.47, 43.47, 0.0)","(7.626486034493905, 7.626486034493905, 0.0)"
2017-01-09 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1597859524260481,28.818474825257827,"(31.97000000000001, 31.97000000000001, 0.0)","(5.108356899060758, 5.108356899060758, 0.0)"
2017-01-09 13:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.18900574327019012,13.242174462673447,"(73.24, 73.24, 0.0)","(13.842780637108723, 13.842780637108723, 0.0)"
2017-01-09 14:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.15172491272257504,3.4056634645770893,"(5.54, 5.54, 0.0)","(0.8405560164830655, 0.8405560164830655, 0.0)"
2017-01-09 15:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14657486977358217,4.709075365989836,"(0.06, 0.06, 0.0)","(0.008794492186414928, 0.008794492186414928, 0.0)"
2017-01-09 16:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.157931170846618,2.451668313879144,"(50.46, 50.46, 0.0)","(7.969206880920344, 7.969206880920344, 0.0)"
2017-01-09 17:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1878331296483829,3.6570587014807074,"(116.71000000000002, 116.71000000000002, 0.0)","(21.922004561262767, 21.922004561262767, 0.0)"
2017-01-09 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14324546679329273,19.88817511518911,"(32.22, 32.22, 0.0)","(4.6153689400798905, 4.6153689400798905, 0.0)"
2017-01-09 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.16741472567974852,3.8930676050136617,"(57.55, 57.55, 0.0)","(9.634717462869526, 9.634717462869526, 0.0)"
2017-01-09 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.16220897300614637,3.906983793274055,"(62.49, 62.49, 0.0)","(10.136438723154084, 10.136438723154084, 0.0)"
2017-01-09 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.16755687528381719,5.401449241601077,"(193.47, 193.12, 0.3500000000000001)","(32.67535123973516, 32.35858375481077, 0.3167674849243872)"
2017-01-09 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.18339060355631634,3.313781266334101,"(36.64, 32.45, 4.19)","(8.497356577181424, 5.951025085402465, 2.546331491778959)"
2017-01-09 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11677972014372881,5.454835370085134,"(47.89, 45.43, 2.46)","(6.872357490083291, 5.3053026861295995, 1.567054803953692)"
2017-01-10 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1731519985339829,2.9422836010840134,"(17.5, 15.77, 1.73)","(3.611976771282837, 2.7306070168809096, 0.8813697544019273)"
2017-01-10 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.1773126957735111,1.9692337251249703,"(19.85, 17.16, 2.69)","(3.981953537176409, 3.0426858594734503, 0.9392676777029586)"
2017-01-10 02:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1369781223142027,3.254424479961035,"(10.46, 8.01, 2.45)","(2.1893678982089364, 1.0971947597367633, 1.0921731384721733)"
2017-01-10 03:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.14278803743275584,2.8175145483255672,"(8.01, 5.76, 2.25)","(1.727650684398375, 0.8224590956126734, 0.9051915887857017)"
2017-01-10 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11489030243161644,8.084855356224615,"(15.67, 14.33, 1.34)","(2.8910658130150404, 1.6463780338450633, 1.2446877791699769)"
2017-01-10 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.129497583859302,6.1835112015981775,"(13.1, 11.28, 1.82)","(2.9180973098134113, 1.460732745932926, 1.4573645638804853)"
2017-01-10 06:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13708521993980785,5.5255295025348845,"(128.69, 128.69, 0.0)","(17.641496954053867, 17.641496954053867, 0.0)"
2017-01-10 07:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1744457502340881,4.194367848616127,"(48.35, 48.35, 0.0)","(8.434452023818158, 8.434452023818158, 0.0)"
2017-01-10 08:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13856311016307718,4.776057586527404,"(15.17, 12.75, 2.42)","(3.3682003068666506, 1.7666796545792336, 1.601520652287417)"
2017-01-10 09:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1776582238857428,4.489765225787818,"(50.27, 50.27, 0.0)","(8.930878914736288, 8.930878914736288, 0.0)"
2017-01-10 10:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1605076129847764,24.359627344972743,"(23.07, 22.75, 0.32)","(4.902717999672546, 3.651548195403662, 1.2511698042688832)"
2017-01-10 11:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10377797517010107,5.522022845186634,"(10.8, 10.8, 0.0)","(1.1208021318370915, 1.1208021318370915, 0.0)"
2017-01-10 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1508837810204883,4.840175719824531,"(18.629999999999995, 18.629999999999995, 0.0)","(2.810964840411696, 2.810964840411696, 0.0)"
2017-01-10 13:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.17263973675469543,1.2431113675616905,"(8.59, 8.59, 0.0)","(1.4829753387228335, 1.4829753387228335, 0.0)"
2017-01-10 14:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.1461336452232655,3.8460080335335247,"(0.21, 0.21, 0.0)","(0.03068806549688575, 0.03068806549688575, 0.0)"
2017-01-10 15:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.1724962087466634,1.5200019612693787,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
2017-01-10 16:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.189829498137792,2.0796967442410725,"(13.05, 11.870000000000003, 1.1799999999999997)","(2.719125734196529, 2.2532761428955914, 0.4658495913009375)"
2017-01-10 17:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.10929330675404073,7.417409875501028,"(25.7, 25.36, 0.34)","(3.0473071652492916, 2.7716782592824725, 0.2756289059668189)"
2017-01-10 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12706664651188956,6.484618344702344,"(7.38, 7.38, 0.0)","(0.9377518512577447, 0.9377518512577447, 0.0)"
2017-01-10 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09925638302003756,5.924376419323494,"(7.09, 7.09, 0.0)","(0.7037277556120661, 0.7037277556120661, 0.0)"
2017-01-10 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10442941670232374,9.586065955716268,"(6.99, 6.99, 0.0)","(0.7299616227492428, 0.7299616227492428, 0.0)"
2017-01-10 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1467601672037002,8.418895038342349,"(13.14, 11.950000000000003, 1.1899999999999997)","(3.224098545846272, 1.7537839980842174, 1.4703145477620543)"
2017-01-10 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.160616684546166,4.65705567341707,"(11.09, 8.72, 2.3700000000000006)","(3.173339484809022, 1.4005774892425675, 1.7727619955664546)"
2017-01-10 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1164042371611703,3.2020724599389525,"(16.960000000000004, 7.53, 9.43)","(4.391413089004097, 0.8765239058236123, 3.514889183180485)"
2017-01-11 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14118106003813918,4.84265741398659,"(9.66, 7.92, 1.74)","(2.307777217870296, 1.118153995502062, 1.1896232223682341)"
2017-01-11 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09651649359346397,5.102909853683318,"(11.65, 9.75, 1.9)","(1.8768142483182686, 0.9410358125362736, 0.935778435781995)"
2017-01-11 02:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.144036417901939,3.4520595640219995,"(10.210000000000003, 7.71, 2.5)","(2.3535765169885945, 1.1105207820239493, 1.243055734964645)"
2017-01-11 03:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12588599125922736,5.318156757230973,"(5.76, 4.3, 1.46)","(1.518752657596407, 0.5413097624146775, 0.9774428951817294)"
2017-01-11 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14592198644075363,6.664540832171289,"(11.04, 9.310000000000002, 1.73)","(3.0409639476799057, 1.3585336937634165, 1.6824302539164893)"
2017-01-11 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.16435487281972258,3.8587025268997257,"(10.200000000000003, 7.730000000000001, 2.47)","(2.836928677649089, 1.2704631668964554, 1.5664655107526337)"
2017-01-11 06:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14434510007700585,7.72763859117842,"(52.23000000000001, 50.91, 1.32)","(8.820998775779774, 7.348609044920366, 1.4723897308594074)"
2017-01-11 07:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1233617991706676,5.487846222923271,"(13.3, 12.64, 0.66)","(2.006106926714205, 1.5592931415172384, 0.4468137851969664)"
2017-01-11 08:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.1356978839767683,7.0543638836179205,"(14.01, 11.91, 2.1)","(3.626412526962397, 1.61616179816331, 2.010250728799087)"
2017-01-11 09:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.137382433761991,4.0561007179142505,"(4.07, 4.07, 0.0)","(0.5591465054113033, 0.5591465054113033, 0.0)"
2017-01-11 10:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12101444766549237,3.50549563162361,"(3.76, 3.76, 0.0)","(0.4550143232222512, 0.4550143232222512, 0.0)"
2017-01-11 11:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.0863883606109137,6.943489810870758,"(5.0600000000000005, 5.0600000000000005, 0.0)","(0.43712510469122334, 0.43712510469122334, 0.0)"
2017-01-11 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13733123813430667,4.004870268726262,"(0.32, 0.32, 0.0)","(0.04394599620297813, 0.04394599620297813, 0.0)"
2017-01-11 13:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12393636192609439,4.149197572041932,"(5.69, 3.21, 2.48)","(1.6731421227215861, 0.39783572178276294, 1.275306400938823)"
2017-01-11 14:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10551613975500135,7.069610619833561,"(4.12, 2.59, 1.53)","(1.414602575894427, 0.27328680196545346, 1.1413157739289734)"
2017-01-11 15:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.15260851198478953,2.9461615289371226,"(4.73, 1.72, 3.01)","(1.615810714877597, 0.2624866406138379, 1.3533240742637591)"
2017-01-11 16:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12717275032283512,5.571817951356651,"(11.19, 9.439999999999998, 1.75)","(2.44053173609886, 1.2005107630475629, 1.2400209730512972)"
2017-01-11 17:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.16016380495723567,3.8612742425171085,"(1.27, 1.27, 0.0)","(0.20340803229568927, 0.20340803229568927, 0.0)"
2017-01-11 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10140914800784442,8.570042966352334,"(4.52, 4.52, 0.0)","(0.45836934899545667, 0.45836934899545667, 0.0)"
2017-01-11 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10540536710313075,6.1652251630976025,"(6.480000000000001, 6.480000000000001, 0.0)","(0.6830267788282873, 0.6830267788282873, 0.0)"
2017-01-11 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10057811909164104,8.114838536272968,"(5.32, 5.32, 0.0)","(0.5350755935675303, 0.5350755935675303, 0.0)"
2017-01-11 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10220047448206321,5.382645586128807,"(5.86, 4.259999999999999, 1.6)","(1.3155483138874247, 0.4353740212935891, 0.8801742925938356)"
2017-01-11 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.11036271805776704,4.8261526664167365,"(7.6, 5.73, 1.8700000000000003)","(1.628391474142413, 0.6323783744710051, 0.996013099671408)"
2017-01-11 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11177082718942566,4.555150713224015,"(7.9, 7.28, 0.62)","(1.1293540591165399, 0.8136916219390187, 0.31566243717752124)"
2017-01-12 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14020672873097642,2.851615537093517,"(8.66, 5.83, 2.83)","(1.9488836200352848, 0.8174052285015924, 1.1314783915336926)"
