Preliminary Synchronized Reserve Summary 
Month:,"August, 2017" ,Report Creation Timestamp (EPT):, 01/05/2018 12:23:19 PM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
08/03/2017 11,08/03/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,93928.367050,11.243497646,1499.465761,3.56,.00,19.108024812,974.833773332,.00,.000,.000,.000,.000,.000,.00,19.108021538
08/03/2017 12,08/03/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),1.27,99685.897061,198.612900994,1312.398594,477.94,.00,333.641057697,853.772071215,.00,.000,81.675,.000,.000,.000,.00,333.641055950
08/03/2017 13,08/03/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),22.71,104640.785018,333.647608830,970.452122,861.32,.00,549.605004143,606.879762640,.00,.000,239.741,.000,.000,.000,.00,549.605002579
08/03/2017 14,08/03/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),6.56,108788.304984,401.802305146,1032.405007,1206.16,.00,666.259023622,644.651564988,.00,.000,160.259,.000,.000,.000,.00,666.259021871
08/03/2017 15,08/03/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),21.68,111454.670019,435.851887434,817.296693,340.39,.00,727.050999190,505.836334248,.00,.000,195.275,.000,.000,.000,.00,727.050997601
08/03/2017 16,08/03/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,112033.011969,618.297198064,1108.077081,8325.94,.00,1049.891983324,705.100454392,.00,.000,350.100,.000,.000,.000,.00,1049.891981071
08/03/2017 17,08/03/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,112103.944031,609.646971056,676.750210,12573.30,.00,1046.525003748,458.902258486,.00,.000,350.125,.000,.000,.000,.00,1046.525001925
08/03/2017 18,08/03/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,110930.249927,538.637900118,1030.361120,6261.16,.00,912.192034459,661.230204998,.00,.000,249.900,.000,.000,.000,.00,912.192030391
08/03/2017 19,08/03/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),3.63,107764.093966,311.549599974,936.179095,696.89,.00,523.532978620,603.402182032,.00,.000,145.033,.000,.000,.000,.00,523.532977085
08/03/2017 20,08/04/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),1.25,103043.596988,264.652106517,1264.784071,293.94,.00,443.999001255,815.934814892,.00,.000,118.166,.000,.000,.000,.00,443.998999451
08/03/2017 21,08/04/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,99740.497026,295.921650626,1482.227209,642.33,.00,491.467025032,918.458545737,.00,.000,129.900,.000,.000,.000,.00,491.467020956
