Preliminary Synchronized Reserve Summary 
Month:,"December, 2017" ,Report Creation Timestamp (EPT):, 01/08/2018 04:33:35 PM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
12/10/2017 11,12/10/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80304.171983,68.000340340,1889.381102,189.72,.00,118.600022613,1323.519464613,.00,.000,58.600,.000,.000,.000,.00,118.600022613
12/10/2017 12,12/10/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79830.769969,26.551454041,1926.300989,213.00,.00,45.932993147,1336.630995530,.00,.000,.000,.000,.000,.000,.00,45.932993147
12/10/2017 13,12/10/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79336.680021,40.877033311,1840.903505,221.00,.00,70.599968797,1283.863895269,.00,.000,.000,.000,.000,.000,.00,70.599968797
12/10/2017 14,12/10/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78439.300006,23.339191676,1914.636637,221.20,.00,40.600023750,1334.404565774,.00,.000,.000,.000,.000,.000,.00,40.600023750
12/10/2017 15,12/10/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78036.478043,40.395571007,1973.688733,215.40,.00,70.599971249,1376.605487399,.00,.000,.000,.000,.000,.000,.00,70.599971249
12/10/2017 16,12/10/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78813.758019,24.124371556,1866.114998,8.31,.00,42.333990481,1294.328588702,.00,.000,.000,.000,.000,.000,.00,42.333990481
12/10/2017 17,12/10/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.83,81846.638949,114.339967186,1593.057052,919.51,855.23,205.796043454,1101.043091379,.00,.000,17.600,104.072,.000,.000,.00,205.796043454
12/10/2017 18,12/10/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87679.610983,303.548282384,937.959992,396.76,3923.29,544.925003626,662.726835767,.00,.000,20.583,480.300,.000,.000,.00,544.924985772
12/10/2017 19,12/11/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,89156.046955,485.208597902,971.262308,6071.42,.00,853.183003884,692.098460186,.00,.000,576.500,.000,.000,.000,.00,853.183003884
12/10/2017 20,12/11/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88858.273102,376.924708858,1178.831558,4587.42,.00,660.624973879,812.459931493,.00,.000,425.300,.000,.000,.000,.00,660.624952106
12/10/2017 21,12/11/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),1.23,87955.208996,219.377187506,1155.779246,932.91,.00,384.391011900,781.739673351,.00,.000,287.624,.000,.000,.000,.00,384.391011900
12/10/2017 22,12/11/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),3.41,84943.845011,198.529699915,1046.348271,439.02,.00,342.258004932,699.695014959,.00,.000,251.441,.000,.000,.000,.00,342.258004932
12/10/2017 23,12/11/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.73,80709.450974,113.290496085,1248.801168,112.28,.00,194.485016501,844.844555251,.00,.000,134.418,.000,.000,.000,.00,194.485016501
12/10/2017 24,12/11/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76300.117029,70.992299122,1747.724978,.00,.00,120.599974903,1222.761358333,.00,.000,.000,.000,.000,.000,.00,120.599974903
12/11/2017 01,12/11/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73144.385994,90.964075488,2307.597426,.00,.00,150.599993248,1566.783218770,.00,.000,.000,.000,.000,.000,.00,150.599993248
12/11/2017 02,12/11/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71367.144125,14.614934689,2098.161763,.00,.00,24.700010600,1468.068142314,.00,.000,.000,.000,.000,.000,.00,24.700010600
12/11/2017 03,12/11/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70680.482028,17.864200618,2225.779702,.00,.00,30.100007519,1548.087321151,.00,.000,.000,.000,.000,.000,.00,30.100007519
12/11/2017 04,12/11/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70918.104985,70.815977104,2218.955466,.00,.00,120.600004514,1575.359401017,.00,.000,.000,.000,.000,.000,.00,120.600004514
12/11/2017 05,12/11/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72955.848964,.058769807,2192.809274,.00,.00,.100063567,1524.832338401,.00,.000,.000,.000,.000,.000,.00,.100063567
12/11/2017 06,12/11/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77513.170024,89.217070447,2049.118878,5.66,.00,152.958026218,1418.835258530,.00,.000,.000,.000,.000,.000,.00,152.957994259
12/11/2017 07,12/11/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85208.704012,82.952079302,1747.656452,77.44,.00,146.325000919,1237.940760671,.00,.000,.000,.000,.000,.000,.00,146.325000919
12/11/2017 08,12/11/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,90164.409971,62.404969973,1885.982071,69.66,.00,107.790931609,1302.805953288,.00,.000,.000,.000,.000,.000,.00,107.790931609
12/11/2017 09,12/11/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,90095.014990,56.111267444,2012.021121,73.89,.00,97.449958247,1419.665057442,.00,.000,.000,.000,.000,.000,.00,97.449958247
12/11/2017 10,12/11/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88677.120953,50.410580281,2161.963098,6.50,.00,85.183019437,1500.372760490,.00,.000,.000,.000,.000,.000,.00,85.183019437
12/11/2017 11,12/11/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,86996.819980,53.472594418,2381.081522,97.64,.00,89.807966791,1668.688124526,.00,.000,.000,.000,.000,.000,.00,89.807966791
12/11/2017 12,12/11/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85476.890073,59.496149639,2552.890624,71.85,.00,99.091002147,1786.435764385,.00,.000,.000,.000,.000,.000,.00,99.091002147
12/11/2017 13,12/11/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84309.332036,47.246084166,2516.977275,.00,.00,78.900075678,1777.566091629,.00,.000,.000,.000,.000,.000,.00,78.900075678
12/11/2017 14,12/11/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83408.791021,1.216709309,2750.193078,16.51,.00,2.058986261,1961.935176573,.00,.000,.000,.000,.000,.000,.00,2.058986261
12/11/2017 15,12/11/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82870.494013,6.615635821,2451.144185,103.09,.00,11.125045113,1712.880838473,.00,.000,.000,.000,.000,.000,.00,11.125045113
12/11/2017 16,12/11/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83118.448049,62.475996577,2116.226966,.00,.00,106.192024522,1468.296214587,.00,.000,.000,.000,.000,.000,.00,106.192024522
12/11/2017 17,12/11/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85743.622997,59.854338935,1585.916645,523.37,.00,106.315981356,1124.781733072,.00,.000,.000,.000,.000,.000,.00,106.315981356
12/11/2017 18,12/11/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,91531.423001,63.252210048,1421.256645,623.10,.00,112.083989231,979.621147329,.00,.000,.000,.000,.000,.000,.00,112.083989231
12/11/2017 19,12/12/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,92800.510994,58.488414714,1551.952547,571.65,.00,104.308025245,1095.710279755,.00,.000,.000,.000,.000,.000,.00,104.308025245
12/11/2017 20,12/12/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,92188.895972,59.516694189,1376.810417,333.71,.00,103.501009354,904.003824351,.00,.000,.734,.000,.000,.000,.00,103.501009354
12/11/2017 21,12/12/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,90547.704949,76.249749916,1269.353190,278.45,.00,132.892033970,847.566346901,.00,.000,29.017,.000,.000,.000,.00,132.892017234
12/11/2017 22,12/12/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87551.996023,164.502574427,1550.334972,67.23,.00,287.750011276,1074.269400260,.00,.000,100.000,.000,.000,.000,.00,287.749988989
12/11/2017 23,12/12/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82361.413046,43.901087750,2350.238667,.00,.00,75.732993815,1668.614184599,.00,.000,.000,.000,.000,.000,.00,75.732993815
12/11/2017 24,12/12/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76949.721960,88.207566388,2613.703396,.00,.00,154.099963422,1867.793232439,.00,.000,.000,.000,.000,.000,.00,154.099963422
12/12/2017 01,12/12/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73037.855988,17.677098018,2478.312625,.00,.00,30.099943612,1744.952462804,.00,.000,.000,.000,.000,.000,.00,30.099943612
12/12/2017 02,12/12/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70641.011966,69.937718827,2836.629498,.00,.00,120.099940543,1991.122311101,.00,.000,.000,.000,.000,.000,.00,120.099940543
12/12/2017 03,12/12/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69787.252046,.058060137,2785.952951,.00,.00,.100017072,1964.328944751,.00,.000,.000,.000,.000,.000,.00,.100017072
12/12/2017 04,12/12/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69699.299022,87.801449666,2753.571155,.00,.00,150.100002535,1943.838698892,.00,.000,.000,.000,.000,.000,.00,150.100002535
12/12/2017 05,12/12/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71184.782017,69.554371149,2410.948359,.00,.00,120.099957654,1712.222053276,.00,.000,.000,.000,.000,.000,.00,120.099957654
12/12/2017 06,12/12/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75618.773980,83.581031336,2159.393892,.00,.00,146.600064478,1550.540667253,.00,.000,.000,.000,.000,.000,.00,146.600064478
12/12/2017 07,12/12/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82975.479947,85.475346774,1702.880903,41.66,.00,149.024985492,1199.130059627,.00,.000,.000,.000,.000,.000,.00,149.024985492
12/12/2017 08,12/12/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87731.923000,55.901416850,1521.760148,68.56,.00,94.675020964,1030.172047208,.00,.000,.000,.000,.000,.000,.00,94.675020964
12/12/2017 09,12/12/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88404.806987,54.241894497,1407.655653,176.05,.00,93.049989760,1008.212792616,.00,.000,.000,.000,.000,.000,.00,93.049989760
12/12/2017 10,12/12/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88143.733061,83.726028172,1724.128735,55.10,.00,139.108013961,1199.506154084,.00,.000,37.900,.000,.000,.000,.00,139.107991381
12/12/2017 11,12/12/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88179.910028,49.839896215,2003.630052,110.97,.00,84.200027386,1422.063433201,.00,.000,.000,.000,.000,.000,.00,84.200001631
12/12/2017 12,12/12/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87932.214989,52.037298167,2300.813321,6.32,.00,87.883090895,1612.243514727,.00,.000,.000,.000,.000,.000,.00,87.883090895
12/12/2017 13,12/12/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87370.406005,43.333634679,2338.303215,17.05,.00,73.183045790,1648.268817729,.00,.000,.000,.000,.000,.000,.00,73.183045790
12/12/2017 14,12/12/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87525.823031,58.990309828,2269.100927,132.48,.00,99.783030971,1614.259136062,.00,.000,.000,.000,.000,.000,.00,99.783030971
12/12/2017 15,12/12/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87582.489001,42.757565210,2467.071820,7.87,.00,72.382978330,1749.558729653,.00,.000,.000,.000,.000,.000,.00,72.382978330
12/12/2017 16,12/12/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88312.398003,51.442349277,2549.493544,.00,.00,86.599999666,1832.474989229,.00,.000,.000,.000,.000,.000,.00,86.599999666
12/12/2017 17,12/12/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),1.16,91570.072983,128.230206466,1745.254108,620.06,628.44,213.854987261,1200.669067884,.00,.000,7.092,93.047,.000,.000,.00,213.854987261
12/12/2017 18,12/12/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,97124.830981,374.004008620,1282.435947,1202.58,2725.21,633.966036292,942.067098090,.00,.000,108.341,353.600,.000,.000,.00,633.966014958
12/12/2017 19,12/13/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),5.01,98948.840074,421.817424198,1005.170266,1274.59,578.01,707.322020595,750.955263780,.00,.000,413.391,109.800,.000,.000,.00,707.322020595
12/12/2017 20,12/13/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),6.48,98762.046874,460.011411130,742.168902,1279.78,.00,772.440046661,568.534084084,.00,.000,409.932,.000,.000,.000,.00,772.440030000
12/12/2017 21,12/13/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),14.00,98167.381986,532.591634885,624.041425,1046.28,.00,894.924971731,493.725732538,.00,.000,334.985,.000,.000,.000,.00,894.924955067
12/12/2017 22,12/13/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),15.64,95983.928106,568.885525844,411.387925,611.37,.00,926.175973692,291.980427824,.00,.000,291.917,.000,.000,.000,.00,926.175973692
12/12/2017 23,12/13/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),8.46,91478.375953,533.447913288,739.628536,1090.39,.00,862.947054485,491.898170507,.00,.000,303.086,.000,.000,.000,.00,862.947054485
12/12/2017 24,12/13/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,86906.700993,341.193468047,1206.293130,565.84,.00,549.201006612,770.079982952,.00,.000,129.659,.000,.000,.000,.00,549.201006612
12/13/2017 01,12/13/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83617.444951,365.485120952,1426.520453,304.05,.00,620.200013381,1030.817302584,.00,.000,100.000,.000,.000,.000,.00,620.199986179
12/13/2017 02,12/13/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.36,81960.699049,75.533883219,1275.510562,8.64,.00,132.024985440,915.315279862,.00,.000,1.325,.000,.000,.000,.00,132.024985440
12/13/2017 03,12/13/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.81,81496.128026,100.733974927,1171.839102,146.96,.00,175.498988795,832.190011959,.00,.000,5.758,.000,.000,.000,.00,175.498988795
12/13/2017 04,12/13/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81809.849040,74.320908335,1566.498973,.00,.00,127.399999586,1059.553503445,.00,.000,.000,.000,.000,.000,.00,127.399999586
12/13/2017 05,12/13/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83484.091053,367.854538437,1641.489105,328.65,.00,631.390967755,1128.575048219,.00,.000,136.600,.000,.000,.000,.00,631.390967755
12/13/2017 06,12/13/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88226.061989,172.925243885,1735.417655,101.48,.00,301.399984397,1157.297299578,.00,.000,110.400,.000,.000,.000,.00,301.399984397
12/13/2017 07,12/13/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),1.88,95415.963984,204.445341070,1370.279647,272.34,.00,365.785014302,932.705524679,.00,.000,130.235,.000,.000,.000,.00,365.785014302
12/13/2017 08,12/13/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),11.04,99337.761992,311.720925072,1048.019822,1701.14,.00,553.177005394,737.327344379,.00,.000,270.476,.000,.000,.000,.00,553.177005394
12/13/2017 09,12/13/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,98701.250976,183.758971277,1928.422478,350.98,.00,316.675990234,1262.319594797,.00,.000,143.900,.000,.000,.000,.00,316.675990234
12/13/2017 10,12/13/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,96874.565007,63.875943994,1861.763096,195.05,.00,111.267007227,1255.800312199,.00,.000,.000,.000,.000,.000,.00,111.267007227
12/13/2017 11,12/13/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),1.13,95361.909047,20.281143297,1506.828181,233.16,.00,35.198963444,1019.899153195,.00,.000,9.950,.000,.000,.000,.00,35.198963444
12/13/2017 12,12/13/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.30,93742.047026,35.388582926,1810.619608,284.63,.00,60.816988083,1222.305968842,.00,.000,12.641,.000,.000,.000,.00,60.816988083
12/13/2017 13,12/13/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,92097.895003,55.592038912,2360.191880,5.26,.00,94.475013514,1591.067378394,.00,.000,.000,.000,.000,.000,.00,94.475013514
12/13/2017 14,12/13/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,91259.046034,44.861399808,2314.996727,5.40,.00,76.267057224,1558.049678477,.00,.000,.000,.000,.000,.000,.00,76.267057224
12/13/2017 15,12/13/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,90455.445950,1.897281009,1843.652056,21.91,.00,3.241960422,1240.518836907,.00,.000,.000,.000,.000,.000,.00,3.241960422
12/13/2017 16,12/13/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,91017.132988,52.819556154,1883.690403,45.08,.00,90.774971468,1259.266330236,.00,.000,.000,.000,.000,.000,.00,90.774971468
12/13/2017 17,12/13/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,94298.360976,61.434188800,1508.685949,387.46,.00,108.033984626,998.470740838,.00,.000,3.617,.000,.000,.000,.00,108.033984626
12/13/2017 18,12/13/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),12.54,99618.083984,336.879836178,817.463435,2587.61,.00,596.241014269,579.628952907,.00,.000,228.943,178.156,.000,.000,.00,596.241014269
12/13/2017 19,12/14/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,100128.797007,367.885411541,2131.555361,611.39,2013.70,643.657964955,1430.012725953,.00,.000,217.400,220.400,.000,.000,.00,643.657964955
12/13/2017 20,12/14/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,98883.831050,153.921820567,1663.694291,157.13,.00,271.266969062,1118.855046126,.00,.000,110.400,.000,.000,.000,.00,271.266969062
12/13/2017 21,12/14/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,97312.847903,49.942603468,1683.198896,5.68,.00,87.524996371,1116.465282283,.00,.000,.000,.000,.000,.000,.00,87.524994412
12/13/2017 22,12/14/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,93637.006003,44.149780565,1570.998210,.00,.00,76.775017395,1043.365682086,.00,.000,.000,.000,.000,.000,.00,76.774999221
12/13/2017 23,12/14/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88273.277997,53.229129813,2125.605251,4.72,.00,91.432988453,1412.344513295,.00,.000,.000,.000,.000,.000,.00,91.432961717
12/13/2017 24,12/14/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82737.518995,44.319882798,2232.344707,.00,.00,77.100014450,1520.792409939,.00,.000,.000,.000,.000,.000,.00,77.100014450
12/14/2017 01,12/14/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78860.964971,93.564249423,1935.547853,3.88,.00,162.807981053,1336.460245889,.00,.000,.000,.000,.000,.000,.00,162.807981053
12/14/2017 02,12/14/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76550.854039,74.363069843,2111.561802,.67,.00,129.442050439,1457.865555399,.00,.000,.000,.000,.000,.000,.00,129.442050439
12/14/2017 03,12/14/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75544.307999,92.666207122,2301.316445,1.93,.00,162.874995717,1611.595681726,.00,.000,.000,.000,.000,.000,.00,162.874995717
12/14/2017 04,12/14/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75548.947041,77.333800258,2016.790864,3.60,.00,131.324963480,1344.734634887,.00,.000,.000,.000,.000,.000,.00,131.324963480
12/14/2017 05,12/14/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),2.83,77070.717035,123.251482931,1405.153752,342.06,.00,209.577031235,940.771019408,.00,.000,9.127,.000,.000,.000,.00,209.577031235
12/14/2017 06,12/14/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.34,81165.210986,81.257870422,1388.013239,56.36,.00,139.782035991,929.067301296,.00,.000,5.016,.000,.000,.000,.00,139.782035991
12/14/2017 07,12/14/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),10.14,87834.567998,317.801655304,939.327781,588.33,.00,554.758975198,676.802314156,.00,.000,144.609,.000,.000,.000,.00,554.758975198
12/14/2017 08,12/14/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.33,92427.778995,374.748042726,862.614925,1565.32,.00,645.292025171,624.569465841,.00,.000,244.600,.000,.000,.000,.00,645.292025171
12/14/2017 09,12/14/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.31,92783.577097,405.153427726,916.361783,1761.96,.00,692.742001628,666.571993746,.00,.000,247.166,.000,.000,.000,.00,692.742001628
12/14/2017 10,12/14/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.42,92312.456944,380.870167542,1271.281723,1270.49,.00,646.917022770,902.839282180,.00,.000,244.600,.000,.000,.000,.00,646.917022770
12/14/2017 11,12/14/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),1.95,91377.145952,152.384887203,1401.030957,741.28,.00,258.027013620,964.015413083,.00,.000,35.825,.000,.000,.000,.00,258.027013620
12/14/2017 12,12/14/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,90277.120007,52.006420346,1883.170846,15.40,.00,87.592044765,1276.272722050,.00,.000,.000,.000,.000,.000,.00,87.592044765
12/14/2017 13,12/14/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88801.692018,58.276681735,1691.767061,9.35,.00,97.800016450,1148.047548203,.00,.000,.000,.000,.000,.000,.00,97.800016450
12/14/2017 14,12/14/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88103.212984,.512668916,1813.489676,2.60,.00,.858001370,1223.713134930,.00,.000,.000,.000,.000,.000,.00,.858001370
12/14/2017 15,12/14/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87620.335970,58.243548625,1783.207698,9.95,.00,98.099961168,1211.577972886,.00,.000,.000,.000,.000,.000,.00,98.099961168
12/14/2017 16,12/14/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.42,88136.157075,50.908942338,1554.864547,17.00,.00,86.808998650,1048.967773531,.00,.000,1.801,.000,.000,.000,.00,86.808978794
12/14/2017 17,12/14/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),2.59,91298.467951,101.993461529,1431.337042,303.49,.00,177.209036289,956.965483941,.00,.000,15.683,.000,.000,.000,.00,177.209036289
12/14/2017 18,12/14/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),18.84,97211.991020,394.589834740,992.523790,1311.53,2658.55,689.891055944,700.450869292,.00,.000,248.250,250.082,.000,.000,.00,689.891037489
12/14/2017 19,12/15/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,98784.473018,558.296865349,752.412880,1372.14,6574.19,985.275009439,560.934840467,.00,.000,227.083,539.800,.000,.000,.00,985.275009439
12/14/2017 20,12/15/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.42,98211.815912,532.120349533,886.587517,4495.54,.00,920.408994247,653.417398478,.00,.000,571.400,.000,.000,.000,.00,920.408992267
12/14/2017 21,12/15/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),6.93,97160.615955,395.316779576,772.751352,533.98,.00,683.742002130,565.916423471,.00,.000,285.584,.000,.000,.000,.00,683.742002130
12/14/2017 22,12/15/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),8.73,94634.729090,438.641873825,832.253248,304.07,.00,754.110948290,615.021560520,.00,.000,320.143,.000,.000,.000,.00,754.110948290
12/14/2017 23,12/15/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.27,89923.324026,345.646771832,1248.605637,1021.40,.00,600.634003077,875.629256755,.00,.000,225.500,.000,.000,.000,.00,600.634003077
12/14/2017 24,12/15/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),1.34,84997.190968,95.875315547,1422.642366,72.97,.00,163.357036962,973.815610342,.00,.000,7.216,.000,.000,.000,.00,163.357017720
12/15/2017 01,12/15/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81399.861969,98.014722909,1648.156568,2.22,.00,165.524975644,1112.228895166,.00,.000,.000,.000,.000,.000,.00,165.524975644
12/15/2017 02,12/15/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79530.923059,80.962028578,1777.549845,5.41,.00,136.683027272,1192.425940267,.00,.000,.000,.000,.000,.000,.00,136.683027272
12/15/2017 03,12/15/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78742.376989,98.312429518,1668.163261,8.47,.00,166.858001988,1121.269380470,.00,.000,.000,.000,.000,.000,.00,166.858001988
12/15/2017 04,12/15/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78862.637006,79.630368187,1385.966229,9.29,.00,135.907994232,926.351037081,.00,.000,.000,.000,.000,.000,.00,135.907994232
12/15/2017 05,12/15/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.04,80537.187987,96.356904260,1449.241344,12.79,.00,167.291994541,979.831283142,.00,.000,.425,.000,.000,.000,.00,167.291994541
12/15/2017 06,12/15/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84846.364928,348.096572616,1486.290563,938.22,.00,604.340054781,1016.711247148,.00,.000,282.733,.000,.000,.000,.00,604.340029676
12/15/2017 07,12/15/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),5.28,91962.884109,405.960577589,1131.900968,992.75,1223.16,713.390995291,795.805969922,.00,.000,245.624,87.959,.000,.000,.00,713.390995291
12/15/2017 08,12/15/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),4.52,96338.579015,563.556606951,1011.240088,1218.92,4991.73,1000.414993818,775.828712277,.00,.000,263.848,537.600,.000,.000,.00,1000.414993818
12/15/2017 09,12/15/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),1.43,96681.467910,240.395866056,1314.242851,988.53,.00,434.640972726,960.810790044,.00,.000,230.841,.000,.000,.000,.00,434.640972726
12/15/2017 10,12/15/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),7.61,96269.359019,258.051893043,1035.427747,471.07,.00,470.133023357,761.509461430,.00,.000,116.616,134.000,.000,.000,.00,470.133023357
