Preliminary Synchronized Reserve Summary 
Month:,"July, 2017" ,Report Creation Timestamp (EPT):, 12/07/2017 09:59:17 AM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
07/12/2017 13,07/12/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,108202.161013,27.378591680,1683.461404,2.18,.00,49.875014444,1033.264557266,.00,.000,27.500,.000,.000,.000,.00,49.875012585
07/12/2017 14,07/12/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,111249.621997,263.002731298,1470.713920,877.23,.00,478.916970266,911.945398193,.00,.000,52.100,.000,.000,.000,.00,478.916968205
07/12/2017 15,07/12/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,112694.033974,182.448787372,1412.510629,418.76,.00,322.725015190,840.835597425,.00,.000,52.100,.000,.000,.000,.00,322.725013390
07/12/2017 16,07/12/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,113318.618031,212.104237170,1284.123292,644.58,.00,376.699973315,774.613639369,.00,.000,50.300,.000,.000,.000,.00,376.699955939
07/12/2017 17,07/12/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,114131.233000,200.883513174,1201.380240,591.84,.00,355.183040677,733.893322964,.00,.000,68.300,.000,.000,.000,.00,355.183037388
07/12/2017 18,07/12/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),2.57,114663.337985,204.973976707,1025.931220,92.74,.00,371.224968717,653.779725365,.00,.000,50.100,.000,.000,.000,.00,371.224967200
07/12/2017 19,07/12/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),1.17,114175.323027,267.224966512,977.094745,1199.39,.00,483.701004470,612.909985830,.00,.000,120.825,.000,.000,.000,.00,483.701002921
07/12/2017 20,07/13/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,111800.196000,267.955593110,1106.265552,1570.33,.00,477.816988964,674.218500986,.00,.000,81.900,.000,.000,.000,.00,477.816987312
07/12/2017 21,07/13/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.88,109243.781013,276.549451410,1112.128768,5012.15,.00,489.490988439,670.794531345,.00,.000,102.150,.000,.000,.000,.00,489.490986783
07/12/2017 22,07/13/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),6.98,107002.600976,393.921991828,940.182570,655.98,.00,682.832991955,578.902735731,.00,.000,104.692,.000,.000,.000,.00,682.832990270
07/12/2017 23,07/13/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,100340.439876,317.047685006,1442.128416,1778.19,.00,549.332979148,933.836314769,.00,.000,201.600,.000,.000,.000,.00,549.332979148
07/12/2017 24,07/13/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,92520.717939,166.124932495,1864.950360,284.03,.00,297.132981930,1270.469482128,.00,.000,80.000,.000,.000,.000,.00,297.132981930
07/13/2017 01,07/13/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85395.987006,81.919181115,2689.619810,64.04,.00,145.933069863,1767.791710150,.00,.000,80.000,.000,.000,.000,.00,145.933063597
07/13/2017 02,07/13/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80828.028981,7.199883853,2993.555543,.00,.00,12.500041649,1924.735522816,.00,.000,.000,.000,.000,.000,.00,12.500038383
07/13/2017 03,07/13/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77588.930013,.115082087,3426.511092,.00,.00,.200082562,2215.534687561,.00,.000,.000,.000,.000,.000,.00,.200075086
07/13/2017 04,07/13/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75463.086942,.113871210,3800.313931,.00,.00,.200158453,2493.366620421,.00,.000,.000,.000,.000,.000,.00,.200145835
07/13/2017 05,07/13/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75219.692034,.112341513,3438.702051,.00,.00,.199963153,2276.876420234,.00,.000,.000,.000,.000,.000,.00,.199959304
07/13/2017 06,07/13/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77640.814938,.112301363,3155.690317,.00,.00,.200034552,2074.425486637,.00,.000,.000,.000,.000,.000,.00,.199981792
07/13/2017 07,07/13/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82034.921044,6.141563583,2802.964004,.00,.00,10.749991141,1782.149211610,.00,.000,.000,.000,.000,.000,.00,10.749985052
07/13/2017 08,07/13/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88110.146971,6.958410635,2244.355475,.00,.00,12.467059462,1422.082978784,.00,.000,.000,.000,.000,.000,.00,12.467029842
07/13/2017 09,07/13/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,93742.787047,7.663457476,1938.329555,.31,.00,13.925021003,1216.296645694,.00,.000,.000,.000,.000,.000,.00,13.925018862
07/13/2017 10,07/13/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,98857.419019,103.614457900,1871.376735,9.53,.00,188.466967936,1149.075577831,.00,.000,.000,.000,.000,.000,.00,188.466965713
07/13/2017 11,07/13/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.04,103830.903987,163.365072095,1414.360208,503.92,.00,305.692024556,884.088930294,.00,.000,90.100,.000,.000,.000,.00,305.692022671
07/13/2017 12,07/13/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,108003.977014,276.184098284,1390.047018,6097.21,.00,532.500011763,869.608632830,.00,.000,72.100,.000,.000,.000,.00,532.499993018
07/13/2017 13,07/13/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.03,111188.220029,286.322674857,1072.710791,2177.60,.00,543.491999799,677.415138082,.00,.000,75.200,.000,.000,.000,.00,543.491998043
07/13/2017 14,07/13/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,113421.467028,549.229575538,1066.480933,8854.30,.00,998.700005242,631.624366016,.00,.000,522.100,.000,.000,.000,.00,998.700005242
07/13/2017 15,07/13/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,114243.833031,505.578853764,877.710133,11911.33,.00,922.875014701,550.877262053,.00,.000,520.300,.000,.000,.000,.00,922.875012789
07/13/2017 16,07/13/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,113911.682089,466.434306220,1027.316418,7568.02,.00,882.825015881,699.058884632,.00,.000,520.300,.000,.000,.000,.00,882.825013778
07/13/2017 17,07/13/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,113653.183062,520.082667551,899.873991,8539.74,.00,973.258010874,628.694247340,.00,.000,520.300,.000,.000,.000,.00,973.258008809
07/13/2017 18,07/13/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),3.45,112599.429035,317.951446600,1095.675856,2225.43,.00,599.208008538,733.811064146,.00,.000,270.100,.000,.000,.000,.00,599.208006670
07/13/2017 19,07/13/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),2.19,111154.626039,277.315810689,965.931427,38904.15,.00,507.703018993,641.676356717,.00,.000,134.703,.000,.000,.000,.00,507.703017383
07/13/2017 20,07/14/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),11.47,108603.183961,334.306084041,938.361108,577.19,.00,586.886993760,565.953777353,.00,.000,254.243,.000,.000,.000,.00,586.886990631
07/13/2017 21,07/14/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),1.46,105444.151989,335.049529316,1061.939249,1259.63,.00,598.475020947,664.575525564,.00,.000,119.900,.000,.000,.000,.00,598.475019209
07/13/2017 22,07/14/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),1.47,102569.207040,329.212626052,1190.196504,1542.13,.00,585.158986431,745.212456538,.00,.000,120.784,.000,.000,.000,.00,585.158984575
07/13/2017 23,07/14/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,96600.680125,357.952953832,1848.896260,1313.70,.00,616.333056518,1178.544250631,.00,.000,118.000,.000,.000,.000,.00,616.333027716
07/13/2017 24,07/14/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88841.769007,28.095300525,2294.464789,.00,.00,49.117116786,1472.717680104,.00,.000,33.200,.000,.000,.000,.00,49.117114235
07/14/2017 01,07/14/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82131.129014,11.436125695,2555.047377,.00,.00,20.932963266,1692.530837962,.00,.000,.000,.000,.000,.000,.00,20.932960377
07/14/2017 02,07/14/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77361.746879,9.925807357,2683.887482,.00,.00,17.966984482,1806.405288410,.00,.000,.000,.000,.000,.000,.00,17.966981404
07/14/2017 03,07/14/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73938.627011,9.631205157,3106.487443,.00,.00,17.499922424,2094.119093917,.00,.000,.000,.000,.000,.000,.00,17.499915291
07/14/2017 04,07/14/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72026.866985,9.596730044,3539.172282,.00,.00,17.499999711,2397.197928544,.00,.000,.000,.000,.000,.000,.00,17.499995633
07/14/2017 05,07/14/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71840.189971,2.747811828,3124.188129,.00,.00,5.000057818,2097.293478789,.00,.000,.000,.000,.000,.000,.00,5.000050689
07/14/2017 06,07/14/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73971.128974,3.078809609,2810.547470,.00,.00,5.557963488,1848.203031610,.00,.000,.000,.000,.000,.000,.00,5.557960333
07/14/2017 07,07/14/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77949.219003,10.181216617,2395.033470,.00,.00,18.308017977,1552.182295090,.00,.000,.000,.000,.000,.000,.00,18.308012630
07/14/2017 08,07/14/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82552.687010,11.074289288,2041.897900,.00,.00,19.758004866,1298.916485953,.00,.000,.000,.000,.000,.000,.00,19.758000367
07/14/2017 09,07/14/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87299.520997,11.514116165,1859.165854,.00,.00,20.541968244,1193.239614006,.00,.000,.000,.000,.000,.000,.00,20.541968244
07/14/2017 10,07/14/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,91451.341005,133.805256749,1585.062342,22.37,.00,232.017004535,996.219976127,.00,.000,100.300,.000,.000,.000,.00,232.017002607
07/14/2017 11,07/14/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),1.44,95605.255988,340.783474672,1056.929003,542.42,.00,582.106005480,664.285499580,.00,.000,97.150,.000,.000,.000,.00,587.082999866
07/14/2017 12,07/14/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.58,98731.644022,342.940524404,885.492005,1021.92,.00,593.258021986,589.308094110,.00,.000,82.908,.000,.000,.000,.00,593.258020408
07/14/2017 13,07/14/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,101357.316965,487.070766905,816.833950,5553.48,.00,831.533008719,539.809419601,.00,.000,175.700,.000,.000,.000,.00,831.533005252
07/14/2017 14,07/14/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.55,103520.707038,456.593813851,897.651384,4420.65,.00,771.516018262,575.816767161,.00,.000,178.133,.000,.000,.000,.00,771.516016525
07/14/2017 15,07/14/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,104458.936984,501.903215961,1066.639415,4685.53,.00,842.467030066,684.504983038,.00,.000,175.700,.000,.000,.000,.00,842.467028081
07/14/2017 16,07/14/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,104716.838013,455.481221006,870.983666,6015.62,.00,763.141970555,561.754116096,.00,.000,173.900,.000,.000,.000,.00,763.141968856
07/14/2017 17,07/14/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,103733.826018,500.327817287,966.080996,4177.42,.00,834.933012251,625.072088336,.00,.000,173.900,.000,.000,.000,.00,834.933010378
07/14/2017 18,07/14/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,102070.539992,463.229695101,1049.591775,4175.85,.00,769.166991205,684.663084354,.00,.000,173.700,.000,.000,.000,.00,769.166989307
07/14/2017 19,07/14/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),5.01,99330.254980,367.895894080,832.001206,46851.28,.00,608.050020361,542.133317502,.00,.000,269.800,.000,.000,.000,.00,608.050018860
07/14/2017 20,07/15/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,95719.955015,304.387957503,1311.688270,18560.36,.00,500.192045410,819.257065905,.00,.000,173.700,.000,.000,.000,.00,500.192043550
07/14/2017 21,07/15/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,92640.441997,304.844311419,1362.061944,1648.18,.00,509.725003699,862.833952259,.00,.000,191.700,.000,.000,.000,.00,509.725003699
07/14/2017 22,07/15/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,90736.879028,268.431112965,1447.744944,1254.19,.00,451.141987681,924.846836579,.00,.000,173.600,.000,.000,.000,.00,451.141983694
07/14/2017 23,07/15/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,86061.484064,274.650814069,1584.627116,385.04,695.43,469.282993971,1063.890840983,.00,.000,88.000,103.600,.000,.000,.00,469.282991746
07/14/2017 24,07/15/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79479.218025,9.311632657,2136.342996,.00,.00,16.441965097,1445.170391062,.00,.000,.000,.000,.000,.000,.00,16.441965097
07/15/2017 01,07/15/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73789.999046,12.928349215,2348.121218,.00,.00,23.307920933,1627.909083743,.00,.000,.000,.000,.000,.000,.00,23.307918194
07/15/2017 02,07/15/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69242.022973,13.321510339,2522.333721,.00,.00,23.841980183,1706.940588500,.00,.000,.000,.000,.000,.000,.00,23.841980183
07/15/2017 03,07/15/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66221.576962,9.712371408,3022.235725,.00,.00,17.742131527,2078.005297978,.00,.000,.000,.000,.000,.000,.00,17.742075253
07/15/2017 04,07/15/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64151.093976,9.375372942,3289.654330,.00,.00,17.200062719,2250.042845377,.00,.000,.000,.000,.000,.000,.00,17.200058898
07/15/2017 05,07/15/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,63322.731996,9.332829460,3249.276026,.00,.00,17.200097333,2205.892735041,.00,.000,.000,.000,.000,.000,.00,17.200093567
07/15/2017 06,07/15/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,63805.454965,11.407368776,2951.973274,.00,.00,21.125037189,2003.460058514,.00,.000,.000,.000,.000,.000,.00,21.125026888
07/15/2017 07,07/15/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64477.319969,9.701558392,3245.318646,.00,.00,18.049955172,2176.758490805,.00,.000,.000,.000,.000,.000,.00,18.049951421
07/15/2017 08,07/15/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67532.953991,5.697774023,3199.134557,.00,.00,10.699976715,2113.837482331,.00,.000,.000,.000,.000,.000,.00,10.699969362
07/15/2017 09,07/15/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72725.845090,6.564803811,2932.647063,.00,.00,12.366974589,1923.895953183,.00,.000,.000,.000,.000,.000,.00,12.366971224
07/15/2017 10,07/15/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78176.997047,6.614978824,2426.521825,.00,.00,12.300021479,1570.267142386,.00,.000,.000,.000,.000,.000,.00,12.300015982
07/15/2017 11,07/15/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82897.373013,7.195007412,1929.752762,.00,.00,13.125020759,1213.648731844,.00,.000,.000,.000,.000,.000,.00,13.125018625
07/15/2017 12,07/15/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,86782.362967,7.728011031,1446.245850,4.64,.00,14.158031410,871.771537845,.00,.000,.000,.000,.000,.000,.00,14.158029867
07/15/2017 13,07/15/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),7.26,89619.638961,162.515401776,1032.061391,166.00,.00,299.519013199,657.522667823,.00,.000,186.765,.000,.000,.000,.00,299.519011756
07/15/2017 14,07/15/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),5.48,91764.025055,291.787606195,910.788577,214.96,.00,538.091017963,583.999627675,.00,.000,261.490,.000,.000,.000,.00,538.091016424
07/15/2017 15,07/15/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),1.15,93527.573933,288.709258961,910.494245,914.42,.00,533.982992726,592.483807627,.00,.000,191.700,.000,.000,.000,.00,533.982991181
07/15/2017 16,07/15/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),4.46,95389.668999,338.464114130,852.832744,438.71,.00,620.068021890,556.085990684,.00,.000,270.809,.000,.000,.000,.00,620.068004692
07/15/2017 17,07/15/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),4.98,97196.704975,367.964223443,762.220415,340.46,.00,674.161973275,511.106962044,.00,.000,324.503,.000,.000,.000,.00,674.161973275
07/15/2017 18,07/15/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),37.67,97971.428007,475.484878229,570.483193,54.62,.00,859.932977301,393.755508362,.00,.000,399.073,.000,.000,.000,.00,859.932975792
07/15/2017 19,07/15/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),6.41,96721.426014,388.334974839,639.403465,558.83,.00,704.307002065,433.045541295,.00,.000,267.241,.000,.000,.000,.00,704.307000641
07/15/2017 20,07/16/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),6.29,93735.478011,375.239924174,804.025247,662.96,.00,672.295013882,526.139600039,.00,.000,235.786,.000,.000,.000,.00,672.294996791
07/15/2017 21,07/16/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,89977.166014,346.224791005,1208.805241,2963.85,.00,626.223965796,790.315329409,.00,.000,109.372,.000,.000,.000,.00,626.223963839
07/15/2017 22,07/16/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87492.785896,329.939270130,1319.864910,2770.70,.00,576.941953197,852.145402942,.00,.000,70.000,.000,.000,.000,.00,576.941947099
07/15/2017 23,07/16/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82702.843034,179.877008130,1827.863092,310.32,.00,315.500077504,1192.433089046,.00,.000,70.000,.000,.000,.000,.00,315.500072829
07/15/2017 24,07/16/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76254.620987,7.114560686,2537.020745,.00,.00,12.825020630,1699.812639390,.00,.000,.000,.000,.000,.000,.00,12.824980096
07/16/2017 01,07/16/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70387.749977,9.750242634,2771.887865,.00,.00,17.717001528,1900.391558484,.00,.000,.000,.000,.000,.000,.00,17.717001528
07/16/2017 02,07/16/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65938.434027,11.002324860,2520.944028,.00,.00,19.891986284,1736.094215387,.00,.000,.000,.000,.000,.000,.00,19.891986284
07/16/2017 03,07/16/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62561.046015,8.177298587,3659.526553,.00,.00,14.650051765,2508.560146154,.00,.000,.000,.000,.000,.000,.00,14.650043345
07/16/2017 04,07/16/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60349.736925,.112216797,3667.978234,.00,.00,.200149140,2511.816380328,.00,.000,.000,.000,.000,.000,.00,.200140758
07/16/2017 05,07/16/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59191.372059,.112057558,3347.072600,.00,.00,.200158867,2317.995990144,.00,.000,.000,.000,.000,.000,.00,.200089529
07/16/2017 06,07/16/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58765.909902,.112532475,3449.041778,.00,.00,.200092890,2385.427065176,.00,.000,.000,.000,.000,.000,.00,.200017728
07/16/2017 07,07/16/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58613.748042,6.007742948,3922.084998,.00,.00,10.700108186,2696.916222047,.00,.000,.000,.000,.000,.000,.00,10.700031771
07/16/2017 08,07/16/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61215.005063,.109094271,3529.585055,.00,.00,.200151137,2402.956758665,.00,.000,.000,.000,.000,.000,.00,.200142994
07/16/2017 09,07/16/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66529.230973,.120745835,2788.822050,.00,.00,.225019115,1896.675940903,.00,.000,.000,.000,.000,.000,.00,.225015874
07/16/2017 10,07/16/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72155.410020,6.752738481,2509.157019,.00,.00,12.574975715,1690.294983964,.00,.000,.000,.000,.000,.000,.00,12.574975715
07/16/2017 11,07/16/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77263.941976,6.659444481,2247.388178,.00,.00,12.308077794,1483.284822409,.00,.000,.000,.000,.000,.000,.00,12.308077794
07/16/2017 12,07/16/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81969.847050,6.035855299,1803.216859,.00,.00,11.166975711,1137.639151427,.00,.000,.000,.000,.000,.000,.00,11.166975711
07/16/2017 13,07/16/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85642.450042,6.633318771,1433.134051,.38,.00,12.057980482,878.057876215,.00,.000,.000,.000,.000,.000,.00,12.057978947
07/16/2017 14,07/16/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),4.47,88902.276969,239.111416688,1030.954539,53.23,.00,437.207985075,659.780047903,.00,.000,199.275,.000,.000,.000,.00,437.207983511
07/16/2017 15,07/16/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),10.63,91938.203968,313.504969690,753.153810,227.32,.00,582.441015303,518.639110170,.00,.000,312.541,.000,.000,.000,.00,582.441012405
07/16/2017 16,07/16/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),19.14,94783.735988,493.618719931,614.778706,184.81,.00,883.845009881,392.869133884,.00,.000,568.218,.000,.000,.000,.00,883.845006785
07/16/2017 17,07/16/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),20.59,97302.639064,504.140063182,571.594092,382.97,.00,912.723991667,382.824011967,.00,.000,631.698,.000,.000,.000,.00,912.723990116
07/16/2017 18,07/16/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),34.09,99208.265946,447.803895795,450.962465,745.52,.00,801.506009299,288.591663575,.00,.000,460.222,.000,.000,.000,.00,801.506009299
07/16/2017 19,07/16/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),13.15,98944.384022,466.750771757,607.603492,120.52,.00,833.758998734,378.442039218,.00,.000,530.800,.000,.000,.000,.00,833.758998734
07/16/2017 20,07/17/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),22.80,96530.629966,524.553839693,599.497384,90.04,.00,936.442984550,381.114471916,.00,.000,562.650,.000,.000,.000,.00,936.442982969
07/16/2017 21,07/17/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),2.45,92970.359983,311.329712821,1044.289508,908.84,.00,570.966003088,671.828565483,.00,.000,229.966,.000,.000,.000,.00,570.966001370
07/16/2017 22,07/17/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),2.54,90790.610975,325.459502070,897.802065,1043.40,.00,592.934012195,584.198486199,.00,.000,246.459,.000,.000,.000,.00,592.934010613
07/16/2017 23,07/17/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.49,85572.359003,254.666014292,1546.399614,555.17,.00,451.049968750,1016.182425571,.00,.000,221.600,.000,.000,.000,.00,451.049966566
07/16/2017 24,07/17/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78974.862089,243.605508228,2139.522864,643.98,.00,437.692052461,1451.656184250,.00,.000,203.600,.000,.000,.000,.00,437.692049566
07/17/2017 01,07/17/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72766.568990,6.629689187,2349.960907,.00,.00,12.175008575,1597.693876102,.00,.000,.000,.000,.000,.000,.00,12.175003113
07/17/2017 02,07/17/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68608.004943,5.910275940,2468.622201,.00,.00,10.841937632,1682.183233047,.00,.000,.000,.000,.000,.000,.00,10.841934765
07/17/2017 03,07/17/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65911.217037,7.928721419,2691.725213,.00,.00,14.583037037,1852.578406319,.00,.000,.000,.000,.000,.000,.00,14.582980336
07/17/2017 04,07/17/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64489.477030,5.186972703,3121.043332,.00,.00,9.549924846,2136.299713546,.00,.000,.000,.000,.000,.000,.00,9.549921213
07/17/2017 05,07/17/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64687.224986,2.317233625,2624.791238,.00,.00,4.282920083,1793.204950748,.00,.000,.000,.000,.000,.000,.00,4.282917032
07/17/2017 06,07/17/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67492.176001,5.886001083,2443.356322,.00,.00,10.925051126,1664.241514194,.00,.000,.000,.000,.000,.000,.00,10.925048280
07/17/2017 07,07/17/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71476.127053,7.272231648,1950.646165,.00,.00,13.307987915,1282.852011147,.00,.000,.000,.000,.000,.000,.00,13.307983486
07/17/2017 08,07/17/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77398.696045,6.310398700,1677.928457,.00,.00,11.525002657,1073.002131911,.00,.000,.000,.000,.000,.000,.00,11.525000788
07/17/2017 09,07/17/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83340.818074,9.109330445,1539.930707,.00,.00,16.692014980,948.155920090,.00,.000,.000,.000,.000,.000,.00,16.692013316
07/17/2017 10,07/17/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),1.78,88962.228005,213.413026904,1168.677129,80.81,.00,372.449996858,700.656476586,.00,.000,117.350,.000,.000,.000,.00,372.449977667
07/17/2017 11,07/17/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),9.02,94703.490004,472.281351661,749.824589,2395.95,.00,830.472997466,465.257832001,.00,.000,207.356,.000,.000,.000,.00,830.472995818
07/17/2017 12,07/17/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),2.37,99807.521046,587.265239413,590.539761,6891.62,.00,1018.783973773,348.241423080,.00,.000,177.909,.000,.000,.000,.00,1018.783972126
07/17/2017 13,07/17/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),19.64,103949.543999,615.049687665,489.837301,9057.27,.00,1067.839000397,288.897246105,.00,.000,214.782,.000,.000,.000,.00,1067.838998807
