Preliminary Synchronized Reserve Summary 
Month:,"October, 2017" ,Report Creation Timestamp (EPT):, 01/05/2018 12:31:31 PM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
10/18/2017 08,10/18/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),1.03,73448.896016,623.917954053,1542.720770,4843.13,.00,1029.718752254,1026.975537255,.00,.000,401.163,.000,.000,.000,.00,1044.304008904
10/18/2017 09,10/18/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),4.29,73517.544031,779.600322770,1298.456692,3293.67,.00,1284.431022535,892.956685441,.00,.000,493.932,.000,.000,.000,.00,1284.431022535
10/18/2017 10,10/18/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),2.82,72796.276974,764.552003235,1379.593757,4362.89,701.59,1241.213023475,955.516960309,.00,.000,433.817,73.694,.000,.000,.00,1241.213023475
10/18/2017 11,10/18/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),6.71,72584.852010,898.504735139,1326.925000,3596.63,595.16,1464.149012377,904.969434976,.00,.000,508.725,25.400,.000,.000,.00,1464.149012377
10/18/2017 12,10/18/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),3.04,72227.421013,756.608120805,1355.700000,5051.37,.00,1222.764974491,902.064089456,.00,.000,482.432,.000,.000,.000,.00,1222.764974491
10/18/2017 13,10/18/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),7.51,72103.272994,981.032654158,1102.700000,2138.81,.00,1582.698991094,746.706280481,.00,.000,629.750,.000,.000,.000,.00,1582.698991094
10/18/2017 14,10/18/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.74,72344.795977,705.295675671,1350.385000,6974.95,.00,1146.332982701,914.456229468,.00,.000,419.499,.000,.000,.000,.00,1146.332980121
10/18/2017 15,10/18/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),5.18,72215.603975,184.861364934,1090.952242,73.57,.00,309.908969495,758.303100738,.00,.000,120.634,.000,.000,.000,.00,309.908969495
10/18/2017 16,10/18/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),2.71,72275.244950,273.650249183,1027.500000,383.51,.00,449.810006801,678.498645269,.00,.000,176.010,.000,.000,.000,.00,449.810005270
10/18/2017 17,10/18/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),5.74,72572.767006,312.695213887,913.900000,255.83,.00,519.751030058,605.525100336,.00,.000,249.475,.000,.000,.000,.00,519.751009207
10/18/2017 18,10/18/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),4.99,72857.379006,313.790792767,966.967096,694.63,.00,517.875054754,607.237495569,.00,.000,160.858,.000,.000,.000,.00,517.875054754
10/18/2017 19,10/18/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),7.32,73856.034015,311.371654235,1020.505673,78.65,.00,511.896307246,630.967051561,.00,.000,170.791,.000,.000,.000,.00,520.082993635
10/18/2017 20,10/19/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),7.60,75650.850968,337.156407718,878.507154,554.50,.00,574.334008128,595.210728234,.00,.000,288.850,.000,.000,.000,.00,574.334008128
10/18/2017 21,10/19/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,74249.042022,280.740502695,1152.868999,1603.20,.00,472.299964730,764.509552993,.00,.000,135.400,.000,.000,.000,.00,472.299964730
10/18/2017 22,10/19/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70945.136026,292.295330890,1199.030784,1026.14,.00,478.099957326,761.319045419,.00,.000,144.300,.000,.000,.000,.00,478.099957326
10/18/2017 23,10/19/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65994.309000,158.474798277,1565.562320,385.37,.00,262.300027439,1087.468263078,.00,.000,70.000,.000,.000,.000,.00,262.300027439
10/18/2017 24,10/19/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61456.850106,280.289231965,1701.708879,504.31,.00,448.600042077,1132.538964984,.00,.000,162.500,.000,.000,.000,.00,448.600042077
10/19/2017 01,10/19/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58178.316985,55.764336237,2011.137973,.00,.00,90.400043258,1365.608240834,.00,.000,.000,.000,.000,.000,.00,90.400043258
10/19/2017 02,10/19/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,56121.145005,55.751390294,2213.652128,.00,.00,89.500002660,1488.681326986,.00,.000,.000,.000,.000,.000,.00,89.499961109
10/19/2017 03,10/19/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55234.920936,55.707460184,2740.565132,.00,.00,89.499993855,1844.391046023,.00,.000,.000,.000,.000,.000,.00,89.499993855
10/19/2017 04,10/19/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55018.468986,55.047668795,2807.271998,.00,.00,89.499981800,1925.857028418,.00,.000,.000,.000,.000,.000,.00,89.499981800
10/19/2017 05,10/19/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,56200.793998,54.746722406,2413.431713,.00,.00,89.499916093,1645.705833692,.00,.000,.000,.000,.000,.000,.00,89.499916093
10/19/2017 06,10/19/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60056.504022,101.036826103,1653.539413,.00,.00,172.900038046,1185.253718249,.00,.000,.000,.000,.000,.000,.00,172.900038046
10/19/2017 07,10/19/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67137.235032,149.340304999,1420.026234,2.36,.00,260.121834270,1008.658559655,.00,.000,78.700,.000,.000,.000,.00,263.999956029
10/19/2017 08,10/19/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71932.953025,311.482873319,1120.960707,994.27,.00,539.346011240,839.419654666,.00,.000,134.600,.000,.000,.000,.00,547.633021675
10/19/2017 09,10/19/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72216.192032,223.131938895,1239.304975,447.68,689.12,384.124992043,876.187077996,.00,.000,125.600,.000,.000,.000,.00,384.124992043
10/19/2017 10,10/19/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72020.469028,167.095217651,1157.290312,149.56,476.89,286.310046778,819.723137277,.00,.000,80.508,.000,.000,.000,.00,286.310024547
10/19/2017 11,10/19/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,72125.292003,236.202981858,1089.226070,477.35,695.94,399.666009218,775.007514485,.00,.000,104.308,.000,.000,.000,.00,399.665986536
10/19/2017 12,10/19/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),1.15,71969.392032,230.592166224,1011.221209,401.43,193.86,390.168034279,728.317938867,.00,.000,124.216,.000,.000,.000,.00,390.168034279
10/19/2017 13,10/19/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),3.05,72037.720937,241.509586820,970.372816,227.30,208.28,405.659012262,697.439796725,.00,.000,150.425,.000,.000,.000,.00,405.659012262
10/19/2017 14,10/19/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),10.49,72445.354002,312.376835838,881.393272,221.82,.00,519.065996229,661.396818310,.00,.000,226.616,.000,.000,.000,.00,519.065996229
10/19/2017 15,10/19/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72417.970997,316.033500543,1026.754862,293.37,1958.33,524.896009220,751.264779052,.00,.000,51.300,56.500,.000,.000,.00,524.896009220
10/19/2017 16,10/19/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72723.153958,313.504107983,947.310769,2041.53,.00,524.000020169,694.058736797,.00,.000,112.800,.000,.000,.000,.00,524.000018549
10/19/2017 17,10/19/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.58,72960.986067,279.802952247,971.606442,1839.78,.00,478.900008450,692.166026328,.00,.000,104.800,.000,.000,.000,.00,478.899987975
10/19/2017 18,10/19/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),1.62,72867.666066,371.887428270,826.964356,1588.34,934.18,642.907954992,603.689728112,.00,.000,137.342,.000,.000,.000,.00,642.907954992
10/19/2017 19,10/19/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73576.973917,350.726729363,1152.668934,2058.22,1406.00,623.349972587,834.078136750,.00,.000,105.400,.000,.000,.000,.00,623.349970625
10/19/2017 20,10/20/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75462.872952,307.331263253,1133.222479,2682.56,.00,533.500015204,791.788554347,.00,.000,114.400,.000,.000,.000,.00,533.500015204
10/19/2017 21,10/20/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,74023.139068,203.388517667,1089.654718,971.56,.00,347.965998992,743.056012659,.00,.000,135.400,.000,.000,.000,.00,347.965998992
10/19/2017 22,10/20/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70717.301060,329.869782464,1146.010417,2252.29,.00,558.099983944,793.748876365,.00,.000,134.300,.000,.000,.000,.00,558.099983944
10/19/2017 23,10/20/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65960.984986,213.891798736,1725.796162,1028.30,.00,362.600023614,1203.022727032,.00,.000,123.500,.000,.000,.000,.00,362.600023614
10/19/2017 24,10/20/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61229.018934,52.910353838,2160.939146,.00,.00,90.400022251,1517.640001718,.00,.000,.000,.000,.000,.000,.00,90.400022251
10/20/2017 01,10/20/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,57816.836952,53.068177247,2064.061560,.00,.00,90.399976805,1510.619357998,.00,.000,.000,.000,.000,.000,.00,90.399974318
10/20/2017 02,10/20/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55746.455955,53.542198985,2095.504960,.00,.00,89.500017342,1499.158887647,.00,.000,.000,.000,.000,.000,.00,89.500017342
10/20/2017 03,10/20/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,54680.196023,53.667074828,2254.601349,.00,.00,89.499959820,1608.833527833,.00,.000,.000,.000,.000,.000,.00,89.499959820
10/20/2017 04,10/20/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,54202.724004,52.852723269,2412.517998,.00,.00,89.499960681,1755.408528753,.00,.000,.000,.000,.000,.000,.00,89.499960681
10/20/2017 05,10/20/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55242.914089,52.155813702,2089.111928,.00,.00,89.499965730,1537.761909921,.00,.000,.000,.000,.000,.000,.00,89.499965730
10/20/2017 06,10/20/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58641.370962,50.414676666,1825.836265,.00,.00,86.000029153,1290.851879680,.00,.000,.000,.000,.000,.000,.00,86.000029153
10/20/2017 07,10/20/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),1.79,65448.083956,51.751194161,1244.444564,.00,.00,89.999991219,885.031214124,.00,.000,.000,.000,.000,.000,.00,89.999991219
10/20/2017 08,10/20/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),9.55,69871.384988,250.326524815,929.447604,253.81,.00,429.209011861,660.531837502,.00,.000,154.175,.000,.000,.000,.00,429.209011861
10/20/2017 09,10/20/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),2.54,70769.349975,231.421688665,931.501480,145.03,.00,395.216008353,660.046153061,.00,.000,156.049,.000,.000,.000,.00,395.216008353
10/20/2017 10,10/20/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),2.08,71222.114995,249.811116488,975.826152,444.86,.00,419.674984119,672.533380436,.00,.000,227.541,.000,.000,.000,.00,419.674984119
10/20/2017 11,10/20/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),1.80,71889.985010,233.022304757,1007.017113,446.65,.00,391.359975216,700.277794942,.00,.000,166.859,.000,.000,.000,.00,391.359954229
10/20/2017 12,10/20/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),1.18,72208.040004,205.307256177,1049.316173,367.29,.00,343.241012840,728.825123797,.00,.000,144.441,.000,.000,.000,.00,343.241012840
10/20/2017 13,10/20/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72362.664040,217.695530413,1194.369790,597.55,.00,357.701032676,839.871032270,.00,.000,138.067,.000,.000,.000,.00,357.701032676
10/20/2017 14,10/20/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),2.61,73076.747943,235.884157493,1035.631356,246.77,.00,386.957985932,734.511132561,.00,.000,181.508,.000,.000,.000,.00,386.957985932
10/20/2017 15,10/20/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.58,73268.700998,226.907274563,1181.376875,520.96,89.16,375.197985290,843.623457691,.00,.000,145.085,.000,.000,.000,.00,375.197985290
10/20/2017 16,10/20/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73237.872957,241.441133330,1144.130183,308.75,707.78,399.767036110,810.217098123,.00,.000,103.800,.000,.000,.000,.00,399.767036110
10/20/2017 17,10/20/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,73440.670964,288.622133836,988.601989,1643.60,637.21,480.519975983,705.151613391,.00,.000,114.651,.000,.000,.000,.00,480.519975983
10/20/2017 18,10/20/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.23,72932.183921,321.250635840,949.186501,1770.78,709.70,530.941981987,653.037314959,.00,.000,103.642,.000,.000,.000,.00,530.941980406
10/20/2017 19,10/20/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.28,72612.898037,319.122605112,991.211479,1517.11,993.97,533.439001058,674.680862379,.00,.000,114.740,.000,.000,.000,.00,533.438979851
10/20/2017 20,10/21/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.06,73166.995906,315.501502872,1091.476843,1498.59,1019.52,525.000033996,752.124290460,.00,.000,103.767,.000,.000,.000,.00,525.000032256
10/20/2017 21,10/21/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71338.169015,339.824010699,1378.292128,13506.93,.00,568.499974907,975.221087047,.00,.000,112.600,.000,.000,.000,.00,568.499974907
10/20/2017 22,10/21/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68376.135001,252.883578463,1304.165429,58995.42,.00,426.300018207,942.561546473,.00,.000,93.500,.000,.000,.000,.00,426.300018207
10/20/2017 23,10/21/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64694.865006,162.954317014,1627.013984,632.82,.00,275.099987450,1175.259575836,.00,.000,49.000,.000,.000,.000,.00,275.099987450
10/20/2017 24,10/21/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),1.44,60498.235948,108.452751735,1394.546074,201.06,.00,181.901012468,996.794494297,.00,.000,42.917,.000,.000,.000,.00,181.901012468
10/21/2017 01,10/21/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.75,56859.827997,70.815849170,1439.764033,149.44,.00,116.741030762,1002.624290577,.00,.000,11.566,.000,.000,.000,.00,116.741030762
10/21/2017 02,10/21/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,54458.351928,63.856699845,1392.511518,.00,.00,108.499982574,1020.448489585,.00,.000,28.400,.000,.000,.000,.00,108.499982574
10/21/2017 03,10/21/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,53114.281962,47.451216134,1403.436407,2.03,.00,80.982978303,1033.189200179,.00,.000,.883,.000,.000,.000,.00,80.982978303
10/21/2017 04,10/21/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,52340.200048,183.155890186,1377.521503,389.55,.00,309.699970056,1021.142292800,.00,.000,49.000,.000,.000,.000,.00,309.699970056
10/21/2017 05,10/21/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,52730.565976,135.869995921,1278.211497,.00,.00,232.599992416,964.212076333,.00,.000,23.100,.000,.000,.000,.00,232.599992416
10/21/2017 06,10/21/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),3.03,54110.848955,171.238456548,1161.044261,139.27,.00,291.288312248,850.726890689,.00,.000,51.816,.000,.000,.000,.00,295.648984357
10/21/2017 07,10/21/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),4.59,56799.510171,312.200885067,906.756246,175.02,.00,522.188990851,630.965654501,.00,.000,91.198,.000,.000,.000,.00,522.188990851
10/21/2017 08,10/21/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59620.528157,430.002074507,1051.110469,2194.13,.00,707.374988063,744.851229326,.00,.000,97.383,.000,.000,.000,.00,707.374988063
10/21/2017 09,10/21/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61622.906015,523.827223439,1110.159282,2290.13,.00,871.282034889,787.484410612,.00,.000,102.600,.000,.000,.000,.00,884.400019162
10/21/2017 10,10/21/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,63436.392991,399.970567426,997.730531,4282.37,.00,673.599986454,748.660578908,.00,.000,93.600,.000,.000,.000,.00,673.599986454
10/21/2017 11,10/21/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64239.942994,532.504286982,813.941737,4880.77,.00,884.699970712,581.472910207,.00,.000,102.600,.000,.000,.000,.00,884.699970712
10/21/2017 12,10/21/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64262.330892,515.904698633,812.173775,4554.78,.00,855.699993013,579.488819476,.00,.000,93.600,.000,.000,.000,.00,855.699991255
10/21/2017 13,10/21/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.38,64462.910959,636.584324648,961.404294,4616.83,.00,1046.700017617,672.204683477,.00,.000,112.600,.000,.000,.000,.00,1046.700017617
10/21/2017 14,10/21/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),1.61,64622.600954,494.415277951,903.213180,820.86,2097.43,822.623022733,650.038605911,.00,.000,136.961,.000,.000,.000,.00,822.623022733
10/21/2017 15,10/21/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.69,64734.996011,574.302841251,805.224390,658.05,3887.96,936.100039970,573.085475006,.00,.000,112.600,.000,.000,.000,.00,936.100039970
10/21/2017 16,10/21/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),1.50,65118.145077,446.067950264,925.046909,458.01,2190.38,735.030038907,654.500463454,.00,.000,136.533,.000,.000,.000,.00,735.030038907
10/21/2017 17,10/21/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.69,65672.409016,544.973910842,887.370067,546.10,3101.68,917.899996001,632.277656464,.00,.000,132.600,.000,.000,.000,.00,917.899996001
10/21/2017 18,10/21/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.54,65803.778000,431.919691681,879.139666,8969.50,2584.53,732.424035328,614.200080114,.00,.000,149.326,.000,.000,.000,.00,732.424035328
10/21/2017 19,10/21/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),7.81,66945.615008,456.436148727,769.901056,58989.03,5518.02,777.735989214,532.036925823,.00,.000,143.425,.000,.000,.000,.00,777.735989214
10/21/2017 20,10/22/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),2.54,68309.338988,364.206122281,844.942130,2555.51,.00,618.708963251,582.637288766,.00,.000,151.709,.000,.000,.000,.00,618.708963251
10/21/2017 21,10/22/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66948.693009,362.197141984,802.614288,3013.75,.00,617.083995746,571.379759192,.00,.000,133.484,.000,.000,.000,.00,617.083972946
10/21/2017 22,10/22/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64635.403016,346.161685543,1096.555326,2749.71,.00,573.000021543,716.797426581,.00,.000,113.500,.000,.000,.000,.00,573.000021543
10/21/2017 23,10/22/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61563.495959,371.166877547,1150.403792,2211.28,.00,626.799991648,816.821124787,.00,.000,122.500,.000,.000,.000,.00,626.799991648
10/21/2017 24,10/22/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,57982.721972,255.794677430,1181.491383,1707.09,.00,426.799987070,850.480801845,.00,.000,93.500,.000,.000,.000,.00,426.799987070
10/22/2017 01,10/22/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),1.77,54644.500023,165.300650128,1315.511488,319.19,.00,281.465955917,974.471480853,.00,.000,49.333,.000,.000,.000,.00,281.465955917
10/22/2017 02,10/22/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.57,52503.445966,192.420969226,1179.625844,680.09,.00,330.842990184,867.054061714,.00,.000,95.334,.000,.000,.000,.00,330.842988491
10/22/2017 03,10/22/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,51043.432970,217.920341355,1290.355374,901.47,.00,367.700041832,938.083911373,.00,.000,102.500,.000,.000,.000,.00,367.700041832
10/22/2017 04,10/22/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,50448.931008,121.013232954,1239.341983,517.02,.00,209.017005506,896.391899421,.00,.000,41.617,.000,.000,.000,.00,209.017005506
10/22/2017 05,10/22/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,50313.172012,213.627462031,1313.558653,909.31,.00,367.800036106,958.689097393,.00,.000,102.600,.000,.000,.000,.00,367.800036106
10/22/2017 06,10/22/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),2.09,51157.663067,178.549037199,1369.879175,242.39,1324.05,295.017993826,946.358209496,.00,.000,33.383,.000,.000,.000,.00,295.017993826
10/22/2017 07,10/22/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,52872.173007,329.107116980,1363.618208,1155.45,552.89,561.973987235,1011.435860096,.00,.000,102.600,.000,.000,.000,.00,561.973987235
10/22/2017 08,10/22/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,54951.622060,161.837081809,1187.656402,219.46,1016.52,283.600035549,898.545813598,.00,.000,93.600,.000,.000,.000,.00,283.600035549
10/22/2017 09,10/22/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,57115.577009,350.998742186,1456.990009,1102.64,1011.36,596.700013850,1049.404317589,.00,.000,102.600,.000,.000,.000,.00,596.700013850
10/22/2017 10,10/22/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59137.357030,167.226045267,1479.282731,213.34,1012.98,283.899992097,1044.781756031,.00,.000,93.600,.000,.000,.000,.00,283.899992097
10/22/2017 11,10/22/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60465.749012,291.978250707,1449.895100,844.76,1013.04,501.000059289,1080.095536053,.00,.000,102.600,.000,.000,.000,.00,501.000059289
10/22/2017 12,10/22/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),5.20,61402.386993,78.992406456,1264.546194,167.48,.00,135.824991500,916.982646733,.00,.000,80.425,.000,.000,.000,.00,135.824991500
10/22/2017 13,10/22/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),1.17,62259.834002,81.428314344,1241.131419,143.42,.00,138.630983733,887.698287616,.00,.000,87.690,.000,.000,.000,.00,138.630983733
10/22/2017 14,10/22/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,63041.117004,167.651585314,1221.792367,528.60,.00,287.200034372,867.522786681,.00,.000,50.100,.000,.000,.000,.00,287.200034372
10/22/2017 15,10/22/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),1.81,63646.028020,124.810722050,1170.496668,115.64,.00,211.381996031,835.138321868,.00,.000,143.041,.000,.000,.000,.00,211.381996031
10/22/2017 16,10/22/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.13,64496.838853,270.281399178,1111.908588,530.29,.00,460.376897092,810.488046238,.00,.000,55.091,.000,.000,.000,.00,464.640985066
10/22/2017 17,10/22/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),2.97,65568.847988,239.599024357,953.716810,89.86,.00,406.934508408,668.843415617,.00,.000,72.733,.000,.000,.000,.00,411.906990624
10/22/2017 18,10/22/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),8.02,66270.896017,442.976910152,693.268372,910.40,.00,749.202128285,492.874072969,.00,.000,209.625,.000,.000,.000,.00,758.384024141
10/22/2017 19,10/22/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),12.20,68490.029009,420.641199358,661.567255,3477.97,.00,735.199989129,474.245334111,.00,.000,145.925,.000,.000,.000,.00,735.199989129
10/22/2017 20,10/23/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),21.36,70254.085993,578.344824485,455.944156,2537.40,.00,996.317011110,352.023565841,.00,.000,295.950,.000,.000,.000,.00,996.316989555
10/22/2017 21,10/23/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),1.83,68806.691922,456.355710709,612.000000,3762.60,.00,780.517983055,442.226086576,.00,.000,163.035,.000,.000,.000,.00,780.517981578
10/22/2017 22,10/23/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65574.527051,644.024741602,548.200000,7547.58,.00,1083.041994430,401.884000333,.00,.000,132.542,.000,.000,.000,.00,1083.041994430
10/22/2017 23,10/23/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61784.746998,448.300078925,1210.100000,4070.91,.00,739.800021706,812.789954257,.00,.000,123.500,.000,.000,.000,.00,739.800021706
10/22/2017 24,10/23/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58093.107908,434.848997782,1414.297696,1731.10,.00,715.800058255,978.989062471,.00,.000,132.500,.000,.000,.000,.00,715.800055986
10/23/2017 01,10/23/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55196.931803,243.000588929,1515.234236,754.32,.00,412.000009687,1125.755170314,.00,.000,132.500,.000,.000,.000,.00,412.000009687
10/23/2017 02,10/23/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,53457.399493,149.604552825,1576.935286,324.05,.00,253.699997953,1155.560548375,.00,.000,70.000,.000,.000,.000,.00,253.699997953
10/23/2017 03,10/23/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,52558.650328,51.349490611,1516.278092,.00,.00,86.899979717,1090.981805794,.00,.000,.000,.000,.000,.000,.00,86.899979717
10/23/2017 04,10/23/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,52374.147107,61.058934065,1528.586157,.00,.00,102.399985779,1079.110402506,.00,.000,15.100,.000,.000,.000,.00,102.399985779
10/23/2017 05,10/23/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,53707.776026,230.811327542,1485.169440,.00,.00,387.900019317,1066.440230606,.00,.000,.000,.000,.000,.000,.00,387.900013068
10/23/2017 06,10/23/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,57519.880047,225.263759207,1084.433603,.00,.00,389.566991712,806.798829658,.00,.000,.000,.000,.000,.000,.00,389.566991712
