,8/1/2017,8/2/2017
20:16:12,-0.192750102,-0.307919591
20:16:14,-0.192171777,-0.304016345
20:16:16,-0.191425318,-0.300106765
20:16:18,-0.190533498,-0.29616978
20:16:20,-0.189504009,-0.292182355
20:16:22,-0.18837984,-0.288070238
20:16:24,-0.187176044,-0.283913085
20:16:26,-0.185903141,-0.279796159
20:16:28,-0.184621144,-0.275735568
20:16:30,-0.18337256,-0.271756442
20:16:32,-0.182147284,-0.267815399
20:16:34,-0.180929794,-0.263976373
20:16:36,-0.179773238,-0.260197974
20:16:38,-0.178705203,-0.256474204
20:16:40,-0.177716582,-0.252739291
20:16:42,-0.176823695,-0.249037005
20:16:44,-0.176103982,-0.245375181
20:16:46,-0.175638085,-0.241771397
20:16:48,-0.17545479,-0.238204325
20:16:50,-0.175586098,-0.23456458
20:16:52,-0.176021408,-0.230833131
20:16:54,-0.17670196,-0.227007239
20:16:56,-0.177691528,-0.223062834
20:16:58,-0.178972392,-0.219128926
20:17:00,-0.18046939,-0.215183733
20:17:02,-0.182146377,-0.211241345
20:17:04,-0.183885378,-0.207254373
20:17:06,-0.185665392,-0.20318865
20:17:08,-0.187435886,-0.198917262
20:17:10,-0.189153687,-0.194396413
20:17:12,-0.19081078,-0.189497571
20:17:14,-0.192421913,-0.184291925
20:17:16,-0.193937578,-0.178891123
20:17:18,-0.195267082,-0.173323733
20:17:20,-0.196438318,-0.167647177
20:17:22,-0.197455473,-0.16196492
20:17:24,-0.198219772,-0.156168209
20:17:26,-0.19869811,-0.150325711
20:17:28,-0.198887751,-0.144475367
20:17:30,-0.198765163,-0.138637807
20:17:32,-0.198319493,-0.13284513
20:17:34,-0.19753798,-0.127000305
20:17:36,-0.196478972,-0.121139077
20:17:38,-0.195140708,-0.11535771
20:17:40,-0.193511095,-0.10980485
20:17:42,-0.191617813,-0.104415553
20:17:44,-0.18953221,-0.098988748
20:17:46,-0.187328525,-0.093517088
20:17:48,-0.185042147,-0.08800573
20:17:50,-0.182709955,-0.082448113
20:17:52,-0.18035435,-0.076959195
20:17:54,-0.177986464,-0.071577893
20:17:56,-0.175596951,-0.06627518
20:17:58,-0.173185399,-0.061099582
20:18:00,-0.170758926,-0.056117912
20:18:02,-0.1683316,-0.051238545
20:18:04,-0.16588962,-0.046436085
20:18:06,-0.163404787,-0.041756857
20:18:08,-0.160840327,-0.037114318
20:18:10,-0.158156199,-0.032453717
20:18:12,-0.159581231,-0.02775833
20:18:14,-0.160719168,-0.02307065
20:18:16,-0.153147133,-0.018387968
20:18:18,-0.145959634,-0.013770086
20:18:20,-0.142724888,-0.009224856
20:18:22,-0.139547076,-0.004820035
20:18:24,-0.136435238,-0.000551015
20:18:26,-0.133450374,0.003555161
20:18:28,-0.130595551,0.007451342
20:18:30,-0.127868343,0.011140605
20:18:32,-0.125302136,0.014610841
20:18:34,-0.12292249,0.017818063
20:18:36,-0.120705086,0.020703771
20:18:38,-0.118629002,0.023436982
20:18:40,-0.116739067,0.026110575
20:18:42,-0.115106161,0.028693574
20:18:44,-0.113773097,0.031157211
20:18:46,-0.112742849,0.03353761
20:18:48,-0.111958229,0.035861508
20:18:50,-0.111419991,0.038249598
20:18:52,-0.111195116,0.040695893
20:18:54,-0.11128901,0.043149354
20:18:56,-0.111708854,0.045516903
20:18:58,-0.112445086,0.047830457
20:19:00,-0.113489601,0.05007334
20:19:02,-0.114871546,0.052166973
20:19:04,-0.116650947,0.054174255
20:19:06,-0.11877863,0.056154812
20:19:08,-0.121125396,0.058145279
20:19:10,-0.12369267,0.060088778
20:19:12,-0.126431038,0.061934201
20:19:14,-0.129171393,0.063735963
20:19:16,-0.131913709,0.065474106
20:19:18,-0.134699011,0.067097091
20:19:20,-0.137542834,0.068569428
20:19:22,-0.140385816,0.06981908
20:19:24,-0.143215599,0.070801051
20:19:26,-0.146095169,0.07155553
20:19:28,-0.148997205,0.072026751
20:19:30,-0.151931815,0.072185653
20:19:32,-0.154609424,0.072086873
20:19:34,-0.157347872,0.071783326
20:19:36,-0.160653699,0.071319506
20:19:38,-0.163411827,0.070691109
20:19:40,-0.166256743,0.069881058
20:19:42,-0.169183887,0.068914948
20:19:44,-0.17213899,0.067876538
20:19:46,-0.175047414,0.066800021
20:19:48,-0.177824409,0.065740166
20:19:50,-0.180528524,0.064641265
20:19:52,-0.183169105,0.063480743
20:19:54,-0.185756686,0.062291491
20:19:56,-0.188342293,0.061039531
20:19:58,-0.190941848,0.059766578
20:20:00,-0.193577535,0.058477602
20:20:02,-0.19623321,0.057114116
20:20:04,-0.198844151,0.055685937
20:20:06,-0.201348651,0.054250346
20:20:08,-0.203720896,0.052868849
20:20:10,-0.205918434,0.051567703
20:20:12,-0.207939064,0.05033204
20:20:14,-0.209822972,0.049220517
20:20:16,-0.211516985,0.048260069
20:20:18,-0.212980344,0.047442995
20:20:20,-0.214275181,0.046774842
20:20:22,-0.215437177,0.046245454
20:20:24,-0.216419451,0.045780975
20:20:26,-0.217190738,0.045368083
20:20:28,-0.217748769,0.045017315
20:20:30,-0.218080331,0.044759357
20:20:32,-0.218280533,0.044613785
20:20:34,-0.218441868,0.044594586
20:20:36,-0.218560935,0.044728181
20:20:38,-0.218627389,0.044987231
20:20:40,-0.218653283,0.045418472
20:20:42,-0.218650536,0.046035316
20:20:44,-0.218631749,0.046817768
20:20:46,-0.218611749,0.047735603
20:20:48,-0.218594122,0.048772461
20:20:50,-0.218626389,0.049892846
20:20:52,-0.218730723,0.051053708
20:20:54,-0.218868538,0.052266616
20:20:56,-0.219019832,0.053532459
20:20:58,-0.219197007,0.054846116
20:21:00,-0.219429302,0.056190347
20:21:02,-0.219707464,0.057578646
20:21:04,-0.220007467,0.059067374
20:21:06,-0.220298122,0.060613858
20:21:08,-0.220451604,0.06225231
20:21:10,-0.220381803,0.063983847
20:21:12,-0.220120521,0.065812284
20:21:14,-0.219724598,0.067784558
20:21:16,-0.219184847,0.070009388
20:21:18,-0.218452548,0.072533016
20:21:20,-0.217529527,0.075238277
20:21:22,-0.216443025,0.078056247
20:21:24,-0.215270122,0.080988723
20:21:26,-0.214036419,0.083942612
20:21:28,-0.212734595,0.086937873
20:21:30,-0.211406091,0.089941918
20:21:32,-0.210081761,0.092828439
20:21:34,-0.20878391,0.095619683
20:21:36,-0.20755282,0.098337413
20:21:38,-0.206426665,0.101074274
20:21:40,-0.205389656,0.103746882
20:21:42,-0.204451289,0.106347714
20:21:44,-0.203701456,0.108758503
20:21:46,-0.203191332,0.110933592
20:21:48,-0.202940397,0.112775195
20:21:50,-0.203001011,0.114202171
20:21:52,-0.203486801,0.115340233
20:21:54,-0.204417262,0.116266489
20:21:56,-0.205677619,0.117012378
20:21:58,-0.207164324,0.117576659
20:22:00,-0.208827657,0.117955827
20:22:02,-0.210697646,0.118174872
20:22:04,-0.212753302,0.118235537
20:22:06,-0.214909533,0.118153853
20:22:08,-0.21708787,0.11794259
20:22:10,-0.219261647,0.117614638
20:22:12,-0.221357811,0.117159046
20:22:14,-0.223321653,0.11651683
20:22:16,-0.225135161,0.115642978
20:22:18,-0.226751414,0.114518981
20:22:20,-0.228213452,0.113176572
20:22:22,-0.229504503,0.111643273
20:22:24,-0.230594058,0.109900444
20:22:26,-0.231465105,0.107966194
20:22:28,-0.232078577,0.105840603
20:22:30,-0.232392872,0.103549018
20:22:32,-0.232387832,0.101120202
20:22:34,-0.232107697,0.098607725
20:22:36,-0.231647827,0.096070473
20:22:38,-0.231125316,0.093496024
20:22:40,-0.230575498,0.09093425
20:22:42,-0.2299852,0.0883753
20:22:44,-0.229387382,0.085839477
20:22:46,-0.22880695,0.0833397
20:22:48,-0.228199052,0.080870908
20:22:50,-0.227488993,0.078485979
20:22:52,-0.226645333,0.076261194
20:22:54,-0.225710072,0.074195763
20:22:56,-0.224710464,0.07227724
20:22:58,-0.223594402,0.070505603
20:23:00,-0.222311365,0.068860507
20:23:02,-0.220863847,0.067356474
20:23:04,-0.219221927,0.066021117
20:23:06,-0.217381619,0.064852173
20:23:08,-0.215368163,0.063795659
20:23:10,-0.213141852,0.062828606
20:23:12,-0.210779566,0.061950598
20:23:14,-0.208330733,0.061158897
20:23:16,-0.205725526,0.060450663
20:23:18,-0.202987717,0.05976703
20:23:20,-0.200149628,0.059072447
20:23:22,-0.197226978,0.058435926
20:23:24,-0.194312234,0.057902553
20:23:26,-0.191492159,0.057432722
20:23:28,-0.188796377,0.056964837
20:23:30,-0.186209303,0.05650125
20:23:32,-0.183774604,0.056125784
20:23:34,-0.181574079,0.055836528
20:23:36,-0.17962041,0.055666224
20:23:38,-0.177989491,0.055658235
20:23:40,-0.176729867,0.05576483
20:23:42,-0.175819673,0.055953057
20:23:44,-0.175236682,0.056231131
20:23:46,-0.174958786,0.056649798
20:23:48,-0.174975973,0.057212792
20:23:50,-0.175195415,0.057935329
20:23:52,-0.175529271,0.058822618
20:23:54,-0.175912527,0.059909722
20:23:56,-0.176279224,0.061202951
20:23:58,-0.176659493,0.062675236
20:24:00,-0.177068737,0.064347672
20:24:02,-0.177499153,0.066177667
20:24:04,-0.177948384,0.068219008
20:24:06,-0.17838972,0.070549231
20:24:08,-0.178827511,0.073141977
20:24:10,-0.179236181,0.075961299
20:24:12,-0.179591703,0.078925936
20:24:14,-0.179907413,0.082019131
20:24:16,-0.180208655,0.085229875
20:24:18,-0.180481311,0.088534106
20:24:20,-0.180679259,0.091857624
20:24:22,-0.180768753,0.095217447
20:24:24,-0.180758619,0.098580701
20:24:26,-0.180678032,0.101887091
20:24:28,-0.180526591,0.105083151
20:24:30,-0.180299189,0.108118711
20:24:32,-0.18004084,0.110946144
20:24:34,-0.179793225,0.113537617
20:24:36,-0.17955625,0.115921111
20:24:38,-0.179354875,0.118116314
20:24:40,-0.179215967,0.120112986
20:24:42,-0.179137873,0.121875762
20:24:44,-0.17911054,0.123280801
20:24:46,-0.17911126,0.124408974
20:24:48,-0.179130286,0.125292301
20:24:50,-0.17915054,0.125964585
20:24:52,-0.1791563,0.12647443
20:24:54,-0.179110966,0.126808588
20:24:56,-0.178998152,0.126926067
20:24:58,-0.178841164,0.126835049
20:25:00,-0.178674563,0.126511621
20:25:02,-0.178515015,0.126042572
20:25:04,-0.178340413,0.125521842
20:25:06,-0.178164305,0.124975181
20:25:08,-0.178025104,0.124447767
20:25:10,-0.177947984,0.123964008
20:25:12,-0.177932917,0.123533119
20:25:14,-0.17796817,0.123152192
20:25:16,-0.178058798,0.122840101
20:25:18,-0.178214666,0.122625038
20:25:20,-0.178381,0.122451069
20:25:22,-0.178493361,0.122329066
20:25:24,-0.178592362,0.12234481
20:25:26,-0.178692963,0.122570318
20:25:28,-0.178767497,0.123043879
20:25:30,-0.178822124,0.123772717
20:25:32,-0.178839164,0.124736345
20:25:34,-0.178823631,0.125912179
20:25:36,-0.17880275,0.127425894
20:25:38,-0.178830871,0.129269501
20:25:40,-0.178973618,0.131382075
20:25:42,-0.179237061,0.13366982
20:25:44,-0.179579837,0.136012841
20:25:46,-0.179989827,0.138414678
20:25:48,-0.180433603,0.14090805
20:25:50,-0.180917741,0.143390757
20:25:52,-0.181485652,0.145779293
20:25:54,-0.18211943,0.147994739
20:25:56,-0.182814076,0.148763017
20:25:58,-0.183562895,0.151261521
20:26:00,-0.184312354,0.153749657
20:26:02,-0.184942546,0.155440211
20:26:04,-0.18544531,0.15705606
20:26:06,-0.185869394,0.158588855
20:26:08,-0.186199943,0.160081189
20:26:10,-0.186431745,0.161561074
20:26:12,-0.186564026,0.163051456
20:26:14,-0.186570853,0.164518983
20:26:16,-0.186461585,0.165938449
20:26:18,-0.18625401,0.16728352
20:26:20,-0.185933887,0.16855575
20:26:22,-0.185517684,0.169656066
20:26:24,-0.185047507,0.170599618
20:26:26,-0.184520356,0.171599609
20:26:28,-0.183906125,0.172747961
20:26:30,-0.183149719,0.173996043
20:26:32,-0.182241418,0.175348496
20:26:34,-0.18125373,0.176758771
20:26:36,-0.180281082,0.178203883
20:26:38,-0.179418582,0.179745972
20:26:40,-0.178700083,0.181397732
20:26:42,-0.178135892,0.183187718
20:26:44,-0.177766862,0.185173002
20:26:46,-0.177610034,0.187427203
20:26:48,-0.177642221,0.189964306
20:26:50,-0.177856996,0.192713241
20:26:52,-0.178248599,0.195619947
20:26:54,-0.178891831,0.198688432
20:26:56,-0.1799528,0.201940852
20:26:58,-0.181453652,0.205380013
20:27:00,-0.183244879,0.208968155
20:27:02,-0.185222935,0.212665826
20:27:04,-0.187354499,0.216405147
20:27:06,-0.18961457,0.220159838
20:27:08,-0.191890042,0.223898061
20:27:10,-0.19415086,0.227630388
20:27:12,-0.196399051,0.231427324
20:27:14,-0.198575082,0.235287265
20:27:16,-0.200683072,0.239250155
20:27:18,-0.202682248,0.24318533
20:27:20,-0.20456533,0.24712945
20:27:22,-0.206399398,0.2510033
20:27:24,-0.208216492,0.254777924
20:27:26,-0.209915333,0.258456761
20:27:28,-0.211443558,0.261949917
20:27:30,-0.212744342,0.265266441
20:27:32,-0.213820337,0.268469288
20:27:34,-0.214770892,0.271611197
20:27:36,-0.215628338,0.274696771
20:27:38,-0.21629057,0.27772508
20:27:40,-0.216702,0.280665331
20:27:42,-0.216956362,0.283456122
20:27:44,-0.217069483,0.28611912
20:27:46,-0.21703287,0.288670352
20:27:48,-0.216893482,0.291044099
20:27:50,-0.216658427,0.293195066
20:27:52,-0.216311544,0.295130673
20:27:54,-0.215850753,0.296891871
20:27:56,-0.215269229,0.298455522
20:27:58,-0.214553503,0.299845747
20:28:00,-0.213722056,0.301077697
20:28:02,-0.212774676,0.302159488
20:28:04,-0.21171996,0.303123465
20:28:06,-0.210611552,0.304027384
20:28:08,-0.209518983,0.304857207
20:28:10,-0.208469588,0.305590518
20:28:12,-0.20748506,0.30627538
20:28:14,-0.206593359,0.30698594
20:28:16,-0.20578062,0.307765581
20:28:18,-0.205090441,0.308667354
20:28:20,-0.204540423,0.309724585
20:28:22,-0.204081033,0.310878663
20:28:24,-0.203671256,0.312144326
20:28:26,-0.203303,0.313503811
20:28:28,-0.202914023,0.314894579
20:28:30,-0.202475353,0.31633708
20:28:32,-0.201997203,0.317799411
20:28:34,-0.201454172,0.319212775
20:28:36,-0.20087094,0.320581205
20:28:38,-0.200245975,0.321955401
20:28:40,-0.199580743,0.323323237
20:28:42,-0.198903125,0.324660669
20:28:44,-0.198254146,0.325973514
20:28:46,-0.197696288,0.327224104
20:28:48,-0.197272352,0.328428804
20:28:50,-0.196973402,0.329550074
20:28:52,-0.196748827,0.330548281
20:28:54,-0.196511159,0.331414144
20:28:56,-0.196197943,0.332136597
20:28:58,-0.195853593,0.332739192
20:29:00,-0.195539978,0.333266734
20:29:02,-0.195282309,0.333752291
20:29:04,-0.195094627,0.334269311
20:29:06,-0.195074854,0.334841296
20:29:08,-0.195275309,0.335430266
20:29:10,-0.195671819,0.336029604
20:29:12,-0.196241503,0.336618135
20:29:14,-0.196951709,0.337159251
20:29:16,-0.197767715,0.337688396
20:29:18,-0.198599869,0.33826201
20:29:20,-0.199369235,0.338890588
20:29:22,-0.200039547,0.33953018
20:29:24,-0.200641898,0.340165765
20:29:26,-0.20127461,0.340784209
20:29:28,-0.202023803,0.341334683
20:29:30,-0.202840903,0.341807339
20:29:32,-0.203672536,0.342213318
20:29:34,-0.204424009,0.342575268
20:29:36,-0.205138561,0.342904306
20:29:38,-0.206733587,0.343184637
20:29:40,-0.208231066,0.34343097
20:29:42,-0.209907146,0.343657422
20:29:44,-0.21169312,0.343965467
20:29:46,-0.213569989,0.344400531
20:29:48,-0.215601645,0.344895317
20:29:50,-0.217794929,0.345390646
20:29:52,-0.220198668,0.34586961
20:29:54,-0.222743275,0.346282595
20:29:56,-0.225427057,0.346648242
20:29:58,-0.22831932,0.347023973
20:30:00,-0.231426225,0.347423436
20:30:02,-0.234704411,0.34784485
20:30:04,-0.238076305,0.348352795
20:30:06,-0.241498865,0.349000557
20:30:08,-0.244909853,0.349882449
20:30:10,-0.248265479,0.351080401
20:30:12,-0.251545906,0.352621301
20:30:14,-0.254791158,0.35445993
20:30:16,-0.258042678,0.356642439
20:30:18,-0.261293237,0.35917909
20:30:20,-0.264543236,0.362064402
20:30:22,-0.267694515,0.365289818
20:30:24,-0.270716006,0.368860949
20:30:26,-0.273620909,0.372756619
20:30:28,-0.276428931,0.376931069
20:30:30,-0.279168713,0.381192387
20:30:32,-0.281891615,0.385560041
20:30:34,-0.284695158,0.389957659
20:30:36,-0.287567047,0.394291884
20:30:38,-0.290533471,0.398642552
20:30:40,-0.293668616,0.402787141
20:30:42,-0.296920055,0.406818646
20:30:44,-0.300188348,0.410591125
20:30:46,-0.303453654,0.414186868
20:30:48,-0.306720054,0.417712548
20:30:50,-0.309982533,0.421117414
20:30:52,-0.313270106,0.42430467
20:30:54,-0.316557919,0.427454749
20:30:56,-0.319803918,0.430616462
20:30:58,-0.323055918,0.4338251
20:31:00,-0.326349731,0.437102094
20:31:02,-0.329706771,0.440402615
20:31:04,-0.333145839,0.443603289
20:31:06,-0.336636186,0.446742639
20:31:08,-0.340136614,0.449899517
20:31:10,-0.343673416,0.453105363
20:31:12,-0.347172404,0.456414777
20:31:14,-0.350558298,0.459904702
20:31:16,-0.353924805,0.463666347
20:31:18,-0.357364779,0.467679186
20:31:20,-0.360958381,0.471931843
20:31:22,-0.364708091,0.476414339
20:31:24,-0.368557375,0.481051852
20:31:26,-0.372496713,0.485873443
20:31:28,-0.376479118,0.490922805
20:31:30,-0.380508991,0.496085973
20:31:32,-0.384671344,0.501310725
20:31:34,-0.388944232,0.506607919
20:31:36,-0.393255093,0.511931483
20:31:38,-0.397600167,0.517232348
20:31:40,-0.401928389,0.522530266
20:31:42,-0.406168903,0.527735576
20:31:44,-0.410365283,0.532767047
20:31:46,-0.414444409,0.53765172
20:31:48,-0.418321773,0.542396371
20:31:50,-0.42205415,0.546983729
20:31:52,-0.425604978,0.551361931
20:31:54,-0.428921565,0.555537337
20:31:56,-0.431948016,0.559514809
20:31:58,-0.434656144,0.563275731
20:32:00,-0.437043656,0.566829875
20:32:02,-0.439100073,0.570207492
20:32:04,-0.44088286,0.573489501
20:32:06,-0.442396633,0.576661272
20:32:08,-0.443595522,0.579791831
20:32:10,-0.444435822,0.582958741
20:32:12,-0.444931026,0.586148246
20:32:14,-0.445093001,0.589308796
20:32:16,-0.444914439,0.5924286
20:32:18,-0.444407662,0.595401401
20:32:20,-0.443594882,0.598243176
20:32:22,-0.442448553,0.601013854
20:32:24,-0.440941421,0.603779257
20:32:26,-0.439090793,0.606429457
20:32:28,-0.436884135,0.608956904
20:32:30,-0.434312168,0.61137106
20:32:32,-0.431451425,0.613749797
20:32:34,-0.42833836,0.616108627
20:32:36,-0.424893026,0.618352409
20:32:38,-0.421160463,0.620365007
20:32:40,-0.417230565,0.622090993
20:32:42,-0.413120958,0.623599343
20:32:44,-0.408740363,0.624900451
20:32:46,-0.404055499,0.625989197
20:32:48,-0.399102659,0.62688187
20:32:50,-0.393812617,0.627658046
20:32:52,-0.388094065,0.628270259
20:32:54,-0.381796574,0.628684279
20:32:56,-0.374862946,0.628916289
20:32:58,-0.367300805,0.628982991
20:33:00,-0.35910986,0.628904913
20:33:02,-0.350484164,0.628650669
20:33:04,-0.341475825,0.628215967
20:33:06,-0.33208751,0.627616474
20:33:08,-0.324202759,0.626894331
20:33:10,-0.315802123,0.626087492
20:33:12,-0.303228124,0.625259919
20:33:14,-0.290581258,0.624420401
20:33:16,-0.279644264,0.623555909
20:33:18,-0.268616069,0.622694881
20:33:20,-0.257604834,0.621801071
20:33:22,-0.246519732,0.620867498
20:33:24,-0.23535815,0.61996195
20:33:26,-0.22419862,0.619102783
20:33:28,-0.213077985,0.618277226
20:33:30,-0.202104284,0.61750953
20:33:32,-0.191146929,0.616744832
20:33:34,-0.180051427,0.615984375
20:33:36,-0.168975432,0.61523369
20:33:38,-0.158002037,0.614552707
20:33:40,-0.14703987,0.613966037
20:33:42,-0.136128996,0.613463753
20:33:44,-0.125240495,0.613049579
20:33:46,-0.114391368,0.612758726
20:33:48,-0.103683289,0.612586644
20:33:50,-0.09293285,0.612511566
20:33:52,-0.082139257,0.612465598
20:33:54,-0.071393971,0.612432867
20:33:56,-0.060613545,0.612435401
20:33:58,-0.049903003,0.61247082
20:34:00,-0.039346635,0.612509549
20:34:02,-0.028731877,0.612511462
20:34:04,-0.01814331,0.612377903
20:34:06,-0.007757095,0.6120689
20:34:08,0.002745359,0.611664137
20:34:10,0.013385791,0.611262682
20:34:12,0.0239827,0.610814743
20:34:14,0.03457127,0.610302376
20:34:16,0.045187375,0.609796266
20:34:18,0.055884527,0.609357221
20:34:20,0.066470338,0.608993823
20:34:22,0.076912269,0.60874961
20:34:24,0.087275252,0.60865814
20:34:26,0.097619954,0.608716879
20:34:28,0.107839016,0.60889015
20:34:30,0.117836143,0.609144653
20:34:32,0.127552074,0.609558103
20:34:34,0.136943722,0.610143739
20:34:36,0.146086369,0.610876791
20:34:38,0.154925133,0.611787458
20:34:40,0.163469894,0.612896319
20:34:42,0.171838001,0.614194014
20:34:44,0.180042667,0.61576736
20:34:46,0.188007091,0.617628146
20:34:48,0.195953488,0.619759878
20:34:50,0.20373667,0.622109814
20:34:52,0.210944888,0.624676559
20:34:54,0.217646101,0.627426915
20:34:56,0.223875124,0.630372415
20:34:58,0.229707784,0.633539221
20:35:00,0.235274789,0.63691632
20:35:02,0.240574458,0.640464415
20:35:04,0.245521804,0.644113184
20:35:06,0.250123681,0.647940188
20:35:08,0.254428409,0.651988446
20:35:10,0.258449401,0.656187431
20:35:12,0.262104897,0.660433366
20:35:14,0.265319083,0.664625112
20:35:16,0.268076385,0.668679731
20:35:18,0.270412883,0.6725784
20:35:20,0.272376206,0.676315278
20:35:22,0.274029819,0.679916425
20:35:24,0.275401483,0.683467415
20:35:26,0.276463225,0.686973059
20:35:28,0.277183897,0.690343953
20:35:30,0.277566674,0.693531132
20:35:32,0.277683448,0.696405431
20:35:34,0.277618461,0.698913332
20:35:36,0.277414619,0.701057526
20:35:38,0.277069123,0.702910711
20:35:40,0.276601759,0.704542331
20:35:42,0.276057328,0.706005024
20:35:44,0.275477244,0.707252408
20:35:46,0.274927079,0.708325177
20:35:48,0.274417689,0.709319816
20:35:50,0.273973498,0.710246667
20:35:52,0.273629202,0.711106713
20:35:54,0.27335024,0.711893592
20:35:56,0.273090878,0.712589519
20:35:58,0.272830209,0.713207627
20:36:00,0.272628688,0.713788764
20:36:02,0.272601967,0.714399581
20:36:04,0.272792342,0.715089044
20:36:06,0.273204292,0.715864704
20:36:08,0.273856218,0.716740572
20:36:10,0.274785132,0.717756463
20:36:12,0.275975728,0.718932077
20:36:14,0.277370112,0.720243216
20:36:16,0.278867004,0.721699807
20:36:18,0.280438804,0.723240578
20:36:20,0.28211655,0.724800584
20:36:22,0.283894778,0.72631974
20:36:24,0.285747086,0.727810407
20:36:26,0.287628141,0.729298798
20:36:28,0.289520583,0.730790757
20:36:30,0.291446545,0.732273719
20:36:32,0.293398934,0.733729017
20:36:34,0.295348763,0.735164822
20:36:36,0.297254405,0.736594371
20:36:38,0.299061832,0.737970506
20:36:40,0.300743499,0.739291521
20:36:42,0.302273858,0.740597747
20:36:44,0.30369747,0.742012559
20:36:46,0.305032227,0.743595781
20:36:48,0.306199383,0.745285055
20:36:50,0.307164697,0.747033378
20:36:52,0.307978437,0.748861796
20:36:54,0.308637882,0.750728942
20:36:56,0.309117726,0.751396947
20:36:58,0.309421995,0.753777597
20:37:00,0.30954813,0.756268849
20:37:02,0.309454716,0.758068259
20:37:04,0.3091177,0.759869892
20:37:06,0.308533935,0.761659219
20:37:08,0.307722008,0.763442238
20:37:10,0.306697094,0.765145369
20:37:12,0.305498417,0.766687846
20:37:14,0.30414174,0.768122307
20:37:16,0.302596501,0.769386185
20:37:18,0.300915927,0.770409108
20:37:20,0.29916058,0.771192575
20:37:22,0.297349072,0.771774385
20:37:24,0.295520391,0.772140471
20:37:26,0.293690136,0.772305366
20:37:28,0.291815588,0.772306658
20:37:30,0.289915733,0.772186956
20:37:32,0.288000757,0.771991089
20:37:34,0.286081115,0.771758045
20:37:36,0.284161473,0.771534256
20:37:38,0.282256685,0.771325359
20:37:40,0.280360403,0.77117029
20:37:42,0.278458681,0.771081095
20:37:44,0.276500799,0.771101105
20:37:46,0.274426115,0.771307779
20:37:48,0.272272258,0.771713215
20:37:50,0.270069281,0.772303401
20:37:52,0.267842676,0.773109309
20:37:54,0.265615885,0.774109326
20:37:56,0.263407067,0.775244505
20:37:58,0.26120113,0.776499128
20:38:00,0.258977725,0.777821539
20:38:02,0.256708667,0.779095449
20:38:04,0.254365182,0.780324891
20:38:06,0.251990709,0.781603971
20:38:08,0.249603837,0.782977004
20:38:10,0.247204271,0.784354173
20:38:12,0.244852492,0.785672706
20:38:14,0.242550634,0.787010215
20:38:16,0.240231495,0.788393331
20:38:18,0.237839316,0.789792424
20:38:20,0.23537343,0.791179055
20:38:22,0.232854636,0.792463151
20:38:24,0.230328403,0.79359983
20:38:26,0.227815983,0.794571667
20:38:28,0.225312016,0.795359839
20:38:30,0.222827636,0.796000491
20:38:32,0.220413683,0.796559859
20:38:34,0.218101771,0.797045183
20:38:36,0.215908221,0.797418767
20:38:38,0.213873884,0.797619236
20:38:40,0.212081297,0.797565978
20:38:42,0.210615338,0.797239602
20:38:44,0.209391355,0.796571287
20:38:46,0.208387747,0.79560338
20:38:48,0.207609874,0.794390123
20:38:50,0.20707735,0.792983325
20:38:52,0.206820028,0.791457757
20:38:54,0.206816148,0.789762433
20:38:56,0.20704611,0.787896994
20:38:58,0.207511847,0.785864591
20:39:00,0.208214119,0.783737047
20:39:02,0.209149047,0.781648026
20:39:04,0.210320589,0.779688996
20:39:06,0.211735174,0.777821798
20:39:08,0.21338368,0.776062358
20:39:10,0.215230175,0.774429652
20:39:12,0.217205951,0.772882366
20:39:14,0.219285768,0.771446561
20:39:16,0.221415451,0.770117014
20:39:18,0.223571589,0.768856497
20:39:20,0.225695326,0.76762509
20:39:22,0.227702862,0.766470004
20:39:24,0.22956549,0.765431465
20:39:26,0.23127185,0.764628504
20:39:28,0.232825143,0.764115362
20:39:30,0.234232567,0.763832162
20:39:32,0.235518071,0.763637329
20:39:34,0.236680373,0.763483604
20:39:36,0.237603181,0.763398856
20:39:38,0.238437161,0.76336447
20:39:40,0.239543196,0.763307231
20:39:42,0.240294136,0.7631912
20:39:44,0.240840487,0.76299011
20:39:46,0.241142516,0.762707789
20:39:48,0.241205503,0.762398787
20:39:50,0.241018168,0.762054004
20:39:52,0.240599418,0.761632435
20:39:54,0.239940266,0.761066086
20:39:56,0.239035779,0.760323054
20:39:58,0.237919557,0.759411715
20:40:00,0.236608986,0.758286153
20:40:02,0.235081507,0.756926358
20:40:04,0.233339707,0.755321005
20:40:06,0.231430731,0.753489175
20:40:08,0.229438956,0.75147549
20:40:10,0.227400246,0.749353893
20:40:12,0.225315936,0.747156493
20:40:14,0.223159785,0.744841769
20:40:16,0.220906607,0.742432577
20:40:18,0.218537575,0.739949856
20:40:20,0.215967821,0.737358965
20:40:22,0.213235213,0.734698165
20:40:24,0.210371323,0.732101327
20:40:26,0.207302885,0.729617779
20:40:28,0.203997032,0.727296696
20:40:30,0.200484124,0.725183217
20:40:32,0.196794001,0.723333082
20:40:34,0.193024958,0.721738329
20:40:36,0.189219714,0.720384997
20:40:38,0.185359563,0.71925928
20:40:40,0.181417065,0.71838305
20:40:42,0.177338859,0.717777146
20:40:44,0.173065025,0.717368555
20:40:46,0.168547735,0.717105211
20:40:48,0.163823231,0.7169807
20:40:50,0.158952112,0.717040008
20:40:52,0.153939032,0.717282256
20:40:54,0.14880611,0.717674559
20:40:56,0.143669776,0.718208901
